,genes,logFC,logCPM,F,PValue,FDR,change,CPM.LPmycWT_1,CPM.LPmycWT_2,CPM.LPmycWT_3,CPM.LPmycWT_4,CPM.LPmycpho2_1,CPM.LPmycpho2_2,CPM.LPmycpho2_3,CPM.LPmycpho2_4
28309,AGIS_Os06g007460, 1.569863e-01, 5.586170e+00, 8.949767e-01,3.618775e-01,6.123653e-01,Not_significant,3.808722e+01,5.419495e+01,4.877045e+01,4.023356e+01,5.859693e+01,3.986679e+01,5.901011e+01,4.525113e+01
28310,AGIS_Os06g007470, 4.052589e-01, 3.802325e+00, 6.410457e+00,2.517886e-02,1.343613e-01,Not_significant,1.327341e+01,1.040610e+01,1.114611e+01,1.308913e+01,1.436643e+01,1.522518e+01,1.561388e+01,1.815272e+01
28311,AGIS_Os06g007480, 2.767179e-01, 5.111302e+00, 4.107602e+00,6.391170e-02,2.316776e-01,Not_significant,2.678315e+01,3.504774e+01,2.981708e+01,3.310239e+01,3.753371e+01,4.565898e+01,3.497190e+01,3.329003e+01
28312,AGIS_Os06g007490, 3.685224e-01, 2.734629e+00, 2.714466e+00,1.236078e-01,3.408123e-01,Not_significant,4.332569e+00,4.689681e+00,5.880361e+00,8.557394e+00,6.266930e+00,6.967173e+00,8.942133e+00,7.277169e+00
28314,AGIS_Os06g007510,-3.030483e-01, 4.278327e+00, 3.954829e+00,6.841201e-02,2.413776e-01,Not_significant,2.538491e+01,2.125619e+01,2.107960e+01,1.787391e+01,1.981888e+01,1.585404e+01,1.497658e+01,1.867539e+01
28316,AGIS_Os06g007530, 6.399358e-01, 2.467233e+00, 4.262810e+00,6.052340e-02,2.235791e-01,Not_significant,3.820538e+00,3.968192e+00,2.176066e+00,8.373364e+00,6.131184e+00,7.844275e+00,5.895036e+00,5.709161e+00
28317,AGIS_Os06g007540,-6.832763e-01,-9.409438e-01, 4.922495e-01,4.954082e-01,7.197385e-01,Not_significant,1.575479e-01,9.434862e-01,9.966713e-01,4.140675e-01,3.846130e-01,4.799240e-01,2.389880e-01,2.412321e-01
28319,AGIS_Os06g007560, 6.137651e-01,-5.763050e-01, 4.753056e-01,5.027884e-01,7.244729e-01,Not_significant,1.575479e-01,3.884943e-01,7.475035e-01,7.821274e-01,1.108591e+00,7.116115e-01,7.169639e-01,4.221562e-01
28320,AGIS_Os06g007570, 1.540327e+00,-9.946818e-01, 1.173909e+00,2.986773e-01,5.521344e-01,Not_significant,8.271267e-01,0.000000e+00,0.000000e+00,6.901125e-01,6.334803e-01,4.964731e-02,7.368795e-01,7.639018e-01
28321,AGIS_Os06g007580, 8.204968e-02, 3.172091e+00, 1.459810e-01,7.086356e-01,8.557376e-01,Not_significant,1.006338e+01,7.131645e+00,7.092978e+00,1.051271e+01,1.020356e+01,1.178296e+01,7.328964e+00,7.659120e+00
28322,AGIS_Os06g007590,-3.160783e-02, 4.852725e+00, 5.081991e-02,8.251801e-01,9.211506e-01,Not_significant,2.534553e+01,3.335501e+01,3.312271e+01,2.528112e+01,3.033918e+01,2.906023e+01,2.837982e+01,2.595256e+01
28323,AGIS_Os06g007600, 3.607784e-01, 2.068757e+00, 1.877672e+00,1.940100e-01,4.384004e-01,Not_significant,3.603909e+00,4.939427e+00,3.006625e+00,3.059499e+00,4.705854e+00,4.997829e+00,5.476807e+00,3.457661e+00
28325,AGIS_Os06g007620, 2.000392e+00,-1.287471e-01, 9.489915e+00,8.852044e-03,7.313740e-02,Not_significant,3.741764e-01,3.607447e-01,5.813916e-01,1.150187e-01,2.149308e+00,1.621812e+00,1.115277e+00,6.432857e-01
28326,AGIS_Os06g007630, 1.115613e+00, 1.298052e+00, 6.437616e+00,2.501343e-02,1.339511e-01,Not_significant,2.126897e+00,1.248732e+00,9.302266e-01,1.242202e+00,1.923065e+00,7.231958e+00,1.812325e+00,2.754067e+00
28327,AGIS_Os06g007640, 5.837313e-01, 5.327048e-01, 1.040380e+00,3.265102e-01,5.795473e-01,Not_significant,9.452877e-01,2.441964e+00,1.262450e+00,3.220525e-01,1.131215e+00,1.290830e+00,2.150892e+00,1.728830e+00
28328,AGIS_Os06g007650, 7.719583e-01, 2.689897e+00, 9.204652e+00,9.680062e-03,7.688136e-02,Not_significant,5.080921e+00,4.883928e+00,5.265747e+00,3.519573e+00,6.199057e+00,8.473141e+00,6.950567e+00,1.089565e+01
28329,AGIS_Os06g007660, 2.519742e-01, 1.930824e+00, 5.572534e-01,4.687764e-01,7.011366e-01,Not_significant,3.269120e+00,3.662946e+00,5.465081e+00,1.656270e+00,2.420800e+00,4.501356e+00,4.620434e+00,4.543205e+00
28330,AGIS_Os06g007670,-5.935665e-01,-1.187803e-01, 1.042463e+00,3.260446e-01,5.791675e-01,Not_significant,8.862072e-01,1.137733e+00,1.395340e+00,8.281349e-01,6.561046e-01,6.619642e-01,9.161205e-01,5.628750e-01
28337,AGIS_Os06g007740, 9.136091e-02, 3.319839e+00, 2.568437e-01,6.208614e-01,8.028237e-01,Not_significant,9.295329e+00,8.574624e+00,1.107966e+01,9.293514e+00,1.208137e+01,7.496744e+00,1.218839e+01,9.548772e+00
28340,AGIS_Os06g007770, 1.938698e-02, 5.364115e+00, 2.153579e-02,8.856008e-01,9.509913e-01,Not_significant,3.822507e+01,3.807244e+01,4.745817e+01,3.942842e+01,4.637981e+01,3.496826e+01,4.666240e+01,3.797396e+01
28346,AGIS_Os06g007830, 3.146942e-01, 1.652950e+00, 9.800002e-01,3.404322e-01,5.916281e-01,Not_significant,1.811801e+00,3.524198e+00,4.202631e+00,1.863304e+00,3.054280e+00,4.236571e+00,3.166590e+00,2.955094e+00
28349,AGIS_Os06g007860, 3.975994e-01, 1.139579e+00, 1.194306e+00,2.944819e-01,5.478522e-01,Not_significant,2.382913e+00,1.193232e+00,1.843842e+00,2.093341e+00,3.054280e+00,2.532013e+00,1.971651e+00,2.211295e+00
28350,AGIS_Os06g007870, 5.672007e-01, 2.970257e+00, 8.683915e+00,1.143675e-02,8.466480e-02,Not_significant,5.159695e+00,7.298143e+00,7.391979e+00,5.221851e+00,6.719416e+00,1.085621e+01,1.083412e+01,8.865281e+00
28354,AGIS_Os06g007910,-8.642745e-02, 2.665250e+00, 1.190092e-01,7.356799e-01,8.712662e-01,Not_significant,5.100615e+00,6.299158e+00,7.259089e+00,7.016143e+00,8.755603e+00,4.484807e+00,6.034446e+00,5.488031e+00
28355,AGIS_Os06g007920, 1.019120e-03, 3.986970e+00, 3.395475e-05,9.954400e-01,9.982373e-01,Not_significant,1.128437e+01,1.698275e+01,1.742514e+01,1.791992e+01,1.692297e+01,1.391780e+01,1.509607e+01,1.698676e+01
28356,AGIS_Os06g007930, 9.870985e-01,-6.335904e-01, 2.163681e-01,6.521693e-01,8.218523e-01,Not_significant,7.680462e-01,1.109984e-01,0.000000e+00,4.600750e-01,2.036187e-01,1.108790e+00,2.071229e+00,6.030803e-02
28358,AGIS_Os06g007950,-1.769405e-01, 4.603578e+00, 1.187540e+00,2.957950e-01,5.492817e-01,Not_significant,2.818139e+01,2.530763e+01,2.357128e+01,2.452200e+01,3.176451e+01,1.552306e+01,2.053305e+01,2.478660e+01
28359,AGIS_Os06g007960,-6.406310e-01, 5.324784e+00, 2.145229e+01,4.812800e-04,1.576045e-02,Not_significant,5.990761e+01,4.611982e+01,5.408603e+01,3.606988e+01,3.570114e+01,2.990423e+01,2.959468e+01,2.892775e+01
28360,AGIS_Os06g007970,-2.348353e-01, 3.558540e+00, 1.633030e+00,2.238358e-01,4.732507e-01,Not_significant,1.453380e+01,1.209882e+01,1.480057e+01,9.362526e+00,1.407231e+01,9.052360e+00,9.519687e+00,1.049360e+01
28361,AGIS_Os06g007980,-4.616193e-01, 1.087501e+00, 1.301900e+00,2.746378e-01,5.284857e-01,Not_significant,3.466055e+00,1.276481e+00,2.624568e+00,2.323379e+00,2.217181e+00,1.621812e+00,9.559518e-01,2.171089e+00
28364,AGIS_Os06g008010,-1.021505e-01, 2.164242e+00, 1.242310e-01,7.301907e-01,8.681643e-01,Not_significant,7.227512e+00,3.246702e+00,5.548137e+00,2.829461e+00,4.886848e+00,3.342919e+00,3.624651e+00,4.804540e+00
28365,AGIS_Os06g008020,-9.299819e-02, 2.759732e+00, 1.777739e-01,6.802451e-01,8.385681e-01,Not_significant,7.227512e+00,7.159395e+00,8.388650e+00,5.129836e+00,7.624388e+00,6.454151e+00,5.516639e+00,6.352446e+00
28366,AGIS_Os06g008030,-2.764291e-01, 5.767068e+00, 4.465074e+00,5.469478e-02,2.113556e-01,Not_significant,6.737144e+01,5.361221e+01,5.941822e+01,5.815348e+01,4.798613e+01,4.471568e+01,5.458883e+01,4.949279e+01
28368,AGIS_Os06g008050,-6.892421e-01, 4.396089e+00, 1.102269e+01,6.231247e-03,6.003032e-02,Not_significant,2.231273e+01,2.650086e+01,2.033210e+01,3.142312e+01,9.434332e+00,2.958980e+01,1.250704e+01,1.602183e+01
28369,AGIS_Os06g008060, 7.244327e-01, 4.006306e+00, 1.837072e+01,9.040324e-04,2.140883e-02,Not_significant,1.246598e+01,1.057259e+01,1.367101e+01,1.134085e+01,2.452474e+01,2.191101e+01,1.760545e+01,1.612235e+01
28370,AGIS_Os06g008070,-5.121146e-01, 4.748275e+00, 1.505027e+01,1.929887e-03,3.151367e-02,Not_significant,3.322292e+01,2.941457e+01,3.338849e+01,3.006590e+01,2.506772e+01,2.124905e+01,2.252462e+01,1.976093e+01
28371,AGIS_Os06g008080, 3.603288e-03, 9.309646e-01, 5.990355e-05,9.939432e-01,9.975708e-01,Not_significant,1.339158e+00,1.387480e+00,1.561452e+00,3.266532e+00,2.488673e+00,2.349973e+00,1.194940e+00,1.346879e+00
28372,AGIS_Os06g008090,-2.474216e-01, 2.164701e+00, 9.757594e-01,3.414420e-01,5.923283e-01,Not_significant,5.041534e+00,4.939427e+00,4.019908e+00,5.221851e+00,3.438893e+00,3.607705e+00,3.983133e+00,5.307107e+00
28373,AGIS_Os06g008100, 1.782953e-01, 4.396834e+00, 1.583841e+00,2.305427e-01,4.808771e-01,Not_significant,1.650315e+01,2.086769e+01,2.086365e+01,2.084140e+01,2.151571e+01,2.124905e+01,2.294284e+01,2.341962e+01
28375,AGIS_Os06g008120,-7.303565e-01, 6.691137e+00, 2.236635e+01,4.038028e-04,1.447708e-02,Not_significant,1.371061e+02,1.485436e+02,1.058963e+02,1.244963e+02,6.882311e+01,7.147558e+01,8.010080e+01,8.991928e+01
28378,AGIS_Os06g008150, 4.454979e-02,-4.580910e-01, 3.090377e-03,9.565206e-01,9.824066e-01,Not_significant,4.332569e-01,9.434862e-01,4.318909e-01,8.281349e-01,5.429831e-01,9.598480e-01,1.115277e+00,2.613348e-01
28380,AGIS_Os06g008170, 3.978942e-01, 1.059142e+01, 5.268629e+00,3.916558e-02,1.730885e-01,Not_significant,1.150848e+03,1.345883e+03,1.455090e+03,1.362351e+03,2.011594e+03,1.438895e+03,1.771439e+03,1.806688e+03
28388,AGIS_Os06g008250, 7.596177e-01, 4.595806e+00, 2.963221e+01,1.161943e-04,8.075533e-03,Not_significant,1.713334e+01,1.817598e+01,1.539857e+01,2.109444e+01,2.606319e+01,3.078133e+01,3.053071e+01,3.393332e+01
28391,AGIS_Os06g008280,-5.157089e-01, 5.810421e+00, 1.115665e+01,5.382259e-03,5.515991e-02,Not_significant,6.045902e+01,7.656113e+01,6.619559e+01,6.017781e+01,5.656074e+01,3.867526e+01,4.837515e+01,4.165275e+01
28393,AGIS_Os06g008300, 7.063598e-01, 3.763829e+00, 1.612972e+01,1.492908e-03,2.804998e-02,Not_significant,1.029970e+01,1.204332e+01,1.107966e+01,7.269184e+00,2.361977e+01,1.606918e+01,1.696815e+01,1.099616e+01
28394,AGIS_Os06g008310,-1.173752e-01,-1.530056e-01, 3.359147e-02,8.574322e-01,9.365126e-01,Not_significant,1.142223e+00,4.994927e-01,6.644476e-01,1.196195e+00,9.954691e-01,1.059143e+00,3.186506e-01,9.850312e-01
28395,AGIS_Os06g008320, 4.695353e-01, 1.804767e+00, 2.683801e+00,1.255581e-01,3.436835e-01,Not_significant,2.638928e+00,1.970221e+00,3.089681e+00,4.071663e+00,3.778258e+00,3.558057e+00,4.401362e+00,4.100946e+00
28396,AGIS_Os06g008330, 3.222611e-01, 7.650760e+00, 4.363705e+00,5.713692e-02,2.166923e-01,Not_significant,1.691080e+02,1.709375e+02,1.908459e+02,1.770829e+02,2.795006e+02,1.707040e+02,2.440067e+02,2.051679e+02
28399,AGIS_Os06g008360, 9.970242e-01, 3.431393e+00, 7.467879e+00,2.562503e-02,1.356949e-01,Not_significant,3.544829e+00,4.245688e+00,9.285655e+00,1.465339e+01,1.316734e+01,1.510933e+01,1.352274e+01,1.242346e+01
28400,AGIS_Os06g008370,-1.368171e-01, 4.995490e+00, 1.057091e+00,3.228015e-01,5.764935e-01,Not_significant,3.564522e+01,3.169003e+01,3.503300e+01,3.077902e+01,3.135728e+01,2.517119e+01,3.539013e+01,2.981227e+01
28414,AGIS_Os06g008510,-1.072526e-01, 3.719528e-02, 3.606371e-02,8.523441e-01,9.343085e-01,Not_significant,1.024062e+00,8.879870e-01,9.800601e-01,1.035169e+00,1.402706e+00,6.619642e-01,5.178072e-01,1.387085e+00
28415,AGIS_Os06g008520,-2.823546e-01, 2.399134e+00, 1.536105e+00,2.373071e-01,4.884192e-01,Not_significant,6.813949e+00,5.078175e+00,6.478364e+00,4.669761e+00,5.610826e+00,4.534455e+00,4.421277e+00,4.261768e+00
28416,AGIS_Os06g008530,-2.075535e-01, 2.158372e+00, 6.319557e-01,4.410422e-01,6.781384e-01,Not_significant,5.061228e+00,5.050426e+00,4.750800e+00,3.910637e+00,2.986407e+00,4.551004e+00,5.596301e+00,3.477763e+00
28417,AGIS_Os06g008540, 4.839446e-02, 4.738649e+00, 1.157402e-01,7.391857e-01,8.735163e-01,Not_significant,2.843740e+01,2.755535e+01,2.202644e+01,2.700640e+01,2.760164e+01,2.593245e+01,2.913662e+01,2.557061e+01
28420,AGIS_Os06g008570,-5.048703e-01,-3.194317e-01, 3.966884e-01,5.398172e-01,7.493536e-01,Not_significant,1.693640e+00,5.272423e-01,7.973371e-01,5.520900e-01,2.488673e-01,3.640803e-01,8.364579e-01,1.045339e+00
28421,AGIS_Os06g008580, 5.390889e-01, 5.872355e+00, 1.417101e+01,2.398110e-03,3.500623e-02,Not_significant,3.318354e+01,5.530494e+01,5.518237e+01,4.909000e+01,6.325753e+01,7.859170e+01,6.673739e+01,6.696202e+01
28422,AGIS_Os06g008590,-5.480137e-01, 5.164112e+00, 1.729676e+01,1.143978e-03,2.422070e-02,Not_significant,4.025350e+01,5.194724e+01,4.247481e+01,3.595486e+01,2.669667e+01,3.189012e+01,2.905695e+01,2.826437e+01
28423,AGIS_Os06g008600,-3.026026e-01, 3.840474e+00, 3.522211e+00,8.338763e-02,2.714302e-01,Not_significant,1.585326e+01,1.759324e+01,1.345506e+01,1.630966e+01,1.309947e+01,1.153473e+01,1.294518e+01,1.350900e+01
28424,AGIS_Os06g008610,-1.171858e+00, 1.529847e+00, 1.167665e+01,4.645291e-03,5.084783e-02,Not_significant,4.509810e+00,3.329951e+00,3.903629e+00,3.657596e+00,3.167402e+00,1.903147e+00,1.155108e+00,1.165955e+00
28425,AGIS_Os06g008620, 2.220870e-01, 2.048372e+00, 7.659024e-01,3.975141e-01,6.435879e-01,Not_significant,4.037166e+00,3.746195e+00,3.388683e+00,3.841626e+00,5.475080e+00,4.832338e+00,3.405578e+00,4.040638e+00
28426,AGIS_Os06g008630, 4.460828e-01,-1.157017e+00, 2.049469e-01,6.582885e-01,8.251625e-01,Not_significant,2.363219e-01,4.994927e-01,2.657790e-01,2.760450e-01,5.656074e-01,8.936516e-01,3.783976e-01,1.407187e-01
28427,AGIS_Os06g008640,-3.110210e-01, 1.457087e+00, 8.717498e-01,3.676453e-01,6.170769e-01,Not_significant,2.954024e+00,3.884943e+00,3.039848e+00,2.070337e+00,2.828037e+00,3.011937e+00,1.513590e+00,2.352013e+00
28428,AGIS_Os06g008650,-3.711513e-02, 1.712745e+00, 1.286987e-02,9.114266e-01,9.625909e-01,Not_significant,1.910269e+00,3.274452e+00,3.654462e+00,4.531738e+00,3.461517e+00,3.193977e+00,3.067012e+00,2.814375e+00
28429,AGIS_Os06g008660,-5.487437e-01,-7.960640e-01, 3.066383e-01,5.892349e-01,7.821988e-01,Not_significant,5.908048e-01,5.549919e-01,5.315580e-01,5.980975e-01,9.049719e-01,5.957677e-01,4.779759e-01,4.020536e-02
28430,AGIS_Os06g008670, 6.935730e-01, 3.433877e+00, 1.399990e+01,2.503896e-03,3.591837e-02,Not_significant,6.794255e+00,8.574624e+00,9.734157e+00,7.660248e+00,1.045243e+01,1.507623e+01,1.180999e+01,1.600173e+01
28431,AGIS_Os06g008680, 5.595919e-01, 1.276606e+00, 2.400106e+00,1.455406e-01,3.730230e-01,Not_significant,1.693640e+00,1.692725e+00,2.358789e+00,1.771289e+00,1.719447e+00,3.971785e+00,2.549205e+00,3.256634e+00
28432,AGIS_Os06g008690, 8.249439e-01, 8.944238e-01, 3.401551e+00,8.825171e-02,2.806797e-01,Not_significant,7.877397e-01,1.359730e+00,2.408622e+00,8.511387e-01,2.104060e+00,1.290830e+00,2.808109e+00,2.914888e+00
28434,AGIS_Os06g008710,-1.734007e-01,-2.169511e-01, 4.162655e-02,8.415216e-01,9.288403e-01,Not_significant,1.929962e+00,8.324878e-01,1.661119e-01,8.281349e-01,3.167402e-01,4.964731e-01,5.576386e-01,1.447393e+00
28435,AGIS_Os06g008720, 3.158312e+00, 8.960996e-01, 9.721710e+00,1.570201e-02,1.022850e-01,Not_significant,0.000000e+00,3.607447e-01,9.302266e-01,3.450562e-01,5.746571e+00,2.565111e+00,2.549205e+00,2.050473e+00
28436,AGIS_Os06g008730,-9.806320e-01,-1.070258e+00, 1.073665e+00,3.191821e-01,5.729274e-01,Not_significant,6.695788e-01,9.712357e-01,5.813916e-01,1.380225e-01,4.751102e-01,2.316875e-01,3.783976e-01,8.041071e-02
28437,AGIS_Os06g008740, 2.802743e+00,-1.174383e+00, 6.643721e+00,2.310126e-02,1.279585e-01,Not_significant,1.378545e-01,5.549919e-02,3.322238e-02,2.300375e-01,9.502205e-01,4.302767e-01,7.567952e-01,6.231830e-01
28439,AGIS_Os06g008760, 2.634804e+00,-9.143514e-01, 3.719694e+00,7.642960e-02,2.581072e-01,Not_significant,0.000000e+00,0.000000e+00,7.807259e-01,2.760450e-01,6.787289e-01,5.130222e-01,1.135193e+00,4.824643e-01
28441,AGIS_Os06g008780,-5.435811e-01,-9.613160e-01, 3.010588e-01,5.926037e-01,7.845020e-01,Not_significant,5.120308e-01,3.329951e-01,4.983357e-01,7.361199e-01,9.049719e-02,4.799240e-01,7.966265e-01,3.216428e-01
28442,AGIS_Os06g008790, 5.141915e-01, 3.655257e+00, 5.247569e+00,4.043475e-02,1.762311e-01,Not_significant,1.400207e+01,1.068359e+01,8.521540e+00,7.775267e+00,1.097278e+01,2.283776e+01,1.175024e+01,1.389095e+01
28443,AGIS_Os06g008800, 1.364088e-02, 8.916199e-01, 8.066712e-04,9.777769e-01,9.911814e-01,Not_significant,2.205671e+00,1.748224e+00,2.524901e+00,7.821274e-01,2.714916e+00,2.018991e+00,7.966265e-01,1.708728e+00
28444,AGIS_Os06g008810, 5.825804e-01, 6.052188e-01, 1.495226e+00,2.433107e-01,4.959085e-01,Not_significant,6.301918e-01,1.026735e+00,1.528229e+00,1.679274e+00,1.990938e+00,1.853500e+00,1.274602e+00,1.849446e+00
28446,AGIS_Os06g008830, 1.970782e-01, 3.865495e+00, 3.578428e-01,5.662201e-01,7.667895e-01,Not_significant,1.421870e+01,1.043385e+01,1.782381e+01,1.094978e+01,1.493204e+01,1.957759e+01,8.205253e+00,2.010268e+01
28447,AGIS_Os06g008840,-3.478834e-02, 1.950425e+00, 8.730321e-03,9.270560e-01,9.691458e-01,Not_significant,4.647664e+00,2.663961e+00,4.468410e+00,3.289536e+00,2.737540e+00,5.428106e+00,2.150892e+00,5.166388e+00
28450,AGIS_Os06g008870, 6.254511e-01, 1.768692e+00, 4.498117e+00,5.392580e-02,2.098336e-01,Not_significant,3.564522e+00,2.441964e+00,2.890347e+00,1.679274e+00,4.275992e+00,5.510852e+00,3.923386e+00,2.613348e+00
28451,AGIS_Os06g008880, 4.016553e-01, 3.550871e+00, 3.312971e+00,9.277237e-02,2.892786e-01,Not_significant,7.385060e+00,1.079459e+01,1.332217e+01,8.833439e+00,1.701347e+01,1.424878e+01,1.123243e+01,1.059411e+01
28457,AGIS_Os06g008940, 5.050367e-01, 4.334419e+00, 8.999901e+00,1.033032e-02,7.984472e-02,Not_significant,1.443533e+01,1.781524e+01,1.554807e+01,1.840300e+01,2.685504e+01,2.818312e+01,2.166824e+01,1.815272e+01
28458,AGIS_Os06g008950, 4.412087e-01,-3.437554e-01, 2.137883e-01,6.515279e-01,8.215330e-01,Not_significant,9.846747e-01,1.109984e+00,9.966713e-02,5.290862e-01,2.941159e-01,6.288660e-01,9.161205e-01,1.447393e+00
28459,AGIS_Os06g008960,-2.462165e-02,-1.026551e+00, 7.425501e-04,9.786782e-01,9.915724e-01,Not_significant,3.938699e-01,3.052455e-01,7.308923e-01,3.910637e-01,3.619887e-01,5.461204e-01,5.178072e-01,3.216428e-01
28463,AGIS_Os06g009000,-4.569676e-01, 7.421039e-01, 1.112192e+00,3.109876e-01,5.650499e-01,Not_significant,1.437625e+00,2.303216e+00,1.445173e+00,2.369386e+00,1.176463e+00,1.853500e+00,1.613169e+00,8.845178e-01
28470,AGIS_Os06g009070, 1.437868e+00, 2.649597e+00, 2.326041e+01,3.846748e-04,1.432174e-02,UP,1.752721e+00,3.857193e+00,3.920241e+00,4.186682e+00,1.113115e+01,9.250949e+00,8.603567e+00,7.156553e+00
28471,AGIS_Os06g009080, 7.984173e-01, 7.059746e-01, 3.473927e+00,8.529409e-02,2.746297e-01,Not_significant,1.673947e+00,1.248732e+00,7.142811e-01,1.081176e+00,1.696822e+00,2.647857e+00,1.692831e+00,1.949960e+00
28472,AGIS_Os06g009090, 3.465092e-01, 5.172870e+00, 3.748822e+00,7.625025e-02,2.579049e-01,Not_significant,2.111142e+01,3.926567e+01,3.426888e+01,3.370049e+01,4.427575e+01,3.609360e+01,4.136483e+01,3.819509e+01
28473,AGIS_Os06g009100, 4.046176e-01, 1.698394e+00, 1.823625e+00,2.001334e-01,4.456821e-01,Not_significant,3.938699e+00,1.442979e+00,2.641179e+00,3.266532e+00,4.547484e+00,2.879544e+00,3.086928e+00,3.819509e+00
28474,AGIS_Os06g009110, 2.241717e-02, 1.343575e+00, 1.924481e-03,9.657393e-01,9.866964e-01,Not_significant,2.954024e+00,2.469714e+00,2.774069e+00,1.104180e+00,2.375551e+00,5.146771e+00,7.169639e-01,2.392219e+00
28477,AGIS_Os06g009140, 8.570564e-01,-9.912117e-02, 1.707709e+00,2.141344e-01,4.628426e-01,Not_significant,8.862072e-01,3.884943e-01,6.146140e-01,5.060825e-01,1.085966e+00,2.085187e+00,6.173856e-01,9.046205e-01
28478,AGIS_Os06g009150,-1.924641e+00,-1.502311e-01, 8.098284e+00,1.387579e-02,9.491069e-02,Not_significant,1.634560e+00,1.193232e+00,9.136154e-01,1.495244e+00,7.918504e-01,2.978839e-01,7.966265e-02,5.226696e-01
28479,AGIS_Os06g009160, 4.697285e-01, 4.962270e+00, 1.031784e+01,6.878502e-03,6.326862e-02,Not_significant,2.119020e+01,2.461389e+01,3.285693e+01,2.562618e+01,2.866498e+01,4.519560e+01,3.795925e+01,3.292819e+01
28480,AGIS_Os06g009170,-3.211186e-01,-3.679380e-01, 1.759793e-01,6.817639e-01,8.392862e-01,Not_significant,6.301918e-01,1.498478e+00,8.970042e-01,2.300375e-01,1.809944e-01,7.778079e-01,1.234771e+00,4.422589e-01
28483,AGIS_Os06g009200, 2.427887e-01, 1.496956e+00, 4.474032e-01,5.153809e-01,7.340917e-01,Not_significant,2.875250e+00,1.942471e+00,1.777397e+00,3.657596e+00,1.900441e+00,3.822843e+00,3.146675e+00,3.115915e+00
28485,AGIS_Os06g009220, 9.976591e-01, 3.765848e+00, 3.822220e+01,3.449218e-05,4.111876e-03,Not_significant,8.960539e+00,1.004535e+01,8.970042e+00,7.913289e+00,1.812206e+01,2.364867e+01,1.577321e+01,1.503680e+01
28488,AGIS_Os06g009250, 1.060530e+00,-1.269039e+00, 9.526929e-01,3.470114e-01,5.975749e-01,Not_significant,2.757089e-01,1.664976e-01,3.322238e-02,4.370712e-01,1.583701e-01,5.626695e-01,1.194940e-01,1.226263e+00
28489,AGIS_Os06g009260, 4.372619e-01, 5.113800e+00, 1.110517e+01,5.462364e-03,5.554169e-02,Not_significant,2.827986e+01,2.769409e+01,3.069748e+01,3.084803e+01,4.081423e+01,4.003228e+01,4.186272e+01,3.644616e+01
28490,AGIS_Os06g009270, 1.658402e-01, 2.924861e+00, 5.797373e-01,4.601297e-01,6.938646e-01,Not_significant,6.991190e+00,6.909649e+00,5.980028e+00,8.557394e+00,9.275962e+00,6.669289e+00,9.201036e+00,6.855013e+00
28491,AGIS_Os06g009280,-3.762538e-01, 2.424949e+00, 1.955867e+00,1.855704e-01,4.283075e-01,Not_significant,7.838010e+00,5.105925e+00,4.584688e+00,6.441050e+00,5.497704e+00,4.071080e+00,6.054362e+00,3.055607e+00
28492,AGIS_Os06g009290, 4.802926e-02, 1.212435e+00, 1.759037e-02,8.965366e-01,9.559055e-01,Not_significant,1.969349e+00,2.691710e+00,1.196006e+00,3.243529e+00,1.628949e+00,3.276723e+00,1.951735e+00,2.271603e+00
28494,AGIS_Os06g009310, 6.903530e-01, 4.720808e+00, 1.558717e+01,1.759211e-03,3.019355e-02,Not_significant,1.392330e+01,1.995196e+01,2.282377e+01,2.408492e+01,2.975095e+01,4.185268e+01,2.541239e+01,3.280757e+01
28496,AGIS_Os06g009330, 5.198731e-03, 2.309654e+00, 4.780666e-04,9.828910e-01,9.935871e-01,Not_significant,4.765825e+00,4.606432e+00,6.328863e+00,3.887633e+00,3.891379e+00,4.402062e+00,6.572169e+00,4.864848e+00
28498,AGIS_Os06g009350,-5.786173e-01,-8.198786e-01, 2.930064e-01,5.975389e-01,7.870914e-01,Not_significant,1.516399e+00,4.994927e-01,2.491678e-01,4.140675e-01,1.131215e-01,4.302767e-01,6.572169e-01,3.216428e-01
28500,AGIS_Os06g009370, 1.300624e+00, 8.736609e-01, 1.526636e+00,2.540185e-01,5.067664e-01,Not_significant,7.877397e-01,7.214894e-01,3.870407e+00,1.840300e-01,2.375551e+00,4.418611e+00,4.580603e-01,1.407187e+00
28501,AGIS_Os06g009380,-2.856602e-01, 4.514651e+00, 3.543400e+00,8.256732e-02,2.700128e-01,Not_significant,2.733457e+01,2.772184e+01,2.039854e+01,2.507409e+01,2.113109e+01,1.863429e+01,2.200681e+01,2.026350e+01
28502,AGIS_Os06g009390, 4.457631e-02, 4.923626e+00, 1.082525e-01,7.474310e-01,8.784942e-01,Not_significant,2.961901e+01,3.021931e+01,2.966758e+01,2.958282e+01,3.142515e+01,2.616413e+01,3.138709e+01,3.441578e+01
