GeneID	WTHPmock_1	WTHPmock_2	WTHPmock_3	WTHPmock_4	WTHPmyc_1	WTHPmyc_2	WTHPmyc_3	WTHPmyc_4
AGIS_Os02g042980	0	4	14	0	0	18	5	18
AGIS_Os02g042990	0	0	0	0	0	0	0	0
AGIS_Os02g043000	615	795	920	954	1097	804	540	816
AGIS_Os02g043010	195	213	169	185	260	102	104	136
AGIS_Os02g043020	205	205	129	227	237	204	114	196
AGIS_Os02g043030	258	1037	334	1704	312	1194	978	1414
AGIS_Os02g043040	0	0	0	0	0	0	0	0
AGIS_Os02g043050	0	0	0	0	0	0	0	0
AGIS_Os02g043060	0	0	0	0	0	0	0	0
AGIS_Os02g043070	0	0	0	0	0	0	0	0
AGIS_Os02g043080	0	0	0	0	0	0	0	0
AGIS_Os02g043090	0	0	0	0	0	0	0	0
AGIS_Os02g043100	0	47	23	92	34	28	50	21
AGIS_Os02g043110	130	218	288	415	181	265	303	198
AGIS_Os02g043120	0	15	48	5	14	20	22	14
AGIS_Os02g043130	6009	2802	2695	2797	3836	1914	1309	2105
AGIS_Os02g043140	155	88	54	212	174	107	58	80
AGIS_Os02g043150	415	1343	644	1638	804	1351	1036	1387
AGIS_Os02g043160	214	150	73	165	180	56	68	138
AGIS_Os02g043170	0	0	0	0	0	0	0	0
AGIS_Os02g043180	76	353	242	249	142	175	212	278
AGIS_Os02g043190	138	293	227	229	241	223	198	259
AGIS_Os02g043200	876	2530	1673	3362	1847	2146	2437	2332
AGIS_Os02g043210	83	701	208	903	258	465	715	505
AGIS_Os02g043220	407	767	633	891	900	581	544	796
AGIS_Os02g043230	3173	5597	4427	6074	5721	4034	2815	4863
AGIS_Os02g043240	0	135	86	207	0	101	202	136
AGIS_Os02g043250	44	340	82	717	129	268	533	425
AGIS_Os02g043260	0	0	0	0	0	0	0	0
AGIS_Os02g043270	0	0	0	0	0	0	0	0
AGIS_Os02g043280	0	0	0	0	0	0	0	16
AGIS_Os02g043290	6	29	88	63	122	102	66	86
AGIS_Os02g043300	365	781	687	975	857	692	761	778
AGIS_Os02g043310	16	1	24	46	52	0	0	14
AGIS_Os02g043320	192	153	175	225	140	99	58	219
AGIS_Os02g043330	634	1448	450	2371	777	1368	2598	1548
AGIS_Os02g043340	492	466	227	380	571	306	284	455
AGIS_Os02g043350	14	10	16	10	20	2	9	17
AGIS_Os02g043360	502	1792	519	2574	1003	1351	1834	1612
AGIS_Os02g043370	164	483	198	2067	390	608	1269	629
AGIS_Os02g043380	0	0	0	0	0	0	0	0
AGIS_Os02g043390	0	0	0	0	0	0	0	0
AGIS_Os02g043400	0	0	0	0	0	0	0	0
AGIS_Os02g043410	0	0	0	0	0	0	0	0
AGIS_Os02g043420	262	152	98	151	49	170	40	72
AGIS_Os02g043430	0	0	0	0	0	0	0	0
AGIS_Os02g043440	1258	1622	1079	1789	1414	992	1211	1287
AGIS_Os02g043450	0	0	0	2	0	0	3	0
AGIS_Os02g043460	71	70	47	51	34	74	36	20
AGIS_Os02g043470	106	207	72	242	74	115	125	153
AGIS_Os02g043480	187	2185	631	3253	999	1800	2250	2352
AGIS_Os02g043490	86	166	122	331	57	186	152	195
AGIS_Os02g043500	331	377	268	449	618	206	379	425
AGIS_Os02g043510	54	196	82	179	108	172	79	119
AGIS_Os02g043520	20	0	0	0	0	0	2	0
AGIS_Os02g043530	312	282	174	328	322	136	149	184
AGIS_Os02g043540	0	0	0	0	0	0	0	0
AGIS_Os02g043550	205	175	165	188	152	92	42	86
AGIS_Os02g043560	1345	676	603	641	1448	551	444	679
AGIS_Os02g043570	915	562	579	572	776	439	348	362
AGIS_Os02g043580	0	0	0	0	0	0	0	0
AGIS_Os02g043590	1577	696	631	698	1272	509	304	683
AGIS_Os02g043600	6870	3710	2980	4475	6469	2452	2460	4255
AGIS_Os02g043610	0	24	2	4	0	0	24	12
AGIS_Os02g043620	0	0	0	0	0	0	0	0
AGIS_Os02g043630	0	0	0	0	0	0	0	0
AGIS_Os02g043640	0	0	0	0	0	0	0	0
AGIS_Os02g043650	0	0	0	0	0	0	0	0
AGIS_Os02g043660	0	0	0	0	0	0	0	0
AGIS_Os02g043670	0	23	25	22	0	12	10	10
AGIS_Os02g043680	4803	3674	3316	4009	5760	2868	2104	3617
AGIS_Os02g043690	0	0	0	0	0	0	0	0
AGIS_Os02g043700	4842	3507	2145	3690	5319	3111	1756	3382
AGIS_Os02g043710	17	46	28	0	0	40	18	68
AGIS_Os02g043720	1698	1379	951	1618	1865	1017	996	1704
AGIS_Os02g043730	765	1115	682	1065	829	715	564	919
AGIS_Os02g043740	892	2002	2393	2847	1571	1787	1578	1679
AGIS_Os02g043750	8	8	8	42	26	0	6	36
AGIS_Os02g043760	404	1457	631	1869	718	1442	1404	1434
AGIS_Os02g043770	1886	1740	1601	1609	1942	1350	1280	1522
AGIS_Os02g043780	26	130	15	116	112	63	102	72
AGIS_Os02g043790	0	0	0	0	0	0	0	0
AGIS_Os02g043800	0	0	0	0	0	0	0	0
AGIS_Os02g043810	0	0	0	0	0	0	4	0
AGIS_Os02g043820	0	0	0	0	0	0	0	0
AGIS_Os02g043830	562	305	242	455	211	176	149	299
AGIS_Os02g043840	931	836	773	902	1037	631	606	976
AGIS_Os02g043850	3125	1465	1706	2243	2564	1717	669	1380
AGIS_Os02g043860	347	533	507	676	561	258	189	548
AGIS_Os02g043870	0	0	0	0	0	0	0	0
AGIS_Os02g043880	0	0	0	0	0	0	0	0
AGIS_Os02g043890	0	0	0	0	0	0	0	0
AGIS_Os02g043900	0	0	0	0	0	0	0	0
AGIS_Os02g043910	0	0	0	0	0	0	0	0
AGIS_Os02g043920	0	0	0	0	0	0	0	0
AGIS_Os02g043930	8	40	18	57	118	31	44	56
AGIS_Os02g043940	11239	5868	5981	7445	11264	4327	5243	5299
AGIS_Os02g043950	82	42	144	126	1147	532	119	28
AGIS_Os02g043960	0	0	0	0	0	0	0	0
AGIS_Os02g043970	446	380	410	463	556	325	208	418
AGIS_Os02g043980	157	363	169	375	226	266	214	279
AGIS_Os02g043990	5164	3372	3342	4639	4869	2950	1969	2751
AGIS_Os02g044000	720	2161	886	3693	1408	1806	3343	2183
AGIS_Os02g044010	998	1267	1199	1792	1259	1159	906	1349
AGIS_Os02g044020	8766	4127	2783	4364	6850	3366	2690	5078
AGIS_Os02g044030	265	193	168	121	224	174	73	142
AGIS_Os02g044040	3593	8205	8186	8556	8840	6970	4586	6789
AGIS_Os02g044050	930	651	547	596	1021	385	261	481
AGIS_Os02g044060	507	354	323	368	547	232	231	381
AGIS_Os02g044070	2173	983	1759	1826	1892	1303	607	1129
AGIS_Os02g044080	0	0	0	0	0	0	0	0
AGIS_Os02g044090	2474	1843	1677	1906	2825	1403	463	1117
AGIS_Os02g044100	34478	25876	30285	27071	36950	21178	19942	22648
AGIS_Os02g044110	358	307	164	357	253	256	163	271
AGIS_Os02g044120	102	344	268	540	302	346	441	433
AGIS_Os02g044130	0	0	0	0	0	0	0	0
AGIS_Os02g044140	0	0	0	0	0	0	0	0
AGIS_Os02g044150	12	32	15	105	138	46	34	86
AGIS_Os02g044160	244	214	100	169	279	48	86	174
AGIS_Os02g044170	997	2371	1086	3691	1361	2016	2658	3048
AGIS_Os02g044180	20	70	56	74	6	22	54	67
AGIS_Os02g044190	376	804	371	972	469	733	824	1150
AGIS_Os02g044200	22	0	8	19	28	10	12	50
AGIS_Os02g044210	84	350	334	377	189	404	332	219
AGIS_Os02g044220	395	375	428	526	718	447	279	451
AGIS_Os02g044230	0	0	0	0	40	0	23	2
AGIS_Os02g044240	982	755	399	743	1092	317	480	592
AGIS_Os02g044250	4883	3442	2984	3239	4410	2582	1368	2576
AGIS_Os02g044260	147	471	260	756	442	433	459	456
AGIS_Os02g044270	4074	4628	3271	5271	6391	3823	3349	5234
AGIS_Os02g044280	38	50	14	51	22	26	27	19
AGIS_Os02g044290	0	0	0	0	0	0	0	0
AGIS_Os02g044300	0	0	0	0	0	0	0	0
AGIS_Os02g044310	0	0	0	0	0	0	0	0
AGIS_Os02g044320	0	0	0	0	0	0	0	4
AGIS_Os02g044330	1628	3146	1900	3425	2867	2712	2069	3323
AGIS_Os02g044340	1499	1234	1196	1328	1507	1023	605	1091
AGIS_Os02g044350	98	634	111	714	211	486	817	511
AGIS_Os02g044360	0	0	0	0	0	0	0	14
AGIS_Os02g044370	0	0	0	0	0	0	0	0
AGIS_Os02g044380	0	0	0	0	17	10	12	0
AGIS_Os02g044390	0	26	0	0	0	12	14	0
AGIS_Os02g044400	2935	3449	2813	3231	4564	2222	2158	3595
AGIS_Os02g044410	1608	2040	1175	2886	2353	1360	1282	1623
AGIS_Os02g044420	755	1090	562	1686	1028	898	791	1093
AGIS_Os02g044430	1724	2929	1524	3410	2709	2452	2091	2747
AGIS_Os02g044440	825	1881	1142	2108	1718	1377	2072	2398
AGIS_Os02g044450	0	0	0	0	0	0	0	0
AGIS_Os02g044460	0	0	0	0	0	0	0	0
AGIS_Os02g044470	0	0	0	0	0	0	0	0
AGIS_Os02g044480	89	52	58	84	98	86	57	116
AGIS_Os02g044490	1268	516	505	616	1074	256	306	566
AGIS_Os02g044500	245	365	306	353	246	323	224	436
AGIS_Os02g044510	16	0	2	26	16	1	5	0
AGIS_Os02g044520	0	0	0	0	0	0	0	0
AGIS_Os02g044530	14	0	0	4	16	0	10	4
AGIS_Os02g044540	119	121	112	161	180	144	117	219
AGIS_Os02g044550	0	0	0	0	0	0	0	0
AGIS_Os02g044560	0	0	0	0	0	0	0	0
AGIS_Os02g044570	0	0	0	0	0	0	0	0
AGIS_Os02g044580	82	200	105	220	1242	1105	961	1519
AGIS_Os02g044590	30	69	34	83	283	357	336	506
AGIS_Os02g044600	0	0	0	0	0	0	1	0
AGIS_Os02g044610	72	133	88	88	159	91	77	76
AGIS_Os02g044620	56	379	68	714	139	358	351	258
AGIS_Os02g044630	0	0	0	0	10	0	0	0
AGIS_Os02g044640	0	0	0	0	0	0	0	0
AGIS_Os02g044650	0	0	0	0	0	0	0	0
AGIS_Os02g044660	154	439	335	351	316	239	198	345
AGIS_Os02g044670	4872	4192	3752	3824	5877	3337	2602	4294
AGIS_Os02g044680	18	110	48	201	100	45	136	102
AGIS_Os02g044690	2767	2552	1662	3157	3910	2072	2131	2722
AGIS_Os02g044700	0	0	0	0	0	0	0	0
AGIS_Os02g044710	0	0	2	0	0	0	0	0
AGIS_Os02g044720	686	722	527	835	902	574	634	730
AGIS_Os02g044730	0	0	0	0	0	0	0	0
AGIS_Os02g044740	0	0	0	0	0	0	0	0
AGIS_Os02g044750	0	0	0	0	0	0	0	0
AGIS_Os02g044760	0	0	0	0	0	0	0	0
AGIS_Os02g044770	0	0	0	0	0	0	0	0
AGIS_Os02g044780	50	0	23	64	7	7	6	23
AGIS_Os02g044790	0	0	0	0	0	0	0	0
AGIS_Os02g044800	984	507	300	662	441	258	143	474
AGIS_Os02g044810	628	1068	903	1086	868	930	740	1216
AGIS_Os02g044820	68	430	225	603	270	320	155	333
AGIS_Os02g044830	66	340	186	401	160	94	122	165
AGIS_Os02g044840	22	82	52	106	86	50	48	84
AGIS_Os02g044850	0	0	0	0	0	0	0	0
AGIS_Os02g044860	0	0	0	0	0	0	0	0
AGIS_Os02g044870	1	2	0	0	0	0	0	0
AGIS_Os02g044880	1339	1026	1027	1580	1749	970	574	908
AGIS_Os02g044890	3238	2864	2740	2931	4242	2288	1748	2423
AGIS_Os02g044900	0	0	0	0	0	0	4	0
AGIS_Os02g044910	491	278	257	468	414	221	213	293
AGIS_Os02g044920	0	0	0	8	0	0	0	2
AGIS_Os02g044930	0	0	0	20	0	0	8	6
AGIS_Os02g044940	27	161	112	324	104	157	173	179
AGIS_Os02g044950	1	18	0	2	0	10	14	6
AGIS_Os02g044960	379	496	258	494	666	467	402	535
AGIS_Os02g044970	89	255	169	274	152	243	307	216
AGIS_Os02g044980	610	675	497	857	921	572	410	639
AGIS_Os02g044990	46	310	262	537	219	463	475	428
AGIS_Os02g045000	0	0	0	0	0	0	0	0
AGIS_Os02g045010	0	0	0	0	0	0	0	0
AGIS_Os02g045020	170	281	183	220	223	148	134	333
AGIS_Os02g045030	585	388	218	325	460	214	161	366
AGIS_Os02g045040	1501	804	667	1188	1478	609	630	1149
AGIS_Os02g045050	28	24	10	46	40	0	0	0
AGIS_Os02g045060	218	157	152	154	274	153	86	197
AGIS_Os02g045070	16584	12140	9062	13683	16602	7240	6767	10978
AGIS_Os02g045080	211	115	159	111	358	52	44	66
AGIS_Os02g045090	1697	644	399	512	903	662	403	786
AGIS_Os02g045100	0	0	0	2	0	0	0	4
AGIS_Os02g045110	0	0	0	0	0	0	4	0
AGIS_Os02g045120	0	0	0	0	0	0	0	0
AGIS_Os02g045130	2962	3042	1917	3328	3699	2467	2228	3787
AGIS_Os02g045140	227	161	306	364	334	213	232	372
AGIS_Os02g045150	170	309	245	407	376	199	228	277
AGIS_Os02g045160	0	0	0	0	0	0	0	0
AGIS_Os02g045170	5106	9985	6057	11887	10030	8954	9427	11416
AGIS_Os02g045180	0	0	0	0	0	0	0	0
AGIS_Os02g045190	31	127	6	101	112	90	94	85
AGIS_Os02g045200	268	156	54	152	268	84	111	119
AGIS_Os02g045210	0	160	28	225	76	105	169	71
AGIS_Os02g045220	578	504	368	456	422	331	157	244
AGIS_Os02g045230	40	74	42	124	26	16	29	36
AGIS_Os02g045240	0	0	0	0	0	0	0	6
AGIS_Os02g045250	0	0	0	0	0	0	0	8
AGIS_Os02g045260	0	0	0	0	0	0	0	0
AGIS_Os02g045270	0	0	0	0	0	0	0	0
AGIS_Os02g045280	0	0	0	0	0	0	0	0
AGIS_Os02g045290	6	16	10	0	28	0	1	15
AGIS_Os02g045300	0	0	0	0	0	0	0	0
AGIS_Os02g045310	0	0	0	0	0	0	0	0
AGIS_Os02g045320	154	610	454	801	431	668	419	623
AGIS_Os02g045330	484	314	289	529	415	322	129	321
AGIS_Os02g045340	0	0	0	12	0	0	0	0
AGIS_Os02g045350	546	777	885	882	1007	758	454	699
AGIS_Os02g045360	0	0	0	14	0	0	10	6
AGIS_Os02g045370	445	1272	546	1787	988	989	1620	1462
AGIS_Os02g045380	1045	721	458	674	974	577	378	1076
AGIS_Os02g045390	75	447	91	465	166	329	275	331
AGIS_Os02g045400	46	158	153	96	349	145	94	169
AGIS_Os02g045410	0	0	0	0	0	0	0	0
AGIS_Os02g045420	22	122	46	40	38	22	38	96
AGIS_Os02g045430	46	71	25	42	150	32	9	34
AGIS_Os02g045440	80	66	55	15	126	44	23	62
AGIS_Os02g045450	274	198	149	168	470	111	66	192
AGIS_Os02g045460	24	0	0	7	0	0	0	14
AGIS_Os02g045470	0	0	0	0	0	0	0	0
AGIS_Os02g045480	0	12	0	0	20	0	12	0
AGIS_Os02g045490	0	0	0	0	0	0	0	0
AGIS_Os02g045500	159	194	146	322	434	195	306	232
AGIS_Os02g045510	0	1	25	25	0	8	12	16
AGIS_Os02g045520	0	0	0	0	0	0	0	0
AGIS_Os02g045530	4972	3156	2453	3700	5760	2567	1784	3678
AGIS_Os02g045540	68	49	58	108	104	74	55	72
AGIS_Os02g045550	0	0	0	0	0	0	0	0
AGIS_Os02g045560	2389	2002	1883	2826	3449	1942	1620	2391
AGIS_Os02g045570	923	514	395	420	1284	430	463	816
AGIS_Os02g045580	3564	2716	2563	2790	3917	2161	1765	2736
AGIS_Os02g045590	10	1	22	10	0	10	20	8
AGIS_Os02g045600	766	585	416	492	812	449	524	724
AGIS_Os02g045610	44914	28392	25189	29500	45347	22546	16122	29514
AGIS_Os02g045620	0	0	2	0	16	0	0	0
AGIS_Os02g045630	0	0	0	0	0	0	0	0
AGIS_Os02g045640	1477	2609	1670	2298	2616	2016	1578	2892
AGIS_Os02g045650	84	84	47	82	80	82	64	112
AGIS_Os02g045660	1612	1135	1012	1311	1705	1253	752	1198
AGIS_Os02g045670	35	15	0	75	12	14	0	12
AGIS_Os02g045680	0	0	0	0	0	0	0	0
AGIS_Os02g045690	108	698	279	988	277	641	500	482
AGIS_Os02g045700	93	301	91	774	62	409	472	394
AGIS_Os02g045710	242	451	178	370	291	227	260	282
AGIS_Os02g045720	3306	4251	3824	4692	5483	4303	2802	5132
AGIS_Os02g045730	910	1293	820	1613	1312	1170	1270	1346
AGIS_Os02g045740	34	176	14	446	54	225	471	181
AGIS_Os02g045750	12	52	83	111	140	72	26	34
AGIS_Os02g045760	20	54	76	75	62	53	38	52
AGIS_Os02g045770	0	0	0	0	0	0	0	0
AGIS_Os02g045780	18	42	0	27	56	23	2	4
AGIS_Os02g045790	0	0	0	0	0	0	0	6
AGIS_Os02g045800	0	8	0	0	0	0	0	0
AGIS_Os02g045810	0	0	0	0	0	0	0	0
AGIS_Os02g045820	0	0	0	0	0	0	5	0
AGIS_Os02g045830	0	0	0	0	0	0	0	0
AGIS_Os02g045840	0	0	0	0	0	0	0	0
AGIS_Os02g045850	0	14	0	8	0	0	20	18
AGIS_Os02g045860	140	138	64	82	222	70	105	79
AGIS_Os02g045870	427	430	172	399	499	221	142	258
AGIS_Os02g045880	176	718	488	861	463	746	699	716
AGIS_Os02g045890	2066	1549	1332	1646	2157	1189	702	1293
AGIS_Os02g045900	0	0	0	0	0	0	0	0
AGIS_Os02g045910	0	0	0	0	0	0	0	0
AGIS_Os02g045920	0	0	0	0	0	0	0	0
AGIS_Os02g045930	0	0	0	0	0	0	0	0
AGIS_Os02g045940	8832	4281	4294	4496	7359	3067	1788	4028
AGIS_Os02g045950	1168	2131	1269	3061	1363	1618	1657	2093
AGIS_Os02g045960	357	329	266	575	523	338	594	679
AGIS_Os02g045970	728	1007	693	1375	1324	995	964	1832
AGIS_Os02g045980	0	0	0	0	0	0	0	0
AGIS_Os02g045990	0	6	0	0	0	0	0	0
AGIS_Os02g046000	3432	2139	2455	2048	3231	1958	899	2197
AGIS_Os02g046010	0	0	0	0	0	0	0	0
AGIS_Os02g046020	3998	4919	3742	5200	5025	3230	2530	3630
AGIS_Os02g046030	40	284	160	228	74	208	125	187
AGIS_Os02g046040	519	815	720	1243	1054	637	526	800
AGIS_Os02g046050	0	0	0	0	0	0	0	0
AGIS_Os02g046060	0	0	0	0	0	0	0	0
AGIS_Os02g046070	0	4	0	1	0	2	0	0
AGIS_Os02g046080	69	188	93	290	118	134	220	195
AGIS_Os02g046090	216	308	112	144	268	100	89	154
AGIS_Os02g046100	176	514	238	452	406	452	262	406
AGIS_Os02g046110	194	220	134	177	318	191	154	228
AGIS_Os02g046120	0	0	0	0	0	0	0	0
AGIS_Os02g046130	1264	707	620	551	745	270	219	374
AGIS_Os02g046140	0	33	6	13	28	0	6	0
AGIS_Os02g046150	0	0	0	0	0	0	0	0
AGIS_Os02g046160	92	436	198	797	200	538	425	474
AGIS_Os02g046170	0	0	0	0	0	0	0	0
AGIS_Os02g046180	64	231	120	319	70	167	200	190
AGIS_Os02g046190	168	389	134	786	291	229	568	300
AGIS_Os02g046200	39	41	29	284	103	74	187	90
AGIS_Os02g046210	0	0	0	0	0	0	2	0
AGIS_Os02g046220	288	379	253	289	530	270	83	140
AGIS_Os02g046230	129	239	254	247	376	286	158	180
AGIS_Os02g046240	619	1190	1050	1246	1021	802	661	1046
AGIS_Os02g046250	1708	6550	2951	7078	2706	5602	5778	7537
AGIS_Os02g046260	93	329	201	472	154	316	278	387
AGIS_Os02g046270	394	3308	959	3349	1074	2637	2868	3811
AGIS_Os02g046280	570	1843	984	1675	1301	1371	782	1383
AGIS_Os02g046290	0	0	0	0	0	0	0	0
AGIS_Os02g046300	1262	2207	1826	2339	2895	2255	1545	2209
AGIS_Os02g046310	0	0	0	0	0	0	0	0
AGIS_Os02g046320	0	0	0	22	0	0	1	0
AGIS_Os02g046330	0	217	24	272	82	153	163	110
AGIS_Os02g046340	789	498	465	575	930	503	280	533
AGIS_Os02g046350	1673	738	688	656	1061	424	326	621
AGIS_Os02g046360	0	0	0	0	0	0	0	0
AGIS_Os02g046370	1456	1796	1851	2718	2712	1637	1703	1857
AGIS_Os02g046380	414	1603	429	2301	605	1452	1678	1829
AGIS_Os02g046390	0	0	0	0	0	0	0	0
AGIS_Os02g046400	528	386	312	428	180	216	211	302
AGIS_Os02g046410	5	14	30	12	8	19	32	50
AGIS_Os02g046420	0	0	0	1	0	0	0	0
AGIS_Os02g046430	0	0	0	0	0	0	0	0
AGIS_Os02g046440	176	109	88	91	152	88	99	127
AGIS_Os02g046450	384	663	396	371	367	253	253	184
AGIS_Os02g046460	43	8	40	10	0	18	9	56
AGIS_Os02g046470	126	365	403	617	201	486	302	414
AGIS_Os02g046480	532	487	352	508	587	280	174	360
AGIS_Os02g046490	26	48	104	72	18	26	19	10
AGIS_Os02g046500	0	0	0	0	0	0	0	0
AGIS_Os02g046510	245	462	132	787	271	531	513	526
AGIS_Os02g046520	174954	90093	66375	102902	171670	76843	44612	105972
AGIS_Os02g046530	0	128	74	108	41	83	105	71
AGIS_Os02g046540	643	540	449	520	792	278	366	531
AGIS_Os02g046550	1191	1570	1111	1782	1791	1541	1359	1717
AGIS_Os02g046560	863	1042	792	1097	1235	683	592	976
AGIS_Os02g046570	20	0	2	19	17	9	10	46
AGIS_Os02g046580	6	0	8	36	10	7	31	10
AGIS_Os02g046590	0	0	0	12	0	4	5	16
AGIS_Os02g046600	319	1534	878	1833	877	1569	1196	2046
AGIS_Os02g046610	0	0	0	0	0	0	0	0
AGIS_Os02g046620	0	0	0	0	0	0	0	0
AGIS_Os02g046630	0	0	0	0	0	0	0	0
AGIS_Os02g046640	0	0	0	0	0	0	0	0
AGIS_Os02g046650	0	0	0	0	0	0	0	0
AGIS_Os02g046660	0	0	0	0	0	0	0	0
AGIS_Os02g046670	0	0	0	0	0	0	0	0
AGIS_Os02g046680	0	0	0	0	0	0	0	0
AGIS_Os02g046690	0	0	0	0	0	0	0	0
AGIS_Os02g046700	454	275	251	346	404	125	92	253
AGIS_Os02g046710	135	554	222	528	532	556	449	521
AGIS_Os02g046720	227	507	193	710	362	367	387	423
AGIS_Os02g046730	0	0	0	0	0	0	0	0
AGIS_Os02g046740	82	158	183	308	287	188	83	59
AGIS_Os02g046750	61	427	196	518	240	325	507	553
AGIS_Os02g046760	0	0	0	0	0	7	1	0
AGIS_Os02g046770	1976	1632	1304	1373	2204	1215	1431	1352
AGIS_Os02g046780	0	0	0	0	0	0	0	0
AGIS_Os02g046790	1138	643	389	463	942	308	232	468
AGIS_Os02g046800	0	0	0	0	0	0	0	0
AGIS_Os02g046810	0	22	0	74	0	7	51	4
AGIS_Os02g046820	42	328	79	476	88	239	345	334
AGIS_Os02g046830	144	49	55	33	178	39	5	53
AGIS_Os02g046840	234	501	370	584	415	380	407	311
AGIS_Os02g046850	148	294	304	401	643	341	94	349
AGIS_Os02g046860	106	210	159	280	221	142	103	116
AGIS_Os02g046870	108	440	84	788	120	455	435	404
AGIS_Os02g046880	86	36	26	4	26	12	210	78
AGIS_Os02g046890	0	0	20	0	0	0	0	0
AGIS_Os02g046900	525	395	236	380	411	149	203	224
AGIS_Os02g046910	264	199	176	290	625	141	167	263
AGIS_Os02g046920	143	350	286	365	400	216	226	213
AGIS_Os02g046930	360	758	598	817	843	568	654	835
AGIS_Os02g046940	4121	4944	3901	5312	5647	3784	2415	4903
AGIS_Os02g046950	0	2	0	0	0	0	0	0
AGIS_Os02g046960	0	0	0	0	0	0	0	0
AGIS_Os02g046970	0	0	0	0	0	0	0	0
AGIS_Os02g046980	169	346	240	351	260	331	244	203
AGIS_Os02g046990	2418	1405	1142	1621	2775	1493	870	2277
AGIS_Os02g047000	0	0	0	0	0	0	0	0
AGIS_Os02g047010	0	0	0	50	0	2	0	10
AGIS_Os02g047020	0	0	0	0	0	0	0	0
AGIS_Os02g047030	222	471	371	488	687	405	418	597
AGIS_Os02g047040	0	18	0	29	0	1	0	0
AGIS_Os02g047050	303	774	383	1289	450	1092	807	1133
AGIS_Os02g047060	772	798	750	948	993	491	565	743
AGIS_Os02g047070	91	229	226	154	238	219	95	204
AGIS_Os02g047080	0	0	0	0	0	0	0	0
AGIS_Os02g047090	0	14	8	20	90	18	18	46
AGIS_Os02g047100	18518	13341	9242	13460	15616	6450	8760	13986
AGIS_Os02g047110	164	243	270	328	282	133	151	287
AGIS_Os02g047120	588	405	574	581	738	497	341	667
AGIS_Os02g047130	5824	3145	3733	4518	4926	2948	1858	2761
AGIS_Os02g047140	1111	600	523	756	1121	532	223	448
AGIS_Os02g047150	199	198	45	260	205	162	96	170
AGIS_Os02g047160	294	254	141	200	430	161	94	288
AGIS_Os02g047170	2259	2455	2260	3143	3694	2077	1307	1519
AGIS_Os02g047180	48	37	10	38	14	0	30	46
AGIS_Os02g047190	790	1213	839	1596	1189	948	863	1515
AGIS_Os02g047200	83	648	291	1161	142	903	732	939
AGIS_Os02g047210	133	290	198	265	271	219	186	163
AGIS_Os02g047220	338	352	257	338	563	188	131	414
AGIS_Os02g047230	62	156	90	194	94	104	152	142
AGIS_Os02g047240	34	115	70	177	89	58	103	73
AGIS_Os02g047250	116	300	171	407	240	203	242	213
AGIS_Os02g047260	446	735	452	798	903	845	537	654
AGIS_Os02g047270	510	1513	925	1522	1413	1124	967	1447
AGIS_Os02g047280	249	1060	500	1313	716	646	788	918
AGIS_Os02g047290	0	0	0	0	0	0	0	0
AGIS_Os02g047300	160	367	198	357	376	215	216	317
AGIS_Os02g047310	737	673	599	1072	918	816	413	745
AGIS_Os02g047320	199	203	126	175	217	150	92	114
AGIS_Os02g047330	687	510	349	504	659	331	450	715
AGIS_Os02g047340	0	0	0	10	0	0	1	0
AGIS_Os02g047350	2150	598	780	764	1874	753	1379	1131
AGIS_Os02g047360	18	19	0	8	22	22	16	5
AGIS_Os02g047370	0	0	0	0	0	0	0	0
AGIS_Os02g047380	473	486	327	230	390	173	37	285
AGIS_Os02g047390	0	0	0	0	0	0	0	0
AGIS_Os02g047400	0	0	0	0	0	0	0	0
AGIS_Os02g047410	1238	765	644	572	677	428	262	543
AGIS_Os02g047420	525	368	342	207	369	123	152	104
AGIS_Os02g047430	0	0	0	0	0	0	0	0
AGIS_Os02g047440	0	0	0	0	0	0	0	0
AGIS_Os02g047450	852	422	411	317	823	357	206	422
AGIS_Os02g047460	0	0	0	0	0	0	0	0
AGIS_Os02g047470	0	0	0	0	0	0	0	0
AGIS_Os02g047480	0	0	0	0	0	0	0	0
AGIS_Os02g047490	0	0	0	0	0	0	0	0
AGIS_Os02g047500	0	0	0	0	0	0	0	0
AGIS_Os02g047510	0	0	0	0	0	0	0	0
AGIS_Os02g047520	0	0	0	0	0	0	0	0
AGIS_Os02g047530	0	0	0	0	0	0	0	0
AGIS_Os02g047540	559	319	262	762	568	316	219	261
AGIS_Os02g047550	995	1488	1068	1571	1508	1078	933	1223
AGIS_Os02g047560	70	122	39	60	32	41	14	14
AGIS_Os02g047570	61	651	142	992	124	524	594	699
AGIS_Os02g047580	89	73	54	125	240	79	99	175
AGIS_Os02g047590	145	140	127	100	142	62	53	96
AGIS_Os02g047600	487	532	481	535	632	256	200	241
AGIS_Os02g047610	0	0	0	0	0	0	0	0
AGIS_Os02g047620	199	122	45	50	80	23	124	26
AGIS_Os02g047630	154	117	143	209	153	74	89	181
AGIS_Os02g047640	6375	4702	4469	5251	7406	4081	3372	5041
AGIS_Os02g047650	0	0	0	0	0	0	0	0
AGIS_Os02g047660	3550	3131	2808	3588	6100	3034	3300	5130
AGIS_Os02g047670	169	132	250	294	224	81	160	114
AGIS_Os02g047680	36	70	8	32	94	60	10	13
AGIS_Os02g047690	147	461	245	726	146	488	607	493
AGIS_Os02g047700	2026	3939	3016	3546	2791	2088	1720	2559
AGIS_Os02g047710	318	218	199	239	396	135	157	239
AGIS_Os02g047720	0	0	0	0	0	0	0	0
