GeneID	WTLPmock_1	WTLPmock_2	WTLPmock_3	WTLPmock_4	WTLPmyc_1	WTLPmyc_2	WTLPmyc_3	WTLPmyc_4
AGIS_Os11g015540	226	535	623	546	561	310	450	381
AGIS_Os11g015550	0	0	0	0	0	0	0	0
AGIS_Os11g015560	0	0	0	0	0	0	0	0
AGIS_Os11g015570	0	0	0	0	0	0	0	0
AGIS_Os11g015580	0	0	0	0	0	0	0	0
AGIS_Os11g015590	0	0	0	0	0	0	0	0
AGIS_Os11g015600	0	0	0	0	0	0	0	0
AGIS_Os11g015610	0	0	0	0	0	0	0	0
AGIS_Os11g015620	0	0	0	0	0	0	0	0
AGIS_Os11g015630	0	0	0	0	0	0	0	0
AGIS_Os11g015640	0	0	0	0	0	0	0	0
AGIS_Os11g015650	0	0	0	0	0	0	0	0
AGIS_Os11g015660	0	0	0	0	0	0	0	0
AGIS_Os11g015670	0	0	0	0	0	0	0	0
AGIS_Os11g015680	0	0	0	0	0	0	0	0
AGIS_Os11g015690	0	0	0	0	0	0	0	0
AGIS_Os11g015700	0	0	0	0	0	0	0	0
AGIS_Os11g015710	0	0	0	0	0	0	0	0
AGIS_Os11g015720	38	326	209	34	42	3	1	101
AGIS_Os11g015730	0	0	0	0	0	0	0	0
AGIS_Os11g015740	0	0	0	0	0	0	0	0
AGIS_Os11g015750	0	0	0	0	0	0	0	0
AGIS_Os11g015760	0	0	0	0	0	0	0	0
AGIS_Os11g015770	0	0	0	0	0	0	0	0
AGIS_Os11g015780	0	0	0	0	0	0	0	0
AGIS_Os11g015790	0	0	0	0	0	0	0	0
AGIS_Os11g015800	1	2	8	1	0	0	0	20
AGIS_Os11g015810	0	0	0	0	0	0	0	0
AGIS_Os11g015820	0	0	0	0	0	0	0	0
AGIS_Os11g015830	0	0	0	0	0	0	0	0
AGIS_Os11g015840	0	0	0	0	0	0	0	0
AGIS_Os11g015850	0	0	0	0	0	0	0	0
AGIS_Os11g015860	0	0	0	0	0	0	0	0
AGIS_Os11g015870	237	422	702	482	490	101	253	489
AGIS_Os11g015880	0	0	0	0	0	0	0	0
AGIS_Os11g015890	64	40	20	0	8	0	32	0
AGIS_Os11g015900	0	0	0	0	0	0	0	0
AGIS_Os11g015910	312	339	245	200	227	247	515	269
AGIS_Os11g015920	0	0	0	0	0	0	0	0
AGIS_Os11g015930	0	0	0	0	0	0	0	0
AGIS_Os11g015940	0	0	0	0	0	0	0	0
AGIS_Os11g015950	0	0	0	0	0	0	0	0
AGIS_Os11g015960	0	0	0	0	0	0	0	0
AGIS_Os11g015970	86	142	118	63	159	43	26	85
AGIS_Os11g015980	0	0	0	0	0	0	0	0
AGIS_Os11g015990	0	0	0	0	0	0	0	0
AGIS_Os11g016000	80	87	94	75	34	53	55	38
AGIS_Os11g016010	692	921	970	841	829	801	1275	866
AGIS_Os11g016020	0	0	0	0	0	0	0	0
AGIS_Os11g016030	0	0	0	0	0	0	0	0
AGIS_Os11g016040	0	0	0	0	0	0	0	0
AGIS_Os11g016050	0	0	0	0	0	0	0	0
AGIS_Os11g016060	0	0	0	0	0	0	0	0
AGIS_Os11g016070	9	12	10	19	39	15	42	23
AGIS_Os11g016080	1226	1630	1782	1253	2144	1642	2606	1451
AGIS_Os11g016090	0	0	0	0	0	0	0	0
AGIS_Os11g016100	0	0	0	0	0	0	0	0
AGIS_Os11g016110	0	0	0	0	0	0	0	0
AGIS_Os11g016120	30	42	47	15	92	46	82	28
AGIS_Os11g016130	320	274	284	197	308	251	415	186
AGIS_Os11g016140	0	0	0	0	0	0	0	0
AGIS_Os11g016150	0	0	0	0	0	0	0	0
AGIS_Os11g016160	0	0	0	0	0	0	0	0
AGIS_Os11g016170	0	0	0	0	0	0	0	0
AGIS_Os11g016180	0	0	0	0	0	0	0	0
AGIS_Os11g016190	0	0	0	0	0	0	0	0
AGIS_Os11g016200	14	90	28	36	0	0	7	24
AGIS_Os11g016210	0	0	0	0	0	0	0	0
AGIS_Os11g016220	229	90	244	108	206	214	299	185
AGIS_Os11g016230	0	0	0	0	0	0	0	0
AGIS_Os11g016240	0	0	0	0	0	0	0	0
AGIS_Os11g016250	987	1095	1665	972	1083	893	1716	1032
AGIS_Os11g016260	0	0	0	0	0	0	0	0
AGIS_Os11g016270	580	1079	1257	764	961	587	1049	700
AGIS_Os11g016280	8	0	0	6	0	0	0	0
AGIS_Os11g016290	0	0	0	0	0	0	0	0
AGIS_Os11g016300	0	0	0	0	0	0	0	0
AGIS_Os11g016310	0	0	0	0	0	0	0	0
AGIS_Os11g016320	0	0	0	0	0	0	0	0
AGIS_Os11g016330	280	263	493	187	340	352	731	391
AGIS_Os11g016340	314	509	537	455	330	345	766	276
AGIS_Os11g016350	0	0	0	0	0	0	0	0
AGIS_Os11g016360	0	0	0	0	0	0	0	0
AGIS_Os11g016370	469	487	490	524	553	565	719	698
AGIS_Os11g016380	0	0	0	0	0	4	0	0
AGIS_Os11g016390	0	0	0	0	0	0	0	0
AGIS_Os11g016400	0	0	0	0	0	0	0	0
AGIS_Os11g016410	0	8	0	28	0	0	0	0
AGIS_Os11g016420	0	0	0	0	0	0	0	0
AGIS_Os11g016430	0	0	0	0	0	0	0	0
AGIS_Os11g016440	0	0	0	0	0	0	0	0
AGIS_Os11g016450	0	0	0	0	0	0	0	0
AGIS_Os11g016460	0	0	0	4	0	0	10	0
AGIS_Os11g016470	0	0	0	0	0	0	0	0
AGIS_Os11g016480	0	0	0	0	0	0	0	0
AGIS_Os11g016490	0	0	0	0	0	0	0	0
AGIS_Os11g016500	0	0	0	0	0	0	0	0
AGIS_Os11g016510	0	0	0	0	0	0	0	0
AGIS_Os11g016520	0	0	0	0	0	0	0	0
AGIS_Os11g016530	0	0	0	0	0	0	0	0
AGIS_Os11g016540	0	0	0	0	0	0	0	0
AGIS_Os11g016550	0	0	0	0	0	0	0	0
AGIS_Os11g016560	0	0	0	0	0	0	0	0
AGIS_Os11g016570	0	0	0	0	0	0	0	0
AGIS_Os11g016580	0	0	10	0	0	0	0	0
AGIS_Os11g016590	164	228	282	238	242	94	138	114
AGIS_Os11g016600	0	0	0	0	0	0	0	0
AGIS_Os11g016610	43	68	58	42	104	40	12	77
AGIS_Os11g016620	27	150	13	20	12	24	8	45
AGIS_Os11g016630	0	0	0	0	0	0	0	0
AGIS_Os11g016640	0	0	10	4	10	0	30	36
AGIS_Os11g016650	4	0	12	0	16	9	65	39
AGIS_Os11g016660	18	10	57	24	125	71	254	90
AGIS_Os11g016670	0	0	0	0	0	0	0	0
AGIS_Os11g016680	0	0	0	0	0	0	0	0
AGIS_Os11g016690	0	0	0	0	0	0	0	0
AGIS_Os11g016700	0	0	0	0	0	0	0	0
AGIS_Os11g016710	0	0	0	0	0	0	0	0
AGIS_Os11g016720	0	0	0	0	0	0	0	0
AGIS_Os11g016730	0	0	0	0	0	0	0	0
AGIS_Os11g016740	0	0	0	0	0	0	0	0
AGIS_Os11g016750	0	0	0	0	0	0	0	0
AGIS_Os11g016760	0	0	0	0	0	0	0	0
AGIS_Os11g016770	0	0	0	0	0	0	0	0
AGIS_Os11g016780	0	0	0	0	0	0	0	0
AGIS_Os11g016790	0	0	0	0	0	0	0	0
AGIS_Os11g016800	0	0	0	0	0	0	0	0
AGIS_Os11g016810	0	0	0	0	0	0	0	0
AGIS_Os11g016820	0	0	0	0	0	0	0	0
AGIS_Os11g016830	868	1204	1502	972	661	398	896	707
AGIS_Os11g016840	0	0	0	0	0	0	0	0
AGIS_Os11g016850	166	186	259	166	235	229	265	70
AGIS_Os11g016860	13	22	52	6	317	174	288	195
AGIS_Os11g016870	0	0	0	0	0	0	0	0
AGIS_Os11g016880	0	0	0	0	0	0	0	0
AGIS_Os11g016890	84	104	88	53	102	64	99	42
AGIS_Os11g016900	0	0	0	0	0	0	0	0
AGIS_Os11g016910	0	0	0	0	0	0	6	0
AGIS_Os11g016920	181	158	221	93	83	46	58	70
AGIS_Os11g016930	158	207	74	117	94	62	80	97
AGIS_Os11g016940	733	776	780	691	940	667	1301	927
AGIS_Os11g016950	0	0	0	0	0	0	0	0
AGIS_Os11g016960	0	0	0	0	0	0	0	0
AGIS_Os11g016970	18	0	0	0	0	0	6	6
AGIS_Os11g016980	0	0	0	0	0	0	0	0
AGIS_Os11g016990	22	6	10	5	6	10	32	30
AGIS_Os11g017000	160	66	99	108	69	2	106	97
AGIS_Os11g017010	0	0	0	0	0	0	0	0
AGIS_Os11g017020	0	0	0	0	0	0	0	0
AGIS_Os11g017030	0	0	0	0	0	0	0	0
AGIS_Os11g017040	0	0	0	0	0	0	0	0
AGIS_Os11g017050	0	0	0	0	0	0	0	0
AGIS_Os11g017060	0	0	0	0	0	0	0	0
AGIS_Os11g017070	0	0	0	0	0	0	0	0
AGIS_Os11g017080	0	0	0	0	0	0	0	0
AGIS_Os11g017090	0	0	0	0	0	0	0	0
AGIS_Os11g017100	0	0	0	0	0	0	0	0
AGIS_Os11g017110	0	0	0	0	0	0	0	0
AGIS_Os11g017120	0	0	0	0	0	0	0	0
AGIS_Os11g017130	0	0	0	0	0	0	0	0
AGIS_Os11g017140	51	56	13	17	40	16	34	18
AGIS_Os11g017150	0	0	0	0	0	0	0	0
AGIS_Os11g017160	78	112	163	130	119	114	128	81
AGIS_Os11g017170	0	0	0	0	0	0	0	0
AGIS_Os11g017180	0	0	0	0	0	0	0	0
AGIS_Os11g017190	0	0	0	0	0	0	0	0
AGIS_Os11g017200	10	0	8	4	0	6	0	8
AGIS_Os11g017210	7233	4537	3979	10591	3548	2322	5680	5910
AGIS_Os11g017220	22	34	36	18	0	11	14	0
AGIS_Os11g017230	0	0	0	0	0	0	0	0
AGIS_Os11g017240	0	0	0	0	0	0	0	0
AGIS_Os11g017250	0	0	0	0	0	0	0	0
AGIS_Os11g017260	0	0	0	0	0	0	0	0
AGIS_Os11g017270	13607	17956	14384	19976	12560	7010	12178	8823
AGIS_Os11g017280	209	299	457	214	313	131	345	108
AGIS_Os11g017290	64	113	61	51	57	48	38	40
AGIS_Os11g017300	0	0	0	0	0	0	0	0
AGIS_Os11g017310	0	0	0	0	0	0	0	0
AGIS_Os11g017320	0	0	0	0	0	0	0	0
AGIS_Os11g017330	0	0	0	0	0	0	0	0
AGIS_Os11g017340	268	239	357	275	460	226	246	294
AGIS_Os11g017350	62	121	161	177	146	21	121	66
AGIS_Os11g017360	0	0	0	0	0	0	0	0
AGIS_Os11g017370	0	0	0	0	0	0	0	0
AGIS_Os11g017380	0	0	0	0	0	0	0	0
AGIS_Os11g017390	0	0	0	0	0	0	0	0
AGIS_Os11g017400	366	490	190	116	192	177	278	212
AGIS_Os11g017410	0	0	0	0	0	0	0	0
AGIS_Os11g017420	414	262	470	337	323	208	405	296
AGIS_Os11g017430	0	0	0	0	0	0	0	0
AGIS_Os11g017440	40	78	112	28	26	60	89	75
AGIS_Os11g017450	12	0	0	0	0	0	0	0
AGIS_Os11g017460	6	0	8	0	0	0	0	0
AGIS_Os11g017470	0	0	0	0	0	0	0	0
AGIS_Os11g017480	0	0	0	0	0	0	0	0
AGIS_Os11g017490	0	0	0	0	0	0	0	0
AGIS_Os11g017500	0	0	0	0	0	0	0	0
AGIS_Os11g017510	0	0	0	0	0	0	0	0
AGIS_Os11g017520	0	0	0	0	0	0	0	0
AGIS_Os11g017530	0	0	0	0	0	0	0	0
AGIS_Os11g017540	0	0	0	0	0	0	0	0
AGIS_Os11g017550	0	0	0	0	0	0	0	0
AGIS_Os11g017560	36	6	48	31	29	36	16	23
AGIS_Os11g017570	0	5	1	0	6	1	0	0
AGIS_Os11g017580	0	0	0	0	0	0	0	0
AGIS_Os11g017590	0	0	0	0	0	0	0	0
AGIS_Os11g017600	0	0	0	0	0	0	0	0
AGIS_Os11g017610	233	128	198	129	197	174	161	151
AGIS_Os11g017620	0	0	0	0	0	0	0	0
AGIS_Os11g017630	0	0	0	0	0	0	0	0
AGIS_Os11g017640	0	0	0	0	0	0	0	0
AGIS_Os11g017650	0	0	0	0	0	0	0	0
AGIS_Os11g017660	0	0	0	0	0	0	0	0
AGIS_Os11g017670	0	0	0	0	0	0	0	0
AGIS_Os11g017680	0	0	0	0	0	0	0	0
AGIS_Os11g017690	0	0	0	0	0	0	0	0
AGIS_Os11g017700	0	0	0	0	0	0	0	0
AGIS_Os11g017710	0	0	0	0	0	0	0	0
AGIS_Os11g017720	119	235	359	275	271	187	367	243
AGIS_Os11g017730	0	0	0	0	0	0	0	0
AGIS_Os11g017740	0	0	0	0	0	0	0	0
AGIS_Os11g017750	0	0	0	0	0	0	0	0
AGIS_Os11g017760	0	0	0	0	0	0	0	0
AGIS_Os11g017770	17	3	0	8	0	0	1	4
AGIS_Os11g017780	0	0	0	0	0	0	0	0
AGIS_Os11g017790	0	0	0	0	0	0	0	0
AGIS_Os11g017800	0	0	0	0	0	0	0	0
AGIS_Os11g017810	0	0	0	0	0	0	0	0
AGIS_Os11g017820	93	183	359	140	162	58	192	180
AGIS_Os11g017830	46	94	78	33	68	43	27	68
AGIS_Os11g017840	6	87	12	28	0	27	36	51
AGIS_Os11g017850	0	0	0	0	0	0	0	0
AGIS_Os11g017860	0	0	0	0	0	0	0	0
AGIS_Os11g017870	0	0	0	0	0	0	0	0
AGIS_Os11g017880	0	0	0	0	0	0	0	0
AGIS_Os11g017890	0	0	0	0	0	0	0	0
AGIS_Os11g017900	0	0	0	0	0	0	0	0
AGIS_Os11g017910	0	0	0	0	0	0	0	0
AGIS_Os11g017920	0	0	0	0	0	0	0	0
AGIS_Os11g017930	0	0	0	0	0	0	0	0
AGIS_Os11g017940	0	0	0	0	0	0	0	0
AGIS_Os11g017950	54	85	50	42	74	49	99	68
AGIS_Os11g017960	26	21	10	14	0	7	15	20
AGIS_Os11g017970	355	268	298	287	329	242	450	382
AGIS_Os11g017980	0	0	0	0	0	0	0	0
AGIS_Os11g017990	0	0	0	0	0	0	0	0
AGIS_Os11g018000	0	0	0	0	0	0	0	0
AGIS_Os11g018010	0	0	0	0	0	0	0	0
AGIS_Os11g018020	0	0	0	0	0	0	0	0
AGIS_Os11g018030	0	0	0	0	0	0	0	0
AGIS_Os11g018040	0	0	0	0	0	0	0	0
AGIS_Os11g018050	0	0	0	0	0	0	0	0
AGIS_Os11g018060	0	0	0	0	0	0	0	0
AGIS_Os11g018070	0	0	0	0	0	0	0	0
AGIS_Os11g018080	0	0	0	0	0	0	0	0
AGIS_Os11g018090	0	0	0	0	0	0	0	0
AGIS_Os11g018100	0	0	0	0	0	0	0	0
AGIS_Os11g018110	0	0	0	0	0	0	0	0
AGIS_Os11g018120	626	779	889	759	709	498	998	676
AGIS_Os11g018130	2	0	0	4	0	0	0	0
AGIS_Os11g018140	1	12	47	12	40	14	4	23
AGIS_Os11g018150	954	1220	948	716	598	518	421	490
AGIS_Os11g018160	0	0	0	0	0	0	0	0
AGIS_Os11g018170	0	0	0	0	0	0	0	0
AGIS_Os11g018180	0	0	0	0	0	0	0	0
AGIS_Os11g018190	0	0	0	0	0	0	0	0
AGIS_Os11g018200	0	0	0	0	0	0	0	0
AGIS_Os11g018210	1	22	0	0	8	4	0	1
AGIS_Os11g018220	0	0	0	0	0	0	0	0
AGIS_Os11g018230	0	0	0	0	0	0	0	0
AGIS_Os11g018240	0	0	0	0	0	0	2	0
AGIS_Os11g018250	0	0	0	0	0	0	0	0
AGIS_Os11g018260	0	2	0	0	0	0	0	0
AGIS_Os11g018270	4	4	0	0	20	0	0	0
AGIS_Os11g018280	0	0	0	0	0	0	0	0
AGIS_Os11g018290	0	0	0	0	0	0	0	0
AGIS_Os11g018300	0	0	0	0	0	0	0	0
AGIS_Os11g018310	0	0	0	0	0	0	0	0
AGIS_Os11g018320	0	0	0	0	0	0	0	0
AGIS_Os11g018330	0	0	0	0	0	0	0	0
AGIS_Os11g018340	4848	5541	7679	5667	7027	4511	7558	5258
AGIS_Os11g018350	0	0	0	0	0	0	0	0
AGIS_Os11g018360	0	0	0	0	0	0	0	0
AGIS_Os11g018370	0	0	0	0	0	0	0	0
AGIS_Os11g018380	0	0	0	0	0	0	0	0
AGIS_Os11g018390	0	14	0	8	8	0	0	0
AGIS_Os11g018400	0	0	0	0	0	0	0	0
AGIS_Os11g018410	0	0	0	0	0	0	0	0
AGIS_Os11g018420	0	0	0	0	0	0	0	0
AGIS_Os11g018430	0	0	0	0	0	0	0	0
AGIS_Os11g018440	0	0	0	0	0	0	0	0
AGIS_Os11g018450	6	0	0	0	0	0	0	0
AGIS_Os11g018460	0	0	0	0	0	0	0	0
AGIS_Os11g018470	0	0	0	0	0	0	0	0
AGIS_Os11g018480	0	0	0	0	0	0	0	0
AGIS_Os11g018490	0	0	0	0	0	0	0	0
AGIS_Os11g018500	0	0	0	0	0	0	0	0
AGIS_Os11g018510	0	0	0	0	0	0	0	0
AGIS_Os11g018520	0	0	0	0	0	0	0	0
AGIS_Os11g018530	0	4	0	0	0	0	0	0
AGIS_Os11g018540	0	0	0	0	0	0	0	0
AGIS_Os11g018550	2	0	0	0	0	0	0	0
AGIS_Os11g018560	0	0	0	0	0	0	0	0
AGIS_Os11g018570	0	0	0	0	0	0	0	0
AGIS_Os11g018580	0	0	0	0	0	0	0	0
AGIS_Os11g018590	0	0	0	0	0	0	0	0
AGIS_Os11g018600	0	0	0	0	0	0	0	0
AGIS_Os11g018610	0	0	0	0	0	0	0	0
AGIS_Os11g018620	0	0	0	0	0	0	0	0
AGIS_Os11g018630	0	0	0	0	0	0	0	0
AGIS_Os11g018640	0	0	0	0	0	0	0	0
AGIS_Os11g018650	0	0	0	0	0	0	0	0
AGIS_Os11g018660	0	0	0	0	0	0	0	0
AGIS_Os11g018670	0	0	0	0	0	0	0	0
AGIS_Os11g018680	0	0	0	0	0	0	0	0
AGIS_Os11g018690	0	0	0	0	0	0	0	0
AGIS_Os11g018700	0	0	0	0	0	0	0	0
AGIS_Os11g018710	0	0	0	0	0	0	0	0
AGIS_Os11g018720	7	18	12	0	0	6	16	22
AGIS_Os11g018730	0	0	0	0	0	0	0	0
AGIS_Os11g018740	0	0	0	0	0	6	10	0
AGIS_Os11g018750	0	0	0	0	0	0	0	0
AGIS_Os11g018760	0	0	0	0	0	0	0	0
AGIS_Os11g018770	118	183	139	120	126	86	51	137
AGIS_Os11g018780	76	42	225	118	121	56	148	142
AGIS_Os11g018790	0	0	0	0	0	0	0	0
AGIS_Os11g018800	0	0	0	0	0	0	0	0
AGIS_Os11g018810	0	0	0	0	0	0	0	0
AGIS_Os11g018820	0	0	0	0	0	0	0	0
AGIS_Os11g018830	0	0	0	0	0	0	0	0
AGIS_Os11g018840	0	0	0	0	0	0	0	0
AGIS_Os11g018850	0	0	0	0	0	0	0	0
AGIS_Os11g018860	0	0	0	0	0	0	0	0
AGIS_Os11g018870	0	0	0	0	0	0	0	0
AGIS_Os11g018880	0	0	0	0	0	0	0	0
AGIS_Os11g018890	0	0	0	0	0	0	0	0
AGIS_Os11g018900	0	0	0	0	0	0	0	0
AGIS_Os11g018910	0	0	0	0	0	0	0	0
AGIS_Os11g018920	0	0	0	0	0	0	0	0
AGIS_Os11g018930	0	0	0	0	0	0	0	0
AGIS_Os11g018940	0	0	0	0	0	0	0	0
AGIS_Os11g018950	0	0	0	0	0	0	0	0
AGIS_Os11g018960	0	0	0	0	0	0	0	0
AGIS_Os11g018970	0	0	0	0	0	0	0	0
AGIS_Os11g018980	0	0	0	0	0	0	0	0
AGIS_Os11g018990	0	0	0	0	0	0	0	0
AGIS_Os11g019000	0	0	0	0	0	0	0	0
AGIS_Os11g019010	0	0	0	0	0	0	0	0
AGIS_Os11g019020	0	0	0	0	0	0	0	0
AGIS_Os11g019030	0	0	0	0	0	0	0	0
AGIS_Os11g019040	0	0	0	0	0	0	0	0
AGIS_Os11g019050	0	0	0	0	0	0	0	0
AGIS_Os11g019060	0	0	0	0	0	0	0	0
AGIS_Os11g019070	0	0	0	0	0	0	0	0
AGIS_Os11g019080	0	0	0	0	0	0	0	0
AGIS_Os11g019090	0	0	0	0	0	0	0	0
AGIS_Os11g019100	0	0	0	0	0	0	0	0
AGIS_Os11g019110	0	0	0	0	0	0	0	0
AGIS_Os11g019120	0	0	0	0	0	0	0	0
AGIS_Os11g019130	0	0	0	0	0	0	0	0
AGIS_Os11g019140	0	0	0	0	0	0	0	0
AGIS_Os11g019150	0	0	0	0	0	0	0	0
AGIS_Os11g019160	0	0	0	0	0	0	0	0
AGIS_Os11g019170	0	0	0	0	0	0	0	0
AGIS_Os11g019180	0	0	0	0	0	0	0	0
AGIS_Os11g019190	0	0	0	0	0	0	0	0
AGIS_Os11g019200	0	0	0	0	0	0	0	0
AGIS_Os11g019210	0	0	0	0	0	0	0	0
AGIS_Os11g019220	0	0	0	0	0	0	0	0
AGIS_Os11g019230	0	0	0	0	0	0	0	0
AGIS_Os11g019240	0	0	0	0	0	0	0	0
AGIS_Os11g019250	0	0	0	0	0	0	0	0
AGIS_Os11g019260	0	0	0	0	0	0	0	0
AGIS_Os11g019270	0	0	0	0	0	0	0	0
AGIS_Os11g019280	0	0	0	0	0	0	0	0
AGIS_Os11g019290	0	0	0	0	0	0	0	0
AGIS_Os11g019300	19	22	20	14	20	18	0	21
AGIS_Os11g019310	0	0	0	0	0	0	0	0
AGIS_Os11g019320	0	16	0	0	0	0	0	0
AGIS_Os11g019330	0	0	0	0	0	0	0	0
AGIS_Os11g019340	0	0	0	0	0	0	0	0
AGIS_Os11g019350	0	0	0	0	0	0	0	0
AGIS_Os11g019360	0	0	0	0	0	0	0	0
AGIS_Os11g019370	0	0	0	0	0	0	0	0
AGIS_Os11g019380	0	0	0	0	0	0	0	0
AGIS_Os11g019390	0	0	0	0	0	0	0	0
AGIS_Os11g019400	0	0	0	0	0	0	0	0
AGIS_Os11g019410	14	6	42	24	82	12	7	28
AGIS_Os11g019420	0	0	0	0	0	0	0	0
AGIS_Os11g019430	0	0	0	0	0	0	0	0
AGIS_Os11g019440	0	0	0	0	0	0	0	0
AGIS_Os11g019450	0	0	0	0	0	0	0	0
AGIS_Os11g019460	0	0	0	0	0	0	0	0
AGIS_Os11g019470	0	0	0	0	0	0	0	0
AGIS_Os11g019480	0	0	0	0	0	0	0	0
AGIS_Os11g019490	0	0	0	0	0	0	0	0
AGIS_Os11g019500	144	176	192	159	157	141	229	126
AGIS_Os11g019510	0	0	0	0	0	0	0	0
AGIS_Os11g019520	0	0	0	0	0	0	0	0
AGIS_Os11g019530	0	0	0	0	0	0	0	0
AGIS_Os11g019540	0	0	0	0	0	0	0	0
AGIS_Os11g019550	0	0	0	0	0	0	0	0
AGIS_Os11g019560	0	0	0	0	0	0	0	0
AGIS_Os11g019570	0	0	0	0	0	0	0	0
AGIS_Os11g019580	0	0	10	0	0	0	0	0
AGIS_Os11g019590	0	0	0	0	0	0	0	0
AGIS_Os11g019600	0	0	0	0	0	0	0	0
AGIS_Os11g019610	0	0	0	0	0	0	0	0
AGIS_Os11g019620	0	0	0	0	0	0	0	0
AGIS_Os11g019630	0	0	0	0	0	0	0	0
AGIS_Os11g019640	0	0	0	0	0	0	0	0
AGIS_Os11g019650	0	0	0	0	0	0	0	0
AGIS_Os11g019660	0	0	0	0	0	0	0	0
AGIS_Os11g019670	0	0	0	0	0	0	0	0
AGIS_Os11g019680	0	0	0	0	0	0	0	0
AGIS_Os11g019690	0	0	0	0	0	0	0	0
AGIS_Os11g019700	0	0	0	0	0	0	0	0
AGIS_Os11g019710	0	0	0	0	0	0	0	0
AGIS_Os11g019720	0	0	0	0	0	0	0	0
AGIS_Os11g019730	61	198	378	298	582	460	455	221
AGIS_Os11g019740	0	0	0	0	0	0	0	0
AGIS_Os11g019750	319	268	485	499	566	230	503	320
AGIS_Os11g019760	0	0	0	0	0	0	0	0
AGIS_Os11g019770	0	0	0	0	0	0	0	0
AGIS_Os11g019780	0	0	0	0	0	0	0	0
AGIS_Os11g019790	0	0	0	0	0	0	0	0
AGIS_Os11g019800	0	0	0	0	0	0	0	0
AGIS_Os11g019810	0	0	0	0	0	0	0	0
AGIS_Os11g019820	0	0	0	0	0	0	0	0
AGIS_Os11g019830	0	0	0	0	0	0	0	0
AGIS_Os11g019840	199	389	338	160	383	123	394	255
AGIS_Os11g019850	0	0	0	0	0	0	0	0
AGIS_Os11g019860	0	0	0	0	0	0	0	0
AGIS_Os11g019870	0	0	0	0	0	0	0	0
AGIS_Os11g019880	0	0	0	0	0	0	0	0
AGIS_Os11g019890	927	1443	1210	1150	662	516	828	562
AGIS_Os11g019900	0	0	0	0	0	0	0	0
AGIS_Os11g019910	0	0	0	0	0	0	0	0
AGIS_Os11g019920	0	0	0	0	0	0	0	0
AGIS_Os11g019930	0	0	0	0	0	0	0	0
AGIS_Os11g019940	0	0	0	0	0	0	0	0
AGIS_Os11g019950	0	0	0	0	0	0	0	0
AGIS_Os11g019960	0	0	0	0	0	0	0	0
AGIS_Os11g019970	0	0	0	0	0	0	0	0
AGIS_Os11g019980	0	0	0	0	0	0	0	0
AGIS_Os11g019990	0	0	0	0	0	0	0	0
AGIS_Os11g020000	0	0	0	0	0	0	0	0
AGIS_Os11g020010	122	120	88	67	51	39	85	56
AGIS_Os11g020020	212	328	286	210	93	18	197	105
AGIS_Os11g020030	10	22	16	13	40	0	9	0
AGIS_Os11g020040	0	0	0	0	0	0	0	0
AGIS_Os11g020050	0	0	0	0	0	0	0	0
AGIS_Os11g020060	0	0	0	0	0	0	0	0
AGIS_Os11g020070	6	0	0	0	0	0	0	0
AGIS_Os11g020080	44	68	73	80	78	12	52	18
AGIS_Os11g020090	4	0	13	5	0	4	22	10
AGIS_Os11g020100	5941	4766	5621	1777	7744	5497	9794	10363
AGIS_Os11g020110	0	0	0	0	0	0	0	0
AGIS_Os11g020120	226	165	258	152	84	258	353	191
AGIS_Os11g020130	132	263	190	88	202	126	92	91
AGIS_Os11g020140	0	0	0	0	0	0	0	0
AGIS_Os11g020150	0	0	0	0	0	0	0	0
AGIS_Os11g020160	0	0	0	0	0	0	0	0
AGIS_Os11g020170	0	0	0	0	0	0	0	0
AGIS_Os11g020180	0	0	0	0	0	0	0	0
AGIS_Os11g020190	0	0	0	0	0	0	0	0
AGIS_Os11g020200	0	0	0	0	0	0	0	0
AGIS_Os11g020210	0	0	0	0	0	0	0	0
AGIS_Os11g020220	4	0	17	0	0	0	0	4
AGIS_Os11g020230	57	83	49	45	44	51	28	39
AGIS_Os11g020240	0	0	0	0	0	0	0	0
AGIS_Os11g020250	26	13	34	31	17	41	38	13
AGIS_Os11g020260	0	0	7	0	0	0	0	0
AGIS_Os11g020270	279	159	262	216	186	115	185	93
AGIS_Os11g020280	0	0	0	0	0	0	0	0
AGIS_Os11g020290	127	110	221	191	80	36	193	119
AGIS_Os11g020300	0	0	0	0	0	0	0	0
AGIS_Os11g020310	0	0	0	0	0	0	0	0
AGIS_Os11g020320	4	0	16	1	10	0	0	8
AGIS_Os11g020330	16	0	33	25	14	0	10	13
AGIS_Os11g020340	0	0	0	0	0	0	0	0
AGIS_Os11g020350	0	0	0	0	0	0	0	0
AGIS_Os11g020360	0	0	0	0	0	0	0	0
AGIS_Os11g020370	0	34	26	26	16	0	14	6
AGIS_Os11g020380	35	40	62	21	48	29	24	44
AGIS_Os11g020390	2099	1910	2257	2118	1879	1406	2971	1302
AGIS_Os11g020400	0	0	0	0	0	0	0	0
AGIS_Os11g020410	30	22	42	16	14	23	74	9
AGIS_Os11g020420	2438	2285	2959	2176	2077	2328	3564	2122
AGIS_Os11g020430	48	38	59	6	59	1	0	22
AGIS_Os11g020440	1966	1972	3096	2417	1980	2104	3803	3127
AGIS_Os11g020450	304	175	378	425	339	207	354	482
AGIS_Os11g020460	0	0	0	0	0	0	0	0
AGIS_Os11g020470	2	0	3	0	17	0	0	2
