ID,genes,logFC,logCPM,F,PValue,FDR,change,CPM.WTLPmock_1,CPM.WTLPmock_2,CPM.WTLPmock_3,CPM.WTLPmock_4,CPM.WTLPmyc_1,CPM.WTLPmyc_2,CPM.WTLPmyc_3,CPM.WTLPmyc_4
53464,AGIS_Os12g002010,-8.835986e-01, 1.3321280733, 2.758217e+00,1.254723e-01,3.181372e-01,Not_significant,3.135819e+00,2.458032e+00,3.692185e+00,3.268385e+00,1.209105e+00,2.067491e+00,1.611730e+00,1.985750e+00
53465,AGIS_Os12g002020,-1.770018e-01, 6.3931682349, 1.408061e+00,2.608214e-01,4.971244e-01,Not_significant,8.492000e+01,1.017779e+02,8.681451e+01,8.260099e+01,8.770329e+01,8.513198e+01,6.794907e+01,7.481313e+01
53466,AGIS_Os12g002030,-4.281061e-01, 3.0293643888, 2.004743e+00,1.849905e-01,4.019829e-01,Not_significant,9.002835e+00,1.417209e+01,6.581721e+00,7.343254e+00,4.404597e+00,9.972604e+00,7.509197e+00,5.659387e+00
53467,AGIS_Os12g002040,-4.775893e-01, 5.6573419410, 3.503008e+00,9.265646e-02,2.647421e-01,Not_significant,7.247788e+01,5.599705e+01,4.594362e+01,5.849135e+01,2.491620e+01,5.034949e+01,4.989037e+01,4.502688e+01
53468,AGIS_Os12g002050, 2.906612e-01, 7.6115254446, 2.841711e+00,1.204795e-01,3.103150e-01,Not_significant,1.453604e+02,1.727152e+02,1.906131e+02,1.939383e+02,2.557689e+02,1.827297e+02,2.039937e+02,2.187304e+02
53469,AGIS_Os12g002060, 1.935286e+00,-0.5756952741, 1.677637e+00,2.222363e-01,4.502101e-01,Not_significant,1.011555e-01,6.913216e-01,0.000000e+00,6.791449e-01,7.772818e-01,9.729369e-01,7.326045e-01,7.943000e-01
53470,AGIS_Os12g002070, 3.602384e-01, 5.0399092386, 4.497580e+00,5.794438e-02,1.964852e-01,Not_significant,3.004317e+01,2.204548e+01,3.040434e+01,3.281119e+01,3.800044e+01,3.241096e+01,4.252769e+01,3.425419e+01
53471,AGIS_Os12g002080,-1.433024e+00, 1.1149690639, 3.902421e+00,7.431887e-02,2.300615e-01,Not_significant,2.832353e+00,3.610235e+00,1.894251e+00,3.098598e+00,3.886409e-01,1.581023e+00,2.490855e+00,6.950125e-01
53473,AGIS_Os12g002100,-6.376865e-02, 1.0924672909, 9.062098e-03,9.259029e-01,9.675652e-01,Not_significant,7.080882e-01,2.227592e+00,3.146384e+00,2.079881e+00,1.209105e+00,8.513198e-01,2.051293e+00,4.021144e+00
53477,AGIS_Os12g002140,-2.256557e+00, 0.2989161798, 5.039791e+00,4.671811e-02,1.711433e-01,Not_significant,2.023109e+00,9.601689e-01,1.990569e+00,2.334560e+00,8.636464e-02,4.864685e-01,2.930418e-01,9.432312e-01
53478,AGIS_Os12g002150,-5.048740e-01, 0.8657137421, 5.875749e-01,4.597831e-01,6.821262e-01,Not_significant,1.567910e+00,1.843524e+00,3.178490e+00,1.400736e+00,8.636464e-01,9.729369e-01,2.417595e+00,1.538956e+00
53479,AGIS_Os12g002160, 2.993136e-01, 4.0440574437, 1.839446e+00,2.026875e-01,4.253570e-01,Not_significant,1.557794e+01,1.290467e+01,1.842882e+01,1.201237e+01,2.280027e+01,1.806014e+01,1.597078e+01,1.553849e+01
53480,AGIS_Os12g002170, 1.380343e-01, 2.7653103087, 1.662378e-01,6.914415e-01,8.416854e-01,Not_significant,7.131459e+00,4.762438e+00,6.678039e+00,6.833895e+00,5.484155e+00,9.546944e+00,7.362676e+00,5.957250e+00
53483,AGIS_Os12g002200,-6.882733e-01,-0.4783432452, 1.006743e-01,7.571472e-01,8.811009e-01,Not_significant,9.103991e-01,1.574677e+00,5.136953e-01,0.000000e+00,0.000000e+00,2.432342e-01,8.791254e-01,8.935875e-01
53486,AGIS_Os12g002230, 8.298950e-01, 4.0587594608, 1.132438e+01,6.462104e-03,4.430925e-02,Not_significant,1.001439e+01,9.832130e+00,1.801144e+01,1.048430e+01,2.685940e+01,1.988440e+01,2.032978e+01,1.722638e+01
53487,AGIS_Os12g002240, 1.666110e-01, 0.9223581371, 5.452611e-02,8.197329e-01,9.164147e-01,Not_significant,2.427731e+00,1.805118e+00,9.631787e-01,1.443183e+00,2.159116e+00,9.729369e-01,3.186830e+00,1.489312e+00
53488,AGIS_Os12g002250,-2.692721e-01, 1.3017701988, 2.109684e-01,6.551148e-01,8.203925e-01,Not_significant,3.186397e+00,2.227592e+00,3.082172e+00,1.740309e+00,1.338652e+00,1.824257e+00,2.161183e+00,3.475062e+00
53491,AGIS_Os12g002280,-4.405837e+00,-0.7925632819, 5.106876e+00,4.552103e-02,1.681145e-01,Not_significant,7.080882e-01,1.305830e+00,6.100132e-01,7.640380e-01,0.000000e+00,0.000000e+00,4.395627e-01,0.000000e+00
53492,AGIS_Os12g002290, 2.553887e-02, 4.2195283298, 1.735013e-02,8.976272e-01,9.554648e-01,Not_significant,1.557794e+01,1.870409e+01,2.099730e+01,1.799734e+01,1.511381e+01,2.146542e+01,2.175835e+01,1.672994e+01
53494,AGIS_Os12g002310, 2.271221e-01, 0.6865102190, 8.874656e-02,7.714284e-01,8.893734e-01,Not_significant,1.213865e+00,2.573253e+00,1.059497e+00,8.913776e-01,2.590939e+00,1.216171e+00,1.428579e+00,1.191450e+00
53495,AGIS_Os12g002320, 5.358155e-01, 4.0869693565, 7.125570e+00,2.212707e-02,1.038313e-01,Not_significant,1.416176e+01,1.513226e+01,1.062707e+01,1.549299e+01,1.865476e+01,2.207351e+01,1.725284e+01,2.194254e+01
53496,AGIS_Os12g002330, 9.348499e-01, 0.7275757706, 1.440769e+00,2.556776e-01,4.916627e-01,Not_significant,1.669065e+00,9.985757e-01,9.310727e-01,6.791449e-01,1.209105e+00,1.520214e+00,3.333351e+00,2.233969e+00
53498,AGIS_Os12g002350,-3.154861e-01, 3.4516884943, 1.493483e+00,2.476750e-01,4.817174e-01,Not_significant,1.259385e+01,1.083071e+01,1.281028e+01,1.137568e+01,1.010466e+01,1.088473e+01,1.201471e+01,6.205469e+00
53499,AGIS_Os12g002360,-8.186595e-02, 1.5225613404, 2.333365e-02,8.814086e-01,9.478244e-01,Not_significant,1.517332e+00,3.264574e+00,3.724291e+00,2.631686e+00,1.856840e+00,1.885065e+00,2.124553e+00,5.262237e+00
53500,AGIS_Os12g002370,-7.110652e-01, 3.0005435123, 6.012403e+00,3.249683e-02,1.348310e-01,Not_significant,1.021670e+01,9.870536e+00,6.453297e+00,1.320088e+01,6.563713e+00,6.020047e+00,5.201492e+00,5.808319e+00
53501,AGIS_Os12g002380,-6.328457e-02, 1.6053523955, 1.670704e-02,8.995307e-01,9.559685e-01,Not_significant,4.046218e+00,3.840676e+00,1.059497e+00,3.268385e+00,5.225061e+00,2.310725e+00,1.611730e+00,2.333256e+00
53502,AGIS_Os12g002390, 8.015206e-01, 1.0235723917, 1.112187e+00,3.146249e-01,5.524643e-01,Not_significant,2.023109e-01,1.305830e+00,2.054781e+00,3.056152e+00,1.727293e+00,3.040428e+00,1.648360e+00,2.581475e+00
53503,AGIS_Os12g002400, 2.076164e-01, 0.9949372936, 8.481492e-02,7.763915e-01,8.923049e-01,Not_significant,6.575104e-01,1.075389e+00,2.440053e+00,3.395724e+00,2.547757e+00,1.337788e+00,2.051293e+00,1.687887e+00
53504,AGIS_Os12g002410,-1.092460e+00, 8.4110101444, 3.989632e+01,6.190162e-05,1.428711e-03,DOWN,4.599033e+02,5.085823e+02,4.045351e+02,4.763352e+02,2.128457e+02,2.406803e+02,2.477669e+02,1.716681e+02
53505,AGIS_Os12g002420, 5.895126e-01, 0.6334067606, 5.348406e-01,4.801434e-01,6.980079e-01,Not_significant,1.365599e+00,2.381219e+00,1.412662e+00,1.697862e-01,1.684111e+00,2.371534e+00,1.428579e+00,9.432312e-01
53507,AGIS_Os12g002440, 2.464168e-01, 4.2040434374, 1.266942e+00,2.847287e-01,5.219558e-01,Not_significant,1.628603e+01,1.474819e+01,1.813987e+01,1.757287e+01,2.396619e+01,2.243836e+01,1.611730e+01,1.752424e+01
53510,AGIS_Os12g002470, 7.598083e-03, 0.3249512679, 6.742129e-05,9.935983e-01,9.972219e-01,Not_significant,6.575104e-01,2.073965e+00,1.444768e+00,4.669121e-01,2.245481e+00,4.256599e-01,1.172167e+00,7.446562e-01
53511,AGIS_Os12g002480, 5.571611e-01, 4.0252699991, 5.527210e+00,3.881232e-02,1.515326e-01,Not_significant,1.562852e+01,1.202131e+01,9.984953e+00,1.494119e+01,2.163434e+01,1.757367e+01,2.238107e+01,1.543921e+01
53515,AGIS_Os12g002520, 3.246140e-02, 4.3089492935, 2.582634e-02,8.752912e-01,9.442328e-01,Not_significant,1.967474e+01,1.985629e+01,1.926357e+01,1.876138e+01,1.502745e+01,2.322887e+01,2.252759e+01,1.955964e+01
53516,AGIS_Os12g002530, 1.388747e-01, 0.7219632718, 3.760925e-02,8.498286e-01,9.309789e-01,Not_significant,7.586659e-01,9.601689e-01,1.444768e+00,2.886366e+00,6.909171e-01,1.337788e+00,2.417595e+00,1.985750e+00
53518,AGIS_Os12g002550, 5.763630e-01, 1.3451790468, 1.161736e+00,3.045876e-01,5.424696e-01,Not_significant,2.174842e+00,1.766711e+00,1.412662e+00,2.546793e+00,2.677304e+00,2.310725e+00,3.882804e+00,2.879337e+00
53520,AGIS_Os12g002570,-5.133071e-02,-1.0324053594, 9.752732e-04,9.756562e-01,9.890414e-01,Not_significant,3.540441e-01,0.000000e+00,4.815894e-01,5.942518e-01,0.000000e+00,7.297027e-01,8.791254e-01,1.985750e-01
53522,AGIS_Os12g002590,-4.107080e-01, 1.7886682304, 7.438068e-01,4.071842e-01,6.378929e-01,Not_significant,4.349685e+00,3.687049e+00,3.788503e+00,2.674133e+00,4.318232e+00,2.797194e+00,4.395627e+00,8.935875e-01
53525,AGIS_Os12g002620,-3.774987e-01, 1.8518897533, 6.574854e-01,4.349512e-01,6.615727e-01,Not_significant,3.945063e+00,5.492166e+00,2.568477e+00,3.565511e+00,4.490961e+00,2.189108e+00,1.575100e+00,4.368650e+00
53526,AGIS_Os12g002630,-9.906545e-02, 5.0317758724, 3.280295e-01,5.785483e-01,7.691526e-01,Not_significant,3.752867e+01,3.479652e+01,3.139963e+01,3.111332e+01,3.260265e+01,2.663415e+01,3.589762e+01,3.102734e+01
53527,AGIS_Os12g002640, 5.543618e-01, 5.2334581470, 7.467996e+00,1.977428e-02,9.636281e-02,Not_significant,3.585961e+01,2.849781e+01,2.690479e+01,2.967014e+01,3.420040e+01,5.004544e+01,5.523838e+01,3.991357e+01
53528,AGIS_Os12g002650, 1.798221e+00, 4.4388042569, 7.128084e+01,4.404670e-06,1.979078e-04,UP,8.244169e+00,1.321192e+01,8.187019e+00,9.083563e+00,2.660031e+01,3.709322e+01,4.139216e+01,2.909124e+01
53529,AGIS_Os12g002660, 9.032764e-01, 5.0289369916, 3.074227e+01,1.860607e-04,3.308384e-03,Not_significant,2.205189e+01,2.642385e+01,2.253838e+01,1.969520e+01,4.028911e+01,4.749148e+01,4.652039e+01,3.554492e+01
53530,AGIS_Os12g002670, 2.009332e-01, 2.1470839292, 1.959712e-01,6.667265e-01,8.274884e-01,Not_significant,4.197951e+00,3.110947e+00,3.756397e+00,4.244655e+00,1.900022e+00,4.195791e+00,8.022020e+00,5.311881e+00
53534,AGIS_Os12g002710,-2.832712e+00, 0.1511819228, 5.882770e+00,3.405406e-02,1.390995e-01,Not_significant,1.213865e+00,1.843524e+00,1.990569e+00,1.273397e+00,1.727293e-01,1.520214e+00,1.098907e-01,4.964375e-02
53535,AGIS_Os12g002720,-3.251082e-01, 5.7082893930, 2.337896e+00,1.554141e-01,3.620796e-01,Not_significant,4.476129e+01,5.987613e+01,5.323168e+01,7.449370e+01,5.497109e+01,3.618109e+01,5.355339e+01,4.045966e+01
53536,AGIS_Os12g002730,-4.805458e-01, 2.9679532232, 2.170823e+00,1.691848e-01,3.804379e-01,Not_significant,8.497058e+00,1.497863e+01,6.710145e+00,6.749002e+00,6.002343e+00,5.776813e+00,6.849852e+00,6.304756e+00
53537,AGIS_Os12g002740,-1.127476e+00, 1.5778320129, 4.524850e+00,5.730605e-02,1.951987e-01,Not_significant,3.742752e+00,5.031285e+00,2.247417e+00,4.754014e+00,8.204641e-01,1.885065e+00,2.161183e+00,2.531831e+00
53538,AGIS_Os12g002750, 3.242919e-01, 3.5787973482, 1.801539e+00,2.070563e-01,4.309484e-01,Not_significant,9.306302e+00,9.947350e+00,9.567575e+00,1.354045e+01,1.429335e+01,1.173605e+01,1.366307e+01,1.285773e+01
53542,AGIS_Os12g002790, 6.495615e-02, 1.3114761339, 7.419985e-03,9.329316e-01,9.709486e-01,Not_significant,2.579464e+00,2.304405e+00,9.952847e-01,2.546793e+00,5.354608e+00,4.864685e-01,3.113569e+00,1.737531e+00
53543,AGIS_Os12g002800,-1.474288e-01, 5.5677594920, 8.939681e-01,3.650743e-01,6.002806e-01,Not_significant,4.946502e+01,5.261726e+01,5.024582e+01,4.652142e+01,5.052332e+01,4.159305e+01,4.216139e+01,4.562261e+01
53544,AGIS_Os12g002810, 1.136100e+00, 3.9048936877, 2.161938e+01,7.402760e-04,9.284082e-03,UP,8.143014e+00,6.298708e+00,1.146183e+01,1.065409e+01,1.390471e+01,1.818176e+01,3.307709e+01,1.742496e+01
53545,AGIS_Os12g002820, 2.844021e+00,-0.7069029770, 3.624763e+00,8.389043e-02,2.490701e-01,Not_significant,0.000000e+00,4.608811e-01,3.210596e-01,0.000000e+00,4.318232e-01,2.067491e+00,6.959743e-01,3.971500e-01
53548,AGIS_Os12g002850, 2.518498e-01, 2.3611903525, 5.172906e-01,4.872685e-01,7.035095e-01,Not_significant,6.372794e+00,4.147930e+00,4.302198e+00,3.523064e+00,6.736442e+00,6.020047e+00,6.117248e+00,3.226844e+00
53549,AGIS_Os12g002860,-9.149237e-01,-0.1759814792, 1.780729e-01,6.826219e-01,8.367535e-01,Not_significant,0.000000e+00,1.920338e+00,1.476874e+00,1.697862e-01,0.000000e+00,9.729369e-01,0.000000e+00,1.836819e+00
53550,AGIS_Os12g002870,-1.291312e-01, 0.7179600154, 2.717809e-02,8.721005e-01,9.428387e-01,Not_significant,2.073687e+00,1.075389e+00,1.284238e+00,1.655416e+00,1.209105e+00,1.216171e+00,3.223460e+00,6.950125e-01
53551,AGIS_Os12g002880, 9.261956e-01, 2.3444985863, 5.446807e+00,3.999761e-02,1.548034e-01,Not_significant,5.411817e+00,3.302981e+00,1.990569e+00,3.480617e+00,6.520530e+00,4.803876e+00,7.289415e+00,7.198344e+00
53552,AGIS_Os12g002890,-4.357732e-01, 0.5264921475, 3.174694e-01,5.846391e-01,7.733663e-01,Not_significant,2.124265e+00,9.601689e-01,1.316344e+00,1.740309e+00,2.072751e+00,9.729369e-01,7.692348e-01,8.935875e-01
53553,AGIS_Os12g002900, 4.038050e-01, 2.6162780806, 1.606016e+00,2.316925e-01,4.608438e-01,Not_significant,5.057773e+00,3.456608e+00,6.742251e+00,5.645392e+00,6.520530e+00,5.107919e+00,6.849852e+00,8.985519e+00
53554,AGIS_Os12g002910, 3.774193e-01, 3.8414190834, 3.075402e+00,1.077728e-01,2.906170e-01,Not_significant,1.188577e+01,1.424891e+01,1.403030e+01,9.508028e+00,1.748884e+01,1.836418e+01,1.567774e+01,1.280809e+01
53555,AGIS_Os12g002920, 6.064184e-01, 3.9359537288, 5.727426e+00,3.604070e-02,1.447485e-01,Not_significant,1.780336e+01,8.718334e+00,9.631787e+00,1.307354e+01,1.697065e+01,1.568861e+01,2.194151e+01,1.797104e+01
53563,AGIS_Os12g003000, 2.838547e-01, 2.8980640090, 9.693349e-01,3.463854e-01,5.826737e-01,Not_significant,7.738392e+00,5.453759e+00,6.838569e+00,6.324537e+00,8.852376e+00,5.898430e+00,1.062277e+01,7.198344e+00
53564,AGIS_Os12g003010,-1.463912e+00, 1.6892870563, 9.637073e+00,1.023128e-02,6.133570e-02,Not_significant,4.956617e+00,5.261726e+00,5.233271e+00,2.801473e+00,1.640928e+00,1.155363e+00,2.710637e+00,1.241094e+00
53565,AGIS_Os12g003020,-6.774584e-01, 1.3627155466, 6.463085e-01,4.392635e-01,6.648535e-01,Not_significant,1.517332e+00,5.069692e+00,2.407947e+00,2.164774e+00,5.009149e+00,4.864685e-01,9.523859e-01,2.184325e+00
53566,AGIS_Os12g003030,-8.118542e-01, 1.4011317345, 1.302952e+00,2.783484e-01,5.161199e-01,Not_significant,1.567910e+00,5.568980e+00,3.531655e+00,1.655416e+00,5.181878e-01,7.905113e-01,3.736283e+00,2.928981e+00
53567,AGIS_Os12g003040,-2.427041e-01, 4.3980766751, 2.880885e-01,6.081418e-01,7.892384e-01,Not_significant,1.340310e+01,2.312087e+01,2.619846e+01,2.262401e+01,3.977092e+01,9.607752e+00,1.915761e+01,1.399954e+01
53568,AGIS_Os12g003050, 2.984876e-01, 3.6916459128, 1.070867e+00,3.233618e-01,5.613344e-01,Not_significant,1.087421e+01,1.225176e+01,1.419083e+01,8.192185e+00,1.213423e+01,2.085734e+01,9.267447e+00,1.499241e+01
53569,AGIS_Os12g003060,-6.770249e-01, 0.6371375288, 5.470575e-01,4.752901e-01,6.941514e-01,Not_significant,2.731197e+00,1.689897e+00,5.136953e-01,2.037435e+00,2.418210e+00,3.648514e-01,1.391949e+00,5.957250e-01
53570,AGIS_Os12g003070, 1.077187e-01, 3.8776204604, 2.484016e-01,6.281950e-01,8.024759e-01,Not_significant,1.755047e+01,1.517067e+01,1.210395e+01,1.175770e+01,1.545927e+01,1.660074e+01,1.523817e+01,1.305631e+01
53571,AGIS_Os12g003080, 6.987652e+00, 4.6609363062, 7.895948e+01,1.854608e-04,3.307430e-03,UP,1.011555e-01,1.421050e+00,3.210596e-02,4.244655e-01,5.626656e+01,4.980221e+01,4.472551e+01,4.909767e+01
53572,AGIS_Os12g003090, 1.012596e+00, 4.7004315040, 1.864906e+01,1.269683e-03,1.371850e-02,UP,1.942185e+01,2.250636e+01,1.419083e+01,1.243684e+01,2.249799e+01,4.609289e+01,3.186830e+01,3.842426e+01
53573,AGIS_Os12g003100, 3.337556e-01, 2.0009017620, 7.111950e-01,4.173313e-01,6.468434e-01,Not_significant,2.984086e+00,3.917489e+00,3.949033e+00,2.886366e+00,4.102320e+00,6.324090e+00,3.846174e+00,3.375775e+00
53574,AGIS_Os12g003110, 1.271181e+00, 6.2924130245, 4.189332e+01,5.003457e-05,1.232693e-03,UP,5.988403e+01,3.802269e+01,4.706733e+01,3.977242e+01,8.757375e+01,1.177254e+02,1.249457e+02,1.114502e+02
53575,AGIS_Os12g003120,-3.985841e-01, 1.3553425984, 6.050680e-01,4.533517e-01,6.768403e-01,Not_significant,2.579464e+00,3.840676e+00,1.733722e+00,2.928812e+00,2.590939e+00,2.918811e+00,9.523859e-01,2.283612e+00
53576,AGIS_Os12g003130, 4.361485e-01, 7.0359293531, 6.165394e+00,3.076824e-02,1.300655e-01,Not_significant,1.133953e+02,9.363567e+01,1.020648e+02,1.377815e+02,1.687997e+02,1.394948e+02,1.681327e+02,1.258469e+02
53578,AGIS_Os12g003150,-4.054611e-01, 3.4440744674, 2.505150e+00,1.422913e-01,3.428171e-01,Not_significant,1.532505e+01,1.221335e+01,9.439151e+00,1.222461e+01,1.157286e+01,7.965921e+00,1.018320e+01,7.446562e+00
53579,AGIS_Os12g003160, 1.600047e-01, 5.2329055498, 9.201028e-01,3.584267e-01,5.943391e-01,Not_significant,3.515152e+01,3.395157e+01,3.261965e+01,3.985731e+01,3.411403e+01,3.794454e+01,4.567789e+01,4.085681e+01
53582,AGIS_Os12g003190,-7.663177e-01, 4.1999680984, 1.445217e+01,3.030727e-03,2.575374e-02,Not_significant,2.619926e+01,2.911232e+01,2.077255e+01,1.659660e+01,1.567518e+01,1.410759e+01,1.223450e+01,1.161664e+01
53584,AGIS_Os12g003210,-1.133633e+00, 2.6463109576, 1.251952e+01,4.775704e-03,3.572504e-02,DOWN,9.356879e+00,1.071548e+01,4.976423e+00,9.210902e+00,4.059138e+00,3.891748e+00,3.003679e+00,4.170075e+00
53585,AGIS_Os12g003220,-1.079287e+00, 0.3999608543, 1.012561e+00,3.362997e-01,5.739346e-01,Not_significant,2.023109e+00,2.304405e+00,1.637404e+00,5.093587e-01,1.640928e+00,6.080856e-02,9.523859e-01,6.453687e-01
53586,AGIS_Os12g003230,-5.327552e-01, 5.0634531607, 4.983188e+00,4.849739e-02,1.753288e-01,Not_significant,3.843907e+01,5.038966e+01,2.979433e+01,3.862636e+01,3.687770e+01,1.909389e+01,2.952396e+01,2.402757e+01
53587,AGIS_Os12g003240, 4.712738e+00, 5.7506870298, 3.872750e+02,8.641142e-10,3.032915e-07,UP,2.326575e+00,4.570404e+00,3.916927e+00,5.263373e+00,8.930104e+01,1.036178e+02,1.336637e+02,8.752193e+01
53588,AGIS_Os12g003250, 1.145534e+01, 2.8870803148, 2.801710e+02,2.154759e-07,2.079042e-05,UP,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.135695e+01,1.787772e+01,1.615393e+01,1.330452e+01
53592,AGIS_Os12g003290,-1.267535e+00, 2.7546965563, 9.663904e+00,1.015343e-02,6.101632e-02,Not_significant,1.036843e+01,7.412504e+00,8.058595e+00,9.338242e+00,3.929591e+00,1.581023e+00,2.710637e+00,9.879106e+00
53593,AGIS_Os12g003300, 4.523807e-01, 3.7970866039, 3.576405e+00,8.570983e-02,2.524593e-01,Not_significant,1.360541e+01,1.190609e+01,1.139761e+01,9.720261e+00,1.256606e+01,1.860742e+01,1.575100e+01,1.702781e+01
53597,AGIS_Os12g003340, 1.295865e-01, 3.0043757432, 1.833420e-01,6.769294e-01,8.334881e-01,Not_significant,8.244169e+00,5.415353e+00,9.824423e+00,7.131021e+00,7.859182e+00,8.878050e+00,7.289415e+00,8.886231e+00
53598,AGIS_Os12g003350,-2.091217e-02, 2.0107745110, 2.254709e-03,9.629942e-01,9.837665e-01,Not_significant,2.326575e+00,4.916065e+00,3.595867e+00,5.178480e+00,4.145503e+00,5.290345e+00,3.479872e+00,2.631119e+00
53599,AGIS_Os12g003360,-3.078515e-01, 4.3219185330, 2.553772e+00,1.388477e-01,3.376963e-01,Not_significant,2.093918e+01,2.680792e+01,2.273102e+01,1.736064e+01,1.407744e+01,2.359372e+01,1.831511e+01,1.548885e+01
53600,AGIS_Os12g003370, 8.022671e-01, 3.0784503709, 8.061213e+00,1.636987e-02,8.545046e-02,Not_significant,8.800524e+00,4.339963e+00,4.366410e+00,7.003681e+00,1.623655e+01,8.574007e+00,9.084296e+00,8.538725e+00
53601,AGIS_Os12g003380, 1.911960e-01, 4.0298841900, 7.927129e-01,3.926798e-01,6.259821e-01,Not_significant,1.320079e+01,1.421050e+01,1.399820e+01,1.944052e+01,1.662519e+01,1.435082e+01,2.003673e+01,1.811997e+01
53605,AGIS_Os12g003420,-1.431826e-01, 0.6597309122, 3.547084e-02,8.541040e-01,9.334668e-01,Not_significant,1.213865e+00,3.495015e+00,9.631787e-01,9.762708e-01,1.813657e+00,1.459405e+00,8.791254e-01,1.141806e+00
53607,AGIS_Os12g003440,-6.539403e-01, 0.3465489466, 5.251893e-01,4.840389e-01,7.011102e-01,Not_significant,2.326575e+00,6.529149e-01,1.701616e+00,9.338242e-01,1.209105e+00,3.648514e-01,5.128232e-01,1.787175e+00
53609,AGIS_Os12g003460,-5.366854e-02, 2.8113873821, 3.403160e-02,8.570574e-01,9.347541e-01,Not_significant,7.182037e+00,6.682776e+00,8.219125e+00,6.197197e+00,6.477348e+00,7.297027e+00,7.252785e+00,6.155825e+00
53613,AGIS_Os12g003500, 2.967504e-01, 3.7626209449, 1.699544e+00,2.194472e-01,4.470536e-01,Not_significant,1.006497e+01,1.432572e+01,1.239290e+01,1.146057e+01,1.589109e+01,1.842499e+01,1.384623e+01,1.151735e+01
53617,AGIS_Os12g003540, 1.286412e+00, 1.3948895021, 4.639283e+00,5.471924e-02,1.894483e-01,Not_significant,1.871376e+00,1.075389e+00,1.669510e+00,9.338242e-01,2.331845e+00,1.945874e+00,3.919434e+00,6.652262e+00
53620,AGIS_Os12g003570,-2.693037e-01, 1.9374109120, 3.081311e-01,5.901392e-01,7.769920e-01,Not_significant,3.995640e+00,3.763862e+00,4.173774e+00,3.225938e+00,3.368221e+00,4.013365e+00,6.373659e+00,9.928750e-01
53621,AGIS_Os12g003580, 3.552699e-01, 4.1608485026, 2.803805e+00,1.227146e-01,3.138295e-01,Not_significant,1.633661e+01,1.244379e+01,2.022675e+01,1.383758e+01,1.653883e+01,2.000602e+01,2.252759e+01,2.050287e+01
53622,AGIS_Os12g003590, 5.024987e-01, 4.4844603243, 6.281736e+00,2.952766e-02,1.262537e-01,Not_significant,2.139438e+01,1.616924e+01,1.810776e+01,1.803979e+01,2.457074e+01,3.174207e+01,2.307704e+01,2.536796e+01
53625,AGIS_Os12g003620, 4.676704e-01, 3.8479518608, 3.239484e+00,9.984212e-02,2.771320e-01,Not_significant,1.021670e+01,1.194450e+01,1.624561e+01,9.932494e+00,1.658201e+01,1.696559e+01,1.304036e+01,1.960928e+01
53632,AGIS_Os12g003690,-5.638594e-01, 0.5947344766, 4.256736e-01,5.277598e-01,7.330748e-01,Not_significant,2.275998e+00,1.728304e+00,1.220026e+00,1.103610e+00,4.318232e-01,2.979619e+00,6.959743e-01,1.092162e+00
53634,AGIS_Os12g003710,-2.681231e-01, 4.1770748657, 1.013583e+00,3.360663e-01,5.737373e-01,Not_significant,2.098976e+01,1.636128e+01,1.907094e+01,2.058658e+01,1.066603e+01,2.566121e+01,1.432242e+01,1.643208e+01
53639,AGIS_Os12g003760,-1.975641e-01, 4.6766555431, 8.344795e-01,3.809184e-01,6.147595e-01,Not_significant,3.110530e+01,2.822897e+01,2.035518e+01,2.839674e+01,3.268902e+01,1.708721e+01,2.582431e+01,2.020501e+01
53640,AGIS_Os12g003770, 3.484708e-02, 3.2645937471, 1.821776e-02,8.951153e-01,9.541386e-01,Not_significant,7.434926e+00,9.563282e+00,1.014548e+01,1.031451e+01,7.556906e+00,1.185767e+01,1.113559e+01,8.191219e+00
53641,AGIS_Os12g003780, 2.479457e-02, 3.6147041053, 9.668580e-03,9.234720e-01,9.665035e-01,Not_significant,1.158230e+01,1.182928e+01,1.126919e+01,1.320088e+01,1.481154e+01,1.289141e+01,1.304036e+01,8.687656e+00
53642,AGIS_Os12g003790,-4.123731e-01,-0.5644114192, 1.160826e-01,7.398570e-01,8.711521e-01,Not_significant,6.069327e-01,3.072540e-01,8.026489e-01,6.791449e-01,4.318232e-01,3.040428e-01,1.355318e+00,1.489312e-01
53645,AGIS_Os12g003820,-2.121077e+00,-0.8786569830, 8.292090e-01,3.824234e-01,6.159570e-01,Not_significant,0.000000e+00,4.608811e-01,4.494834e-01,8.489311e-01,1.640928e+00,0.000000e+00,0.000000e+00,1.985750e-01
53646,AGIS_Os12g003830, 9.946318e-01, 5.4806280349, 2.852161e+01,2.523645e-04,4.171852e-03,Not_significant,3.545499e+01,3.141673e+01,2.112572e+01,3.230183e+01,6.127571e+01,6.099098e+01,6.274758e+01,5.128199e+01
53647,AGIS_Os12g003840,-5.593896e-01, 5.6201396469, 1.349456e+01,3.777982e-03,3.018443e-02,Not_significant,5.406759e+01,6.794155e+01,5.971708e+01,5.182724e+01,3.782771e+01,4.481591e+01,4.498192e+01,3.157342e+01
53651,AGIS_Os12g003880,-1.838626e-01, 3.4964008829, 2.922881e-01,5.998674e-01,7.834543e-01,Not_significant,9.458035e+00,8.603113e+00,1.772249e+01,1.112100e+01,1.269560e+01,6.445707e+00,6.923113e+00,1.658101e+01
