GeneID	pho2LPmock_1	pho2LPmock_2	pho2LPmock_3	pho2LPmock_4	pho2LPmyc_1	pho2LPmyc_2	pho2LPmyc_3	pho2LPmyc_4
AGIS_Os01g004700	15	68	30	30	24	53	28	16
AGIS_Os01g004710	0	4	2	24	12	9	0	0
AGIS_Os01g004720	0	4	0	6	0	0	0	0
AGIS_Os01g004730	5518	3937	3316	3412	3030	3303	2914	2730
AGIS_Os01g004740	45	144	156	158	117	158	118	66
AGIS_Os01g004750	4	26	71	20	30	94	45	44
AGIS_Os01g004760	6869	5763	4638	4452	4317	5045	4863	4613
AGIS_Os01g004770	0	1	0	0	0	0	0	0
AGIS_Os01g004780	37	150	218	137	131	257	192	161
AGIS_Os01g004790	3785	3168	2313	1968	2035	2164	2184	1662
AGIS_Os01g004800	68	196	205	222	247	326	222	178
AGIS_Os01g004810	0	0	0	1	0	20	0	0
AGIS_Os01g004820	0	6	0	0	22	7	17	33
AGIS_Os01g004830	174	259	311	303	220	321	229	196
AGIS_Os01g004840	4	0	12	4	17	11	0	0
AGIS_Os01g004850	0	0	0	0	0	0	0	0
AGIS_Os01g004860	0	0	0	0	0	0	0	0
AGIS_Os01g004870	0	0	0	0	0	0	0	0
AGIS_Os01g004880	0	0	0	0	0	0	0	0
AGIS_Os01g004890	0	0	0	0	0	0	0	0
AGIS_Os01g004900	0	0	0	0	0	0	0	0
AGIS_Os01g004910	0	0	8	0	0	0	0	6
AGIS_Os01g004920	0	0	0	4	0	1	0	0
AGIS_Os01g004930	4	0	6	6	0	0	0	8
AGIS_Os01g004940	0	0	0	0	0	0	0	0
AGIS_Os01g004950	0	0	0	0	0	0	0	0
AGIS_Os01g004960	0	0	0	0	0	0	0	0
AGIS_Os01g004970	0	0	0	0	0	0	0	0
AGIS_Os01g004980	0	0	0	0	0	0	0	0
AGIS_Os01g004990	1444	1717	1137	1168	1329	1664	1585	2052
AGIS_Os01g005000	44	10	21	28	38	20	28	52
AGIS_Os01g005010	0	0	0	0	0	0	0	0
AGIS_Os01g005020	270	92	114	151	58	165	65	157
AGIS_Os01g005030	0	0	0	0	0	0	0	0
AGIS_Os01g005040	177	361	516	440	425	744	411	367
AGIS_Os01g005050	1546	1476	1487	1336	1038	1362	1143	967
AGIS_Os01g005060	2122	2071	1909	1701	1592	2168	1867	1477
AGIS_Os01g005070	0	0	0	0	0	0	0	0
AGIS_Os01g005080	1653	932	1326	926	704	876	704	649
AGIS_Os01g005090	0	0	0	0	0	0	0	0
AGIS_Os01g005100	0	0	0	0	0	0	0	0
AGIS_Os01g005110	8	2	0	0	45	48	26	22
AGIS_Os01g005120	0	0	0	0	8	0	0	0
AGIS_Os01g005130	0	0	0	0	0	0	0	0
AGIS_Os01g005140	0	0	0	0	0	0	0	0
AGIS_Os01g005150	0	0	0	0	0	0	0	0
AGIS_Os01g005160	0	0	0	0	0	0	0	0
AGIS_Os01g005170	0	0	0	0	0	0	0	0
AGIS_Os01g005180	0	0	3	0	0	0	0	0
AGIS_Os01g005190	0	0	3	0	0	0	6	0
AGIS_Os01g005200	0	0	2	0	1	0	0	0
AGIS_Os01g005210	0	1	0	5	6	3	0	0
AGIS_Os01g005220	31	50	49	70	20	33	68	73
AGIS_Os01g005230	44	43	38	68	45	77	53	42
AGIS_Os01g005240	3463	2794	1869	2200	3823	3899	3746	4064
AGIS_Os01g005250	462	641	749	485	623	864	563	617
AGIS_Os01g005260	1262	981	1039	1133	569	923	759	913
AGIS_Os01g005270	98	52	125	99	47	49	44	18
AGIS_Os01g005280	0	135	201	65	70	280	51	121
AGIS_Os01g005290	202	229	291	236	188	235	230	187
AGIS_Os01g005300	0	0	0	4	0	0	0	0
AGIS_Os01g005310	8	0	8	0	0	0	0	0
AGIS_Os01g005320	400	690	726	730	495	997	568	593
AGIS_Os01g005330	26	22	8	29	29	52	38	52
AGIS_Os01g005340	0	0	0	0	0	0	0	0
AGIS_Os01g005350	1359	821	307	1847	118	236	441	1336
AGIS_Os01g005360	287	779	896	584	781	1645	839	1065
AGIS_Os01g005370	838	1299	1113	987	1512	2424	1952	1719
AGIS_Os01g005380	0	0	0	0	0	0	0	0
AGIS_Os01g005390	0	0	0	0	0	0	0	0
AGIS_Os01g005400	0	0	0	0	0	0	2	0
AGIS_Os01g005410	358	732	528	425	285	711	648	545
AGIS_Os01g005420	0	0	0	0	0	0	0	0
AGIS_Os01g005430	434	438	599	485	655	866	695	660
AGIS_Os01g005440	0	0	0	0	2	0	0	0
AGIS_Os01g005450	211	266	374	196	93	355	232	166
AGIS_Os01g005460	0	0	0	0	0	0	0	0
AGIS_Os01g005470	0	0	0	0	0	0	0	0
AGIS_Os01g005480	0	0	0	0	0	0	0	0
AGIS_Os01g005490	0	0	0	0	0	0	0	0
AGIS_Os01g005500	0	8	4	8	2	0	2	0
AGIS_Os01g005510	21	26	22	14	8	57	20	42
AGIS_Os01g005520	0	0	0	0	0	1	6	0
AGIS_Os01g005530	0	0	0	0	0	0	0	0
AGIS_Os01g005540	0	0	0	0	0	0	0	0
AGIS_Os01g005550	0	0	0	0	0	0	0	0
AGIS_Os01g005560	0	2	2	0	0	12	14	2
AGIS_Os01g005570	0	0	0	0	0	0	0	2
AGIS_Os01g005580	0	0	0	0	0	0	0	0
AGIS_Os01g005590	0	0	0	0	0	0	0	0
AGIS_Os01g005600	0	0	0	0	4	0	14	6
AGIS_Os01g005610	0	0	0	0	0	0	0	0
AGIS_Os01g005620	0	0	0	0	0	0	0	0
AGIS_Os01g005630	0	0	2	0	0	6	0	0
AGIS_Os01g005640	0	0	0	0	0	0	0	0
AGIS_Os01g005650	20	18	0	2	8	8	9	6
AGIS_Os01g005660	108	85	48	52	102	100	43	52
AGIS_Os01g005670	12	24	6	5	14	6	17	19
AGIS_Os01g005680	13	100	106	77	46	68	64	62
AGIS_Os01g005690	37	6	0	7	0	8	0	2
AGIS_Os01g005700	0	0	0	0	0	0	0	0
AGIS_Os01g005710	20	6	6	11	0	14	1	0
AGIS_Os01g005720	0	0	0	0	0	0	0	0
AGIS_Os01g005730	12	0	0	0	0	0	0	0
AGIS_Os01g005740	143	36	36	36	2	41	20	61
AGIS_Os01g005750	0	0	0	0	0	0	0	0
AGIS_Os01g005760	21	1	0	2	0	4	0	0
AGIS_Os01g005770	0	0	0	1	0	0	0	6
AGIS_Os01g005780	39	8	6	25	10	12	5	5
AGIS_Os01g005790	44	0	0	17	0	16	0	3
AGIS_Os01g005800	49	16	0	16	0	0	19	31
AGIS_Os01g005810	308	116	90	94	0	19	26	44
AGIS_Os01g005820	482	632	608	603	563	723	622	538
AGIS_Os01g005830	161	384	311	317	186	297	266	196
AGIS_Os01g005840	15	36	35	38	11	71	50	55
AGIS_Os01g005850	113	196	183	220	112	355	194	231
AGIS_Os01g005860	6	106	49	55	21	151	55	49
AGIS_Os01g005870	415	525	658	513	461	706	494	403
AGIS_Os01g005880	168	257	269	201	154	212	197	173
AGIS_Os01g005890	22	73	102	109	50	96	99	86
AGIS_Os01g005900	377	223	99	212	68	111	149	153
AGIS_Os01g005910	0	0	0	0	0	0	0	0
AGIS_Os01g005920	39	336	340	222	179	589	281	293
AGIS_Os01g005930	0	1	4	0	0	1	0	0
AGIS_Os01g005940	0	0	0	0	0	0	0	0
AGIS_Os01g005950	861	762	909	709	443	734	623	422
AGIS_Os01g005960	134	242	166	160	221	286	139	202
AGIS_Os01g005970	453	540	402	326	197	145	167	117
AGIS_Os01g005980	801	926	545	906	244	516	528	688
AGIS_Os01g005990	187	344	229	265	258	380	459	331
AGIS_Os01g006000	6	3	0	4	8	0	4	0
AGIS_Os01g006010	20	62	38	26	20	58	59	60
AGIS_Os01g006020	290	184	169	154	94	71	109	127
AGIS_Os01g006030	2505	3268	3219	3539	1656	2299	1921	2057
AGIS_Os01g006040	19	41	10	32	17	40	6	0
AGIS_Os01g006050	10	135	134	110	64	141	34	83
AGIS_Os01g006060	64	25	72	23	32	36	72	67
AGIS_Os01g006070	135	149	162	114	110	167	184	130
AGIS_Os01g006080	155	350	267	201	126	283	246	236
AGIS_Os01g006090	0	0	0	0	0	0	0	0
AGIS_Os01g006100	1106	1230	1255	1432	1704	2361	1936	2495
AGIS_Os01g006110	491	400	378	368	527	684	701	625
AGIS_Os01g006120	371	410	340	358	514	571	468	463
AGIS_Os01g006130	1114	1152	1093	933	1010	1153	992	1054
AGIS_Os01g006140	848	865	947	768	860	997	888	753
AGIS_Os01g006150	677	759	852	681	875	1034	1010	1085
AGIS_Os01g006160	4249	2896	2842	2867	1164	1866	1777	1728
AGIS_Os01g006170	430	410	148	274	151	137	96	100
AGIS_Os01g006180	349	310	295	228	174	136	107	122
AGIS_Os01g006190	20	2	6	11	28	13	9	4
AGIS_Os01g006200	0	0	0	0	0	0	0	0
AGIS_Os01g006210	135	71	94	119	31	66	75	58
AGIS_Os01g006220	727	2336	2738	2298	2227	3614	2459	2780
AGIS_Os01g006230	1340	1036	781	1167	648	700	689	744
AGIS_Os01g006240	0	0	0	0	0	0	0	0
AGIS_Os01g006250	1631	1412	1354	1441	1200	1467	1354	1205
AGIS_Os01g006260	709	310	330	572	197	224	189	425
AGIS_Os01g006270	24	124	96	80	57	165	104	52
AGIS_Os01g006280	0	0	0	0	0	0	0	0
AGIS_Os01g006290	1364	1676	1132	1606	642	1026	644	969
AGIS_Os01g006300	530	676	314	587	243	347	251	478
AGIS_Os01g006310	123	170	214	137	203	234	205	165
AGIS_Os01g006320	92	45	44	90	36	27	45	20
AGIS_Os01g006330	65	173	153	113	154	129	91	131
AGIS_Os01g006340	12	1	6	8	0	16	0	0
AGIS_Os01g006350	579	566	639	947	332	746	588	587
AGIS_Os01g006360	5	2	2	2	27	38	2	26
AGIS_Os01g006370	0	0	0	0	8	0	0	1
AGIS_Os01g006380	0	1	0	0	0	0	0	0
AGIS_Os01g006390	0	0	0	0	0	0	0	0
AGIS_Os01g006400	0	0	0	0	0	0	0	0
AGIS_Os01g006410	218	405	259	436	184	271	228	212
AGIS_Os01g006420	0	0	0	0	0	0	0	0
AGIS_Os01g006430	544	666	733	749	653	863	750	640
AGIS_Os01g006440	108	72	43	82	161	297	136	189
AGIS_Os01g006450	470	711	570	638	903	953	834	897
AGIS_Os01g006460	138	200	192	179	249	249	220	117
AGIS_Os01g006470	8740	7309	6572	7007	7298	8741	8188	7561
AGIS_Os01g006480	80	40	44	53	6	44	21	44
AGIS_Os01g006490	1045	783	755	902	446	689	587	714
AGIS_Os01g006500	0	13	38	15	6	28	18	10
AGIS_Os01g006510	50	33	45	36	36	77	37	28
AGIS_Os01g006520	579	748	681	448	443	545	654	613
AGIS_Os01g006530	0	0	0	0	0	0	0	0
AGIS_Os01g006540	0	0	0	0	0	0	0	0
AGIS_Os01g006550	0	0	0	0	0	0	0	0
AGIS_Os01g006560	42	62	37	29	85	118	148	142
AGIS_Os01g006570	0	0	0	0	0	0	0	0
AGIS_Os01g006580	530	1074	755	742	1525	1870	1671	1881
AGIS_Os01g006590	73	95	38	99	39	50	19	49
AGIS_Os01g006600	57	82	41	38	78	80	147	127
AGIS_Os01g006610	2	2	12	17	4	15	7	8
AGIS_Os01g006620	591	824	611	972	346	488	667	402
AGIS_Os01g006630	64	265	287	243	59	201	141	108
AGIS_Os01g006640	0	0	0	0	0	0	0	0
AGIS_Os01g006650	78	75	106	84	50	40	90	62
AGIS_Os01g006660	356	435	411	417	283	414	569	382
AGIS_Os01g006670	1365	1329	1111	1345	1367	1830	2150	1519
AGIS_Os01g006680	816	798	655	665	612	1837	1270	1285
AGIS_Os01g006690	10	2	7	0	8	4	10	10
AGIS_Os01g006700	0	6	0	0	0	4	0	4
AGIS_Os01g006710	19	19	43	14	22	18	18	22
AGIS_Os01g006720	84	67	107	89	152	143	81	76
AGIS_Os01g006730	0	0	0	0	12	0	1	0
AGIS_Os01g006740	0	0	0	0	0	0	0	0
AGIS_Os01g006750	0	0	0	0	0	0	0	0
AGIS_Os01g006760	0	0	0	0	0	0	0	0
AGIS_Os01g006770	475	877	1091	690	975	1706	1612	1521
AGIS_Os01g006780	8	36	19	16	14	29	49	23
AGIS_Os01g006790	461	452	382	449	164	284	409	293
AGIS_Os01g006800	4	33	31	22	39	73	73	66
AGIS_Os01g006810	1164	574	565	789	162	328	351	570
AGIS_Os01g006820	617	393	393	622	91	376	299	358
AGIS_Os01g006830	340	602	390	409	268	496	316	267
AGIS_Os01g006840	215	184	218	170	59	166	117	85
AGIS_Os01g006850	1062	994	639	835	554	447	453	304
AGIS_Os01g006860	0	0	0	0	0	0	0	0
AGIS_Os01g006870	0	22	28	23	2	0	7	34
AGIS_Os01g006880	624	1509	1177	1230	1620	1921	1783	1459
AGIS_Os01g006890	214	798	756	753	2908	2184	3166	2730
AGIS_Os01g006900	0	0	0	0	0	0	0	0
AGIS_Os01g006910	0	0	0	0	0	0	0	0
AGIS_Os01g006920	14	42	61	39	8	21	8	32
AGIS_Os01g006930	768	1979	1744	1407	1268	1899	1379	1482
AGIS_Os01g006940	224	243	284	237	172	256	303	379
AGIS_Os01g006950	214	381	324	213	168	258	238	184
AGIS_Os01g006960	104	30	81	76	58	50	44	67
AGIS_Os01g006970	199	186	145	150	76	69	103	87
AGIS_Os01g006980	690	519	383	487	337	541	421	444
AGIS_Os01g006990	0	0	0	0	0	0	0	0
AGIS_Os01g007000	157	279	269	199	223	206	160	232
AGIS_Os01g007010	0	0	0	0	0	0	0	0
AGIS_Os01g007020	0	0	0	0	0	0	0	0
AGIS_Os01g007030	71	173	186	156	106	173	51	70
AGIS_Os01g007040	1891	1448	1079	1329	952	1348	900	1393
AGIS_Os01g007050	0	0	0	0	0	0	0	0
AGIS_Os01g007060	1248	1267	1314	1492	1311	1442	1236	1304
AGIS_Os01g007070	1876	2006	1616	1611	1392	1863	1666	1599
AGIS_Os01g007080	84	479	639	366	411	670	354	434
AGIS_Os01g007090	653	1231	1252	1070	1190	1210	1366	1289
AGIS_Os01g007100	327	155	39	121	30	70	32	57
AGIS_Os01g007110	881	651	453	724	349	579	653	774
AGIS_Os01g007120	150	180	299	203	100	142	131	100
AGIS_Os01g007130	0	0	0	0	0	0	4	0
AGIS_Os01g007140	434	285	256	469	67	427	219	205
AGIS_Os01g007150	0	0	0	0	0	0	0	0
AGIS_Os01g007160	0	0	0	0	0	0	0	0
AGIS_Os01g007170	0	0	0	0	0	0	0	0
AGIS_Os01g007180	36	200	212	162	274	382	241	280
AGIS_Os01g007190	342	150	103	248	106	92	162	157
AGIS_Os01g007200	1	5	0	8	0	1	6	6
AGIS_Os01g007210	94	316	223	239	149	297	197	156
AGIS_Os01g007220	94	106	105	59	94	133	72	97
AGIS_Os01g007230	3759	4574	4209	4937	3904	3822	4410	4122
AGIS_Os01g007240	3	0	0	0	0	0	0	0
AGIS_Os01g007250	486	399	344	372	344	384	390	431
AGIS_Os01g007260	0	0	0	0	0	0	0	0
AGIS_Os01g007270	42	28	55	53	38	74	49	74
AGIS_Os01g007280	0	0	0	0	0	4	0	0
AGIS_Os01g007290	0	0	0	0	0	0	0	0
AGIS_Os01g007300	7	0	0	0	65	61	26	39
AGIS_Os01g007310	0	0	0	0	0	0	0	0
AGIS_Os01g007320	332	211	225	215	381	355	337	319
AGIS_Os01g007330	1460	1622	1032	1358	1064	1215	997	1079
AGIS_Os01g007340	494	275	175	317	100	119	147	186
AGIS_Os01g007350	108	139	158	104	157	125	161	95
AGIS_Os01g007360	83	148	70	83	125	137	114	151
AGIS_Os01g007370	15414	25427	28809	20204	20658	27327	20182	21627
AGIS_Os01g007380	28	36	22	32	6	47	22	10
AGIS_Os01g007390	0	0	0	0	0	0	0	0
AGIS_Os01g007400	0	0	0	0	0	0	0	0
AGIS_Os01g007410	0	8	4	0	0	0	0	0
AGIS_Os01g007420	405	1827	2305	1527	1289	2183	1572	1530
AGIS_Os01g007430	408	434	535	427	315	615	416	469
AGIS_Os01g007440	361	490	408	489	362	512	463	484
AGIS_Os01g007450	549	373	348	419	287	272	204	216
AGIS_Os01g007460	30	42	12	28	25	33	61	22
AGIS_Os01g007470	0	0	9	11	10	34	5	3
AGIS_Os01g007480	1676	876	1247	1202	351	389	310	246
AGIS_Os01g007490	284	232	209	219	182	371	204	208
AGIS_Os01g007500	92	98	50	72	70	100	128	50
AGIS_Os01g007510	2013	2048	1968	1690	2480	2471	2541	2272
AGIS_Os01g007520	8	183	15	4	6	99	76	64
AGIS_Os01g007530	188	290	263	275	245	288	259	191
AGIS_Os01g007540	307	161	102	202	92	119	79	62
AGIS_Os01g007550	0	20	47	4	3	109	0	10
AGIS_Os01g007560	6	108	128	50	50	271	57	75
AGIS_Os01g007570	90	181	238	116	124	298	90	91
AGIS_Os01g007580	8	20	28	6	8	42	2	3
AGIS_Os01g007590	241	405	419	391	405	457	490	366
AGIS_Os01g007600	0	0	0	0	0	0	0	0
AGIS_Os01g007610	498	294	227	303	265	234	393	412
AGIS_Os01g007620	923	770	560	622	706	735	725	663
AGIS_Os01g007630	1293	2433	2400	2049	2282	2652	2464	2418
AGIS_Os01g007640	0	0	0	0	0	0	0	0
AGIS_Os01g007650	6	7	0	3	23	12	2	6
AGIS_Os01g007660	1340	2482	2288	2059	2297	2843	2417	2256
AGIS_Os01g007670	10061	6396	5653	6869	3095	4458	3518	4982
AGIS_Os01g007680	703	1010	948	849	1325	1334	1286	1200
AGIS_Os01g007690	159	304	454	152	515	992	444	243
AGIS_Os01g007700	0	0	0	0	0	0	0	0
AGIS_Os01g007710	0	0	0	0	0	0	0	0
AGIS_Os01g007720	2256	2599	2554	1994	1784	1517	1165	1392
AGIS_Os01g007730	0	0	0	0	0	0	0	0
AGIS_Os01g007740	51	105	238	35	68	218	66	81
AGIS_Os01g007750	0	0	0	0	0	0	0	0
AGIS_Os01g007760	438	672	590	445	264	554	376	432
AGIS_Os01g007770	0	0	0	0	0	0	0	0
AGIS_Os01g007780	37	8	4	18	2	2	0	8
AGIS_Os01g007790	246	399	295	253	182	212	180	136
AGIS_Os01g007800	0	0	0	0	0	0	0	0
AGIS_Os01g007810	0	0	0	0	0	0	0	0
AGIS_Os01g007820	0	0	0	0	0	0	0	0
AGIS_Os01g007830	0	2	10	0	2	24	38	35
AGIS_Os01g007840	2174	3463	3230	3138	3348	4245	3838	3519
AGIS_Os01g007850	0	0	0	0	0	0	0	0
AGIS_Os01g007860	0	0	0	0	0	0	0	0
AGIS_Os01g007870	251	242	329	321	324	3464	364	590
AGIS_Os01g007880	38	18	24	5	18	38	10	16
AGIS_Os01g007890	0	0	0	0	0	0	0	0
AGIS_Os01g007900	1040	2344	2855	2154	2488	3812	2821	2938
AGIS_Os01g007910	288	625	605	526	365	699	497	488
AGIS_Os01g007920	229	140	200	163	140	92	112	83
AGIS_Os01g007930	24	22	15	25	22	11	20	12
AGIS_Os01g007940	185	393	310	238	259	216	214	162
AGIS_Os01g007950	75	20	25	24	11	12	34	20
AGIS_Os01g007960	544	570	450	621	694	789	681	496
AGIS_Os01g007970	22	122	77	85	50	129	81	71
AGIS_Os01g007980	36	169	126	138	76	132	66	87
AGIS_Os01g007990	4262	4279	3476	3535	8122	8507	6857	7108
AGIS_Os01g008000	0	0	0	0	0	0	0	0
AGIS_Os01g008010	9	4	7	16	10	6	0	14
AGIS_Os01g008020	0	0	0	0	0	0	0	0
AGIS_Os01g008030	0	0	0	0	0	0	0	0
AGIS_Os01g008040	11	93	161	51	50	283	68	59
AGIS_Os01g008050	6	26	72	14	16	27	14	7
AGIS_Os01g008060	0	0	0	0	0	0	0	0
AGIS_Os01g008070	0	48	65	17	20	94	20	8
AGIS_Os01g008080	547	477	514	384	601	388	448	498
AGIS_Os01g008090	869	587	625	408	866	1211	1248	1009
AGIS_Os01g008100	0	0	0	0	0	0	0	0
AGIS_Os01g008110	333	252	303	198	55	266	141	143
AGIS_Os01g008120	76	129	80	98	166	191	168	197
AGIS_Os01g008130	161	175	122	87	106	192	156	39
AGIS_Os01g008140	0	0	0	0	0	0	0	0
AGIS_Os01g008150	0	0	0	0	0	0	0	0
AGIS_Os01g008160	10	28	36	7	15	54	8	8
AGIS_Os01g008170	5585	4741	2771	3399	2808	3552	4277	3115
AGIS_Os01g008180	0	0	0	0	0	0	0	0
AGIS_Os01g008190	0	0	0	0	0	0	0	0
AGIS_Os01g008200	49	14	66	24	0	20	0	4
AGIS_Os01g008210	380	511	612	541	209	372	190	257
AGIS_Os01g008220	3988	4545	3959	4412	3664	4255	4100	3989
AGIS_Os01g008230	3737	3309	3646	2934	5138	3973	4138	4057
AGIS_Os01g008240	342	318	246	266	193	308	240	227
AGIS_Os01g008250	1491	1460	1403	1293	836	1274	943	943
AGIS_Os01g008260	0	0	0	0	0	0	0	0
AGIS_Os01g008270	0	2	6	0	0	0	4	0
AGIS_Os01g008280	3929	3059	3148	3091	2454	3684	2533	2813
AGIS_Os01g008290	418	372	323	245	337	235	251	226
AGIS_Os01g008300	0	0	0	0	0	0	0	0
AGIS_Os01g008310	92	42	26	41	12	23	45	31
AGIS_Os01g008320	0	10	18	0	6	10	14	6
AGIS_Os01g008330	349	504	556	414	184	251	244	230
AGIS_Os01g008340	0	0	0	0	0	0	0	0
AGIS_Os01g008350	0	0	0	0	0	0	0	0
AGIS_Os01g008360	266	194	156	245	68	125	63	77
AGIS_Os01g008370	0	0	0	0	0	0	0	0
AGIS_Os01g008380	4	0	0	0	0	0	0	0
AGIS_Os01g008390	54	121	69	63	104	81	74	29
AGIS_Os01g008400	117	185	164	101	139	173	148	108
AGIS_Os01g008410	54	173	271	184	156	204	239	200
AGIS_Os01g008420	176	609	544	449	478	539	354	477
AGIS_Os01g008430	1687	1937	1686	1434	1107	1589	1089	1168
AGIS_Os01g008440	378	245	269	269	109	268	184	181
AGIS_Os01g008450	1262	1026	1110	704	1138	1353	1155	1191
AGIS_Os01g008460	1	0	1	4	0	0	0	12
AGIS_Os01g008470	2366	1212	1034	829	998	703	854	799
AGIS_Os01g008480	982	1097	1182	1255	1137	1813	1080	1512
AGIS_Os01g008490	472	934	835	792	394	622	501	516
AGIS_Os01g008500	9	0	20	2	0	14	0	4
AGIS_Os01g008510	2034	1220	781	1786	305	484	623	1153
AGIS_Os01g008520	1657	1526	1128	1188	1096	998	1085	1029
AGIS_Os01g008530	0	0	8	0	0	0	0	0
AGIS_Os01g008540	0	0	0	0	0	0	0	0
AGIS_Os01g008550	0	0	0	0	0	0	0	0
AGIS_Os01g008560	0	0	0	0	0	0	0	0
AGIS_Os01g008570	0	0	0	0	0	0	0	0
AGIS_Os01g008580	0	0	0	0	3	0	4	8
AGIS_Os01g008590	115	124	171	53	46	220	114	144
AGIS_Os01g008600	6	8	0	8	6	2	0	0
AGIS_Os01g008610	386	358	296	432	317	362	331	379
AGIS_Os01g008620	567	554	419	538	295	404	306	375
AGIS_Os01g008630	1	4	0	0	0	6	0	0
AGIS_Os01g008640	102	174	109	165	45	74	70	52
AGIS_Os01g008650	541	723	664	597	679	816	643	689
AGIS_Os01g008660	0	0	1	0	0	6	0	0
AGIS_Os01g008670	91	43	16	63	14	33	18	49
AGIS_Os01g008680	145	156	101	112	74	119	50	96
AGIS_Os01g008690	11	19	27	10	13	38	49	24
AGIS_Os01g008700	88	153	191	87	110	230	143	119
AGIS_Os01g008710	20	4	24	20	30	10	9	17
AGIS_Os01g008720	0	0	0	0	0	0	0	0
AGIS_Os01g008730	0	30	4	51	32	29	20	14
AGIS_Os01g008740	8	84	101	57	38	96	27	32
AGIS_Os01g008750	1016	1801	2033	1437	1406	2633	1993	1548
AGIS_Os01g008760	0	0	0	0	0	0	0	0
AGIS_Os01g008770	0	0	0	0	0	0	0	0
AGIS_Os01g008780	700	584	601	464	452	431	381	302
AGIS_Os01g008790	87	68	44	32	39	40	56	47
AGIS_Os01g008800	0	0	0	0	0	0	0	0
AGIS_Os01g008810	305	114	139	134	184	335	352	273
AGIS_Os01g008820	19	5	2	1	10	0	13	14
AGIS_Os01g008830	0	0	0	0	0	0	0	0
AGIS_Os01g008840	917	1096	1340	1041	832	1401	1183	1158
AGIS_Os01g008850	0	0	0	0	0	0	0	0
AGIS_Os01g008860	0	0	0	0	0	0	0	0
AGIS_Os01g008870	139	470	379	435	280	443	264	186
AGIS_Os01g008880	1017	1097	1133	1150	862	1106	878	1036
AGIS_Os01g008890	23	54	71	29	27	77	47	47
AGIS_Os01g008900	0	0	0	0	0	0	0	0
AGIS_Os01g008910	457	762	748	671	419	580	350	374
AGIS_Os01g008920	209	145	188	208	142	251	150	127
AGIS_Os01g008930	269	275	261	256	261	332	398	369
AGIS_Os01g008940	10	0	0	0	0	12	14	10
AGIS_Os01g008950	0	0	0	0	0	0	0	0
AGIS_Os01g008960	0	0	0	0	0	0	0	0
AGIS_Os01g008970	3122	2038	1834	1293	370	254	338	391
AGIS_Os01g008980	0	0	0	0	0	0	0	0
AGIS_Os01g008990	0	0	0	0	0	0	0	0
AGIS_Os01g009000	632	900	1006	900	924	1079	957	928
AGIS_Os01g009010	287	471	276	210	5005	6240	5252	6314
AGIS_Os01g009020	1207	927	987	844	701	399	530	453
AGIS_Os01g009030	359	195	191	189	74	167	104	88
AGIS_Os01g009040	0	0	0	0	0	0	0	0
AGIS_Os01g009050	0	0	0	0	0	0	0	0
AGIS_Os01g009060	0	0	0	0	0	0	0	0
AGIS_Os01g009070	0	4	0	1	0	8	0	14
AGIS_Os01g009080	121	92	114	105	25	37	49	19
AGIS_Os01g009090	347	1135	1330	877	496	1306	579	654
AGIS_Os01g009100	0	0	0	0	0	0	0	0
AGIS_Os01g009110	0	0	0	0	0	0	0	0
AGIS_Os01g009120	702	559	414	298	242	172	232	296
AGIS_Os01g009130	0	0	0	0	0	0	0	0
AGIS_Os01g009140	36	53	77	66	17	76	34	49
AGIS_Os01g009150	1636	995	925	907	710	1046	849	890
AGIS_Os01g009160	39	43	69	48	32	78	99	42
AGIS_Os01g009170	20	26	16	26	4	63	43	14
AGIS_Os01g009180	0	0	0	0	0	0	0	0
AGIS_Os01g009190	0	0	0	0	0	0	0	0
AGIS_Os01g009200	5	0	0	4	0	0	0	0
AGIS_Os01g009210	1173	976	904	854	1259	1571	1343	1554
AGIS_Os01g009220	144	229	279	190	208	287	253	265
AGIS_Os01g009230	0	0	0	0	0	0	0	0
AGIS_Os01g009240	0	0	0	0	0	0	0	0
AGIS_Os01g009250	0	0	0	0	0	0	0	0
AGIS_Os01g009260	78	68	62	38	113	93	162	94
AGIS_Os01g009270	0	0	0	0	0	0	0	0
AGIS_Os01g009280	0	0	0	0	0	0	0	0
AGIS_Os01g009290	0	0	0	0	0	0	0	0
AGIS_Os01g009300	0	0	0	0	0	0	0	0
AGIS_Os01g009310	96	273	271	200	235	374	257	223
AGIS_Os01g009320	40	60	57	59	47	62	130	77
AGIS_Os01g009330	0	0	0	0	0	0	2	0
AGIS_Os01g009340	3166	2669	1883	2090	1611	2325	2477	2063
AGIS_Os01g009350	306	281	176	273	345	447	359	432
AGIS_Os01g009360	1168	1278	1064	1327	1026	1318	1165	1038
AGIS_Os01g009370	246	141	71	158	52	110	78	98
AGIS_Os01g009380	50	96	45	59	128	62	85	81
AGIS_Os01g009390	0	8	4	12	10	0	0	0
AGIS_Os01g009400	171	120	77	92	126	115	44	110
AGIS_Os01g009410	27	39	43	14	8	65	28	66
AGIS_Os01g009420	30	18	24	23	6	0	21	12
AGIS_Os01g009430	0	0	0	0	0	0	0	0
AGIS_Os01g009440	0	0	10	12	0	14	4	0
AGIS_Os01g009450	399	284	245	443	888	635	740	736
AGIS_Os01g009460	0	0	0	0	0	0	0	0
AGIS_Os01g009470	659	551	461	551	222	408	273	372
AGIS_Os01g009480	25	23	10	0	12	14	8	13
AGIS_Os01g009490	0	0	0	0	0	0	0	0
AGIS_Os01g009500	1	0	0	1	0	0	0	0
