,genes,logFC,logCPM,F,PValue,FDR,change,CPM.WTmockLP_1,CPM.WTmockLP_2,CPM.WTmockLP_3,CPM.WTmockLP_4,CPM.WTmockHP_1,CPM.WTmockHP_2,CPM.WTmockHP_3,CPM.WTmockHP_4
26491,AGIS_Os05g035280, 2.482247e-01, 5.7861920938, 1.341711e+00,2.790651e-01,0.6117006845,Not_significant,4.651879e+01,5.305732e+01,5.496867e+01,4.545371e+01,7.254771e+01,5.246185e+01,7.023044e+01,4.596383e+01
26493,AGIS_Os05g035300,-1.666633e+00,-0.1391886190, 3.515401e+00,9.683216e-02,0.4099331964,Not_significant,2.204015e+00,1.082078e+00,5.502816e-01,1.152953e+00,1.663461e-01,9.510628e-01,8.811849e-02,8.025835e-01
26494,AGIS_Os05g035310,-3.765788e-01, 0.8824102846, 7.231192e-01,4.190444e-01,0.7202436298,Not_significant,8.440910e-01,2.181896e+00,3.019113e+00,1.973699e+00,7.069711e-01,2.239599e+00,2.533407e+00,9.554565e-01
26499,AGIS_Os05g035360, 1.041752e-01, 3.3309281322, 1.540873e-01,7.045769e-01,0.8768576937,Not_significant,1.134833e+01,9.401665e+00,6.558762e+00,1.045474e+01,1.781983e+01,9.081116e+00,7.379924e+00,8.191447e+00
26500,AGIS_Os05g035370, 2.937706e-01, 2.8499862022, 4.594446e-01,5.165852e-01,0.7798410234,Not_significant,4.243902e+00,6.794034e+00,4.952535e+00,8.598293e+00,1.532464e+01,4.908711e+00,6.410620e+00,6.178619e+00
26501,AGIS_Os05g035380, 5.550527e-01, 2.4499533514, 2.113905e+00,1.832142e-01,0.5231981570,Not_significant,5.205228e+00,3.086584e+00,5.993608e+00,3.419776e+00,4.449759e+00,7.869278e+00,5.705672e+00,7.681871e+00
26502,AGIS_Os05g035390, 7.572062e-01, 6.3127984159, 1.335401e+01,6.090258e-03,0.1072910684,Not_significant,5.718717e+01,4.182854e+01,8.678090e+01,5.235188e+01,8.776838e+01,8.828010e+01,1.391391e+02,8.234761e+01
26514,AGIS_Os05g035510, 2.707030e-01, 0.8400168084, 3.388749e-01,5.759912e-01,0.8134817775,Not_significant,1.570947e+00,1.791638e+00,1.189798e+00,1.680576e+00,3.035817e+00,1.288537e+00,1.696281e+00,1.796258e+00
26523,AGIS_Os05g035600, 8.441311e-01, 1.0714059061, 3.445897e+00,9.926360e-02,0.4134025053,Not_significant,1.172349e+00,1.844855e+00,1.903677e+00,1.035704e+00,3.098197e+00,3.006586e+00,1.762370e+00,2.688018e+00
26529,AGIS_Os05g035660,-2.756721e-01, 1.0047003103, 4.464552e-01,5.222191e-01,0.7831546151,Not_significant,3.188788e+00,1.436858e+00,2.111892e+00,1.954158e+00,2.287259e+00,1.487953e+00,2.092814e+00,1.235724e+00
26531,AGIS_Os05g035680, 2.077342e-01, 0.1696217818, 7.760607e-02,7.874778e-01,0.9139251058,Not_significant,5.392804e-01,9.224275e-01,1.635972e+00,7.425799e-01,6.030048e-01,1.487953e+00,4.626221e-01,2.267617e+00
26536,AGIS_Os05g035730,-3.130113e-01, 5.6678799610, 2.179577e+00,1.768605e-01,0.5156636313,Not_significant,6.773830e+01,5.587782e+01,5.236599e+01,4.793549e+01,5.824194e+01,4.130987e+01,3.352909e+01,4.944169e+01
26537,AGIS_Os05g035740, 5.210838e-01, 3.7488757959, 3.559851e+00,9.507525e-02,0.4067519207,Not_significant,1.052769e+01,7.858373e+00,1.310265e+01,1.229165e+01,2.106358e+01,1.464943e+01,1.716108e+01,1.062468e+01
26541,AGIS_Os05g035780,-1.985556e-02, 5.6518265585, 9.183146e-03,9.259367e-01,0.9720653106,Not_significant,4.504163e+01,4.894188e+01,5.609898e+01,5.028048e+01,3.645060e+01,5.655756e+01,6.397403e+01,4.458797e+01
26548,AGIS_Os05g035850, 2.524644e-01, 2.8345568374, 7.878418e-01,3.998142e-01,0.7066601451,Not_significant,8.112653e+00,5.020135e+00,5.071514e+00,6.859093e+00,1.409784e+01,5.476281e+00,6.014087e+00,6.153140e+00
26549,AGIS_Os05g035860,-3.206935e-01, 2.0209361032, 7.423776e-01,4.132471e-01,0.7169802263,Not_significant,5.017652e+00,3.920317e+00,4.327891e+00,4.201439e+00,2.245673e+00,3.635514e+00,3.106177e+00,5.720000e+00
26550,AGIS_Os05g035870,-1.043043e-01, 1.9392961186, 9.843492e-02,7.614789e-01,0.9025556407,Not_significant,4.454925e+00,3.157540e+00,3.643757e+00,4.338230e+00,4.013101e+00,2.531054e+00,4.978695e+00,3.299510e+00
26551,AGIS_Os05g035880,-8.854244e-01, 1.1582756480, 4.517291e+00,6.513158e-02,0.3479608718,Not_significant,2.438485e+00,3.193018e+00,2.855515e+00,2.735821e+00,1.039663e+00,1.211838e+00,1.762370e+00,2.331314e+00
26554,AGIS_Os05g035910,-7.329526e-01, 2.8305329304, 5.455275e+00,4.681293e-02,0.3030482089,Not_significant,7.760948e+00,8.745323e+00,8.789634e+00,9.555831e+00,8.130168e+00,5.031429e+00,4.736369e+00,3.885523e+00
26555,AGIS_Os05g035920,-5.586107e+00,-0.5062581857, 6.630832e+00,3.226992e-02,0.2587135065,Not_significant,1.031667e+00,2.270591e+00,3.866844e-01,6.839552e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.681960e-01
26556,AGIS_Os05g035930,-2.332730e+00, 1.3817628959, 1.822147e+01,2.590470e-03,0.0643389614,Not_significant,4.337690e+00,5.374914e+00,3.881716e+00,3.126652e+00,9.149038e-01,8.130053e-01,3.084147e-01,1.808998e+00
26557,AGIS_Os05g035940, 3.106871e-02, 3.9484958075, 1.954364e-02,8.921619e-01,0.9588764304,Not_significant,1.500606e+01,1.676335e+01,1.457503e+01,1.432398e+01,1.189375e+01,1.754864e+01,1.729325e+01,1.582236e+01
26558,AGIS_Os05g035950, 3.600648e-01, 0.9550710750, 5.028220e-01,4.978205e-01,0.7690162357,Not_significant,1.570947e+00,1.525553e+00,1.740080e+00,1.446077e+00,7.901442e-01,3.006586e+00,2.180933e+00,2.942806e+00
26559,AGIS_Os05g035960,-2.962455e-01, 2.6872008966, 3.839102e-01,5.523734e-01,0.8019027354,Not_significant,9.285001e+00,4.417009e+00,7.718815e+00,5.921098e+00,3.098197e+00,7.470445e+00,3.568799e+00,9.745657e+00
26560,AGIS_Os05g035970,-2.215632e-01, 2.6048906796, 4.005375e-01,5.440863e-01,0.7970545016,Not_significant,6.963751e+00,6.847251e+00,7.376748e+00,4.318688e+00,2.807091e+00,7.010253e+00,8.106901e+00,4.955635e+00
26561,AGIS_Os05g035980,-1.300639e+00, 1.0294609270, 8.639560e+00,1.805172e-02,0.1900361978,Not_significant,1.899205e+00,3.263974e+00,2.959623e+00,3.302526e+00,1.185216e+00,7.976656e-01,1.431925e+00,1.210245e+00
26564,AGIS_Os05g036010, 1.760440e-01, 8.5292754705, 5.536023e-01,4.774419e-01,0.7572442546,Not_significant,3.422789e+02,3.667714e+02,3.334558e+02,3.367209e+02,4.603006e+02,3.732921e+02,4.363848e+02,3.062047e+02
26565,AGIS_Os05g036020, 5.134122e-01, 3.5424324151, 3.632531e+00,9.200454e-02,0.4018142597,Not_significant,8.206440e+00,1.016444e+01,1.023226e+01,9.106374e+00,1.935853e+01,1.317682e+01,1.229253e+01,1.039537e+01
26566,AGIS_Os05g036030,-2.869260e-01,-0.0966800940, 1.325575e-01,7.249537e-01,0.8861518488,Not_significant,1.406818e+00,6.208647e-01,6.990064e-01,1.172495e+00,2.911057e-01,8.897039e-01,1.321777e+00,8.153229e-01
26567,AGIS_Os05g036040,-9.469900e-01, 5.8346396873, 1.670378e+01,3.273755e-03,0.0736627450,Not_significant,7.953213e+01,6.770973e+01,6.566198e+01,8.512311e+01,5.474867e+01,2.936023e+01,4.150381e+01,3.265113e+01
26568,AGIS_Os05g036050, 5.421018e-01, 2.8101539973, 2.219846e+00,1.737407e-01,0.5125444301,Not_significant,7.643713e+00,4.913701e+00,7.094171e+00,3.458859e+00,7.132091e+00,9.372570e+00,6.388591e+00,9.809354e+00
26569,AGIS_Os05g036060, 3.876755e-01, 4.9569584934, 2.937697e+00,1.236243e-01,0.4484614988,Not_significant,2.708125e+01,2.726483e+01,2.552117e+01,2.626388e+01,3.861310e+01,3.101692e+01,4.624018e+01,2.620499e+01
26570,AGIS_Os05g036070,-5.209862e-02, 3.4162699348, 2.868699e-02,8.696155e-01,0.9491406524,Not_significant,1.160625e+01,1.176095e+01,9.354788e+00,9.673080e+00,5.780528e+00,1.267061e+01,1.002348e+01,1.424267e+01
26571,AGIS_Os05g036080, 9.907989e-01, 4.1976009307, 8.184787e+00,2.063441e-02,0.2037103337,Not_significant,8.956744e+00,1.126426e+01,1.145181e+01,1.534014e+01,4.243906e+01,1.777874e+01,2.196353e+01,1.732561e+01
26572,AGIS_Os05g036090, 6.628162e-02, 0.8329616819, 8.747397e-03,9.277337e-01,0.9729421066,Not_significant,2.250909e+00,5.499087e-01,2.141637e+00,1.836908e+00,5.406250e-01,2.132221e+00,1.696281e+00,2.802673e+00
26573,AGIS_Os05g036100,-1.018476e+00, 3.1483395235, 1.301866e+01,6.520742e-03,0.1112421224,Not_significant,8.651933e+00,1.493623e+01,1.384628e+01,1.014208e+01,5.406250e+00,5.552980e+00,5.198991e+00,6.904766e+00
26575,AGIS_Os05g036120, 4.415106e-01, 5.9682337681, 4.181283e+00,7.393898e-02,0.3646522085,Not_significant,5.451421e+01,5.005943e+01,5.133979e+01,5.448191e+01,8.772680e+01,6.616022e+01,8.146555e+01,5.483047e+01
26576,AGIS_Os05g036130, 2.306118e-01, 3.4625341929, 8.431029e-01,3.844908e-01,0.6940706911,Not_significant,1.045735e+01,1.027088e+01,9.473767e+00,9.868496e+00,1.000156e+01,1.270129e+01,1.542074e+01,9.720178e+00
26577,AGIS_Os05g036140, 5.642481e-01,-0.6376894779, 2.524593e-01,6.285876e-01,0.8410306203,Not_significant,3.751516e-01,3.193018e-01,2.528321e-01,1.133411e+00,8.733172e-01,5.522300e-01,1.211629e+00,1.783519e-01
26578,AGIS_Os05g036150,-4.472424e-01, 0.8695751698, 1.137180e+00,3.163686e-01,0.6421996353,Not_significant,1.828864e+00,1.880333e+00,2.572938e+00,1.993241e+00,1.538702e+00,1.395915e+00,1.828459e+00,1.299421e+00
26579,AGIS_Os05g036160, 5.012231e-01, 7.1855422732, 3.462237e+00,9.898911e-02,0.4129631230,Not_significant,1.020412e+02,1.129796e+02,1.415116e+02,1.129308e+02,2.536779e+02,1.299428e+02,1.946317e+02,1.165530e+02
26580,AGIS_Os05g036170,-1.552614e-01, 3.3586843603, 2.414772e-01,6.360484e-01,0.8439124554,Not_significant,1.298962e+01,1.294946e+01,7.763433e+00,9.399498e+00,7.464783e+00,8.605584e+00,1.295342e+01,9.669220e+00
26582,AGIS_Os05g036190,-4.218916e-02, 4.1789331938, 3.785196e-02,8.504322e-01,0.9412370316,Not_significant,1.728042e+01,2.018697e+01,1.470888e+01,2.114399e+01,1.395228e+01,2.116882e+01,1.735934e+01,1.881612e+01
26583,AGIS_Os05g036200, 5.507668e+00,-1.8677818690, 1.195867e+01,8.156350e-03,0.1269253566,Not_significant,2.344697e-02,0.000000e+00,1.487248e-02,0.000000e+00,4.158653e-01,2.607753e-01,9.693034e-01,2.547884e-01
26586,AGIS_Os05g036230,-1.606390e+00, 1.5243448388, 2.001613e+00,1.940328e-01,0.5351443332,Not_significant,4.150114e+00,3.991273e+00,4.194038e+00,2.716279e+00,0.000000e+00,2.101542e+00,1.453955e+00,4.102093e+00
26588,AGIS_Os05g036250,-5.367293e-02, 2.0507048364, 2.473418e-02,8.788009e-01,0.9531274619,Not_significant,5.603826e+00,5.428131e+00,3.033985e+00,2.735821e+00,4.740865e+00,4.678615e+00,2.247022e+00,4.395100e+00
26593,AGIS_Os05g036300, 7.064908e-01,-0.0578691187, 4.941069e-01,5.016037e-01,0.7716253440,Not_significant,9.378789e-02,7.805156e-01,1.115436e+00,7.425799e-01,2.100120e+00,1.135139e+00,1.057422e+00,3.821826e-01
26594,AGIS_Os05g036310,-1.549971e-01, 0.5725562693, 9.392242e-02,7.668179e-01,0.9050158483,Not_significant,1.430265e+00,2.536676e+00,1.204671e+00,9.770788e-01,2.120913e+00,1.411254e+00,8.811849e-01,1.057372e+00
26595,AGIS_Os05g036320, 2.692402e-01, 2.7040373164, 5.443153e-01,4.812661e-01,0.7599398813,Not_significant,5.978978e+00,5.428131e+00,8.685526e+00,3.537025e+00,4.740865e+00,6.304626e+00,7.600220e+00,9.554565e+00
26596,AGIS_Os05g036330, 2.645936e+00, 0.5130206261, 1.913548e+01,2.182166e-03,0.0579283525,Not_significant,6.565152e-01,2.128679e-01,5.651541e-01,7.816630e-02,5.364663e+00,2.300958e+00,1.409896e+00,5.732739e-01
26598,AGIS_Os05g036350, 3.083961e+00, 6.1544549800, 8.491263e+01,1.340026e-05,0.0026234247,UP,1.057458e+01,1.605379e+01,1.448579e+01,1.745063e+01,1.858086e+02,1.149559e+02,1.266703e+02,8.358334e+01
26600,AGIS_Os05g036370, 1.165163e-01, 6.9450149252, 2.894501e-01,6.047368e-01,0.8285692274,Not_significant,1.175866e+02,1.063275e+02,1.156781e+02,1.331368e+02,1.421844e+02,1.303570e+02,1.293139e+02,1.108457e+02
26601,AGIS_Os05g036380,-1.319187e-01, 5.0370533001, 3.551846e-01,5.671323e-01,0.8088611449,Not_significant,4.365826e+01,3.455555e+01,2.825771e+01,3.132515e+01,2.954723e+01,3.294972e+01,3.463057e+01,2.746619e+01
26602,AGIS_Os05g036390,-2.771424e-01, 7.1156688280, 1.728622e+00,2.238514e-01,0.5634031889,Not_significant,1.841525e+02,1.563692e+02,1.241108e+02,1.435329e+02,1.528305e+02,1.182539e+02,1.222644e+02,1.076991e+02
26604,AGIS_Os05g036410, 3.917253e-01, 7.2374288415, 2.193085e+00,1.760703e-01,0.5148340868,Not_significant,1.121234e+02,1.182304e+02,1.365591e+02,1.467963e+02,2.455269e+02,1.361094e+02,1.793432e+02,1.322224e+02
26605,AGIS_Os05g036420, 2.474966e-01, 0.2534210481, 1.760321e-01,6.854860e-01,0.8680677020,Not_significant,8.675380e-01,8.514716e-01,1.457503e+00,1.016162e+00,1.850601e+00,1.319216e+00,8.811849e-01,1.006414e+00
26606,AGIS_Os05g036430, 8.330228e-02, 2.4922289047, 3.144842e-02,8.635543e-01,0.9472794508,Not_significant,3.282576e+00,7.131074e+00,6.826467e+00,3.791066e+00,1.037584e+01,6.166568e+00,2.996029e+00,4.153051e+00
26607,AGIS_Os05g036440,-9.242717e-02, 5.6936556637, 6.787417e-02,8.008930e-01,0.9207026604,Not_significant,6.565152e+01,3.886613e+01,5.554870e+01,4.742740e+01,3.528617e+01,6.804701e+01,2.945361e+01,7.346824e+01
26608,AGIS_Os05g036450, 6.839716e-02, 3.8533183480, 6.417861e-02,8.062573e-01,0.9221098234,Not_significant,1.170004e+01,1.694074e+01,1.424783e+01,1.281927e+01,1.765348e+01,1.616807e+01,9.164323e+00,1.663768e+01
26609,AGIS_Os05g036460,-2.814252e-01, 1.5126004452, 5.386493e-01,4.832657e-01,0.7610117615,Not_significant,2.930872e+00,3.689710e+00,3.301690e+00,2.344989e+00,1.580288e+00,2.868528e+00,2.709644e+00,3.108419e+00
26610,AGIS_Os05g036470, 7.263348e-01, 5.0929340716, 8.607164e+00,1.842748e-02,0.1922412869,Not_significant,2.150087e+01,3.106097e+01,2.546168e+01,2.346943e+01,5.973906e+01,4.158599e+01,3.745036e+01,3.248552e+01
26611,AGIS_Os05g036480,-1.214513e+00, 2.6035957246, 5.506481e+00,4.624184e-02,0.3015781250,Not_significant,9.261554e+00,5.800650e+00,8.432694e+00,8.031588e+00,1.788221e+00,4.832013e+00,1.630192e+00,8.548151e+00
26614,AGIS_Os05g036510,-9.585452e-01, 3.2547514722, 2.907341e+00,1.257237e-01,0.4512594276,Not_significant,1.521709e+01,1.387189e+01,1.094614e+01,6.507345e+00,3.888341e+00,8.973738e+00,2.335140e+00,1.431911e+01
26615,AGIS_Os05g036520, 2.194500e-01, 2.4211535614, 4.256593e-01,5.318640e-01,0.7889876621,Not_significant,3.540493e+00,5.694216e+00,5.934118e+00,4.455479e+00,7.672716e+00,5.046769e+00,5.661613e+00,4.560713e+00
26616,AGIS_Os05g036530, 9.055903e-01, 4.9300261182, 4.143726e+00,7.539721e-02,0.3690951160,Not_significant,1.123110e+01,2.174800e+01,1.976552e+01,2.753408e+01,7.585384e+01,2.980508e+01,3.253775e+01,2.513488e+01
26617,AGIS_Os05g036540,-6.172259e-01, 1.6659891214, 1.579131e+00,2.435659e-01,0.5806522886,Not_significant,4.032879e+00,4.665355e+00,4.610468e+00,1.778283e+00,1.018870e+00,3.052605e+00,2.929940e+00,3.006503e+00
26619,AGIS_Os05g036560,-1.448314e+00, 4.9930965586, 4.030323e+01,1.912624e-04,0.0128617340,DOWN,4.722220e+01,3.366861e+01,4.802323e+01,5.704186e+01,2.131310e+01,1.251721e+01,2.017913e+01,1.454842e+01
26621,AGIS_Os05g036580,-1.786442e-01, 2.3178958341, 2.462103e-01,6.327840e-01,0.8425088985,Not_significant,5.955531e+00,5.179785e+00,4.818682e+00,4.396855e+00,6.591466e+00,2.270279e+00,6.300472e+00,4.114833e+00
26622,AGIS_Os05g036590, 2.749882e-01, 5.3234468999, 8.929152e-01,3.717467e-01,0.6852369794,Not_significant,3.390432e+01,3.223175e+01,3.431080e+01,3.730487e+01,7.918076e+01,3.097090e+01,4.408128e+01,2.809042e+01
26628,AGIS_Os05g036650,-2.854547e-01,-0.7907326788, 9.955907e-02,7.601701e-01,0.9022144478,Not_significant,2.813637e-01,6.031257e-01,6.841339e-01,8.598293e-01,5.406250e-01,6.135889e-01,3.965332e-01,3.567038e-01
26630,AGIS_Os05g036670,-1.880278e-01,-0.3727677969, 1.867641e-02,8.946004e-01,0.9600937166,Not_significant,8.909850e-01,3.193018e-01,7.733688e-01,6.057889e-01,6.653846e-01,7.669861e-01,0.000000e+00,1.834477e+00
26631,AGIS_Os05g036680, 6.830079e-01, 2.3679668895, 2.506228e+00,1.512074e-01,0.4844499729,Not_significant,1.453712e+00,7.077857e+00,4.045314e+00,4.357771e+00,6.113221e+00,5.583659e+00,6.961361e+00,5.414254e+00
26633,AGIS_Os05g036700, 7.874284e-01, 6.0094605363, 4.973302e+00,5.555757e-02,0.3250594666,Not_significant,3.125481e+01,5.360723e+01,4.940637e+01,4.697795e+01,1.237823e+02,6.255539e+01,1.034291e+02,4.409113e+01
26634,AGIS_Os05g036710,-3.714137e-01, 1.5552834933, 4.179550e-01,5.356647e-01,0.7916363690,Not_significant,4.548713e+00,3.228496e+00,2.528321e+00,2.169115e+00,9.564903e-01,3.328720e+00,1.740340e+00,4.713586e+00
26635,AGIS_Os05g036720, 1.602660e-01, 3.0470233083, 2.370480e-01,6.391181e-01,0.8455248441,Not_significant,8.980191e+00,7.290725e+00,6.484400e+00,7.777547e+00,4.803245e+00,1.121334e+01,8.988086e+00,1.029345e+01
26636,AGIS_Os05g036730, 5.185192e-01,-0.3828547194, 4.536601e-01,5.189670e-01,0.7812110587,Not_significant,8.206440e-01,2.128679e-01,8.328587e-01,6.839552e-01,8.317307e-01,8.590245e-01,8.371257e-01,7.771047e-01
26637,AGIS_Os05g036740, 2.706032e-02, 2.5167463000, 2.985792e-03,9.577338e-01,0.9835834345,Not_significant,6.705834e+00,3.654232e+00,4.610468e+00,6.175138e+00,2.079327e+00,8.620924e+00,3.987362e+00,9.643741e+00
26644,AGIS_Os05g036810,-7.819630e-01,-1.9691929451, 1.160830e-01,7.419037e-01,0.8943516412,Not_significant,5.158334e-01,7.095596e-02,5.948991e-02,1.954158e-01,0.000000e+00,0.000000e+00,3.965332e-01,5.350557e-01
26645,AGIS_Os05g036820, 1.105828e-01,-0.1463845331, 2.560776e-02,8.766992e-01,0.9516385933,Not_significant,5.627273e-01,4.257358e-01,1.353395e+00,1.113870e+00,1.247596e+00,6.135889e-01,8.371257e-01,7.898441e-01
26646,AGIS_Os05g036830,-4.149172e-03, 6.5799963931, 4.237866e-04,9.840636e-01,0.9943646854,Not_significant,9.149009e+01,1.002430e+02,9.140624e+01,9.942754e+01,8.697824e+01,1.077309e+02,9.886895e+01,8.893389e+01
26647,AGIS_Os05g036840,-2.107415e-01, 3.5051575590, 6.670111e-01,4.369729e-01,0.7305250219,Not_significant,1.350546e+01,8.496977e+00,1.365293e+01,1.305377e+01,8.130168e+00,1.001684e+01,1.099278e+01,1.270120e+01
26648,AGIS_Os05g036850,-5.627051e-01, 1.6957554329, 2.697678e+00,1.378603e-01,0.4682632416,Not_significant,3.118447e+00,4.594399e+00,2.513448e+00,5.198059e+00,1.912981e+00,2.822509e+00,2.313110e+00,3.159376e+00
26649,AGIS_Os05g036860, 2.535024e-02, 6.7982369004, 1.487539e-02,9.058368e-01,0.9641644438,Not_significant,1.105525e+02,1.052454e+02,1.190839e+02,1.042152e+02,9.508761e+01,1.092495e+02,1.406371e+02,1.060047e+02
26650,AGIS_Os05g036870,-1.004214e+00, 1.7932377689, 4.635356e+00,6.272133e-02,0.3410129897,Not_significant,4.712842e+00,5.924823e+00,3.896589e+00,3.126652e+00,1.164423e+00,2.929887e+00,1.498014e+00,4.178530e+00
26651,AGIS_Os05g036880, 1.292035e-01,-0.1449581951, 3.660512e-02,8.528823e-01,0.9426330837,Not_significant,1.008220e+00,4.966918e-01,8.626036e-01,6.253304e-01,2.058533e+00,3.374739e-01,1.101481e+00,4.968374e-01
26655,AGIS_Os05g036920, 5.229731e-01, 7.0193919766, 3.394870e+00,1.018126e-01,0.4167619090,Not_significant,8.283815e+01,1.134941e+02,1.553281e+02,7.251879e+01,2.104487e+02,1.012728e+02,1.887718e+02,1.129095e+02
26656,AGIS_Os05g036930, 5.745254e-02, 4.8541699528, 2.277204e-02,8.837047e-01,0.9554117853,Not_significant,1.777281e+01,3.318965e+01,2.659199e+01,3.263443e+01,4.892656e+01,1.833097e+01,3.132612e+01,2.234494e+01
26657,AGIS_Os05g036940, 1.261848e-01, 4.1505652480, 1.425265e-01,7.153849e-01,0.8809643396,Not_significant,1.350546e+01,1.951289e+01,1.491709e+01,1.741154e+01,3.231274e+01,1.210304e+01,1.775588e+01,1.429363e+01
26658,AGIS_Os05g036950, 8.601462e-01, 1.9589986165, 5.055928e+00,5.372316e-02,0.3214527678,Not_significant,3.751516e+00,1.277207e+00,3.212455e+00,2.638113e+00,8.130168e+00,3.972988e+00,5.265080e+00,2.598842e+00
26661,AGIS_Os05g036980, 5.648882e-01, 4.8529068156, 4.302326e+00,7.097623e-02,0.3582539917,Not_significant,1.835898e+01,1.944193e+01,2.482216e+01,2.991815e+01,4.919687e+01,2.778024e+01,3.198701e+01,2.940258e+01
26662,AGIS_Os05g036990, 9.632941e-01, 1.3668703422, 3.737207e+00,8.846183e-02,0.3958826533,Not_significant,1.688182e+00,1.773899e+00,1.383140e+00,1.348369e+00,6.653846e+00,1.349896e+00,4.031421e+00,2.152962e+00
26663,AGIS_Os05g037000, 2.316351e-01, 1.2099672146, 1.790483e-01,6.830927e-01,0.8672259653,Not_significant,2.133675e+00,1.915811e+00,1.279033e+00,2.403614e+00,2.474399e+00,1.242518e+00,5.154932e+00,1.656125e+00
26664,AGIS_Os05g037010, 1.394899e-01, 0.4309539669, 6.216749e-02,8.091797e-01,0.9236680086,Not_significant,1.805417e+00,8.159936e-01,1.130308e+00,1.231119e+00,1.413942e+00,1.886786e+00,1.431925e+00,8.025835e-01
26665,AGIS_Os05g037020, 4.722040e-02, 0.5175867942, 7.622617e-03,9.325028e-01,0.9746749663,Not_significant,1.336477e+00,1.117556e+00,9.964559e-01,1.856450e+00,2.682332e+00,8.897039e-01,1.255689e+00,1.057372e+00
26666,AGIS_Os05g037030,-4.020478e-01, 2.8388285863, 1.055731e+00,3.335986e-01,0.6567661593,Not_significant,6.307236e+00,8.390543e+00,6.677742e+00,9.809871e+00,1.149868e+01,6.105210e+00,4.405925e+00,3.770868e+00
26667,AGIS_Os05g037040, 8.278200e-01, 1.4817136846, 4.386841e+00,6.838274e-02,0.3530722845,Not_significant,1.617841e+00,2.643110e+00,1.606227e+00,2.032324e+00,4.844831e+00,2.991246e+00,2.599496e+00,3.719911e+00
26668,AGIS_Os05g037050,-1.394121e+00, 3.9444742078, 1.181168e+01,8.564735e-03,0.1299484362,Not_significant,1.570947e+01,2.075462e+01,2.330517e+01,2.630296e+01,1.497115e+01,3.190662e+00,9.538827e+00,9.121425e+00
26669,AGIS_Os05g037060, 1.060334e+00, 1.3744144909, 2.430754e+00,1.567484e-01,0.4911868301,Not_significant,1.711629e+00,1.951289e+00,4.461743e-01,2.540405e+00,6.383533e+00,1.718049e+00,3.833154e+00,1.910913e+00
26670,AGIS_Os05g037070,-3.503249e-01,-0.0687550466, 3.075436e-01,5.938583e-01,0.8235777126,Not_significant,5.158334e-01,1.383641e+00,1.427758e+00,8.989125e-01,7.069711e-01,8.743642e-01,8.371257e-01,6.879287e-01
26673,AGIS_Os05g037100,-1.951833e-01, 1.8748197419, 3.209123e-01,5.860913e-01,0.8191643753,Not_significant,3.821857e+00,4.239619e+00,3.569394e+00,3.751983e+00,4.158653e+00,2.331638e+00,3.612858e+00,3.579777e+00
26674,AGIS_Os05g037110, 7.087296e-02, 6.4671667304, 4.594025e-02,8.355287e-01,0.9355863758,Not_significant,6.192345e+01,1.063098e+02,8.307765e+01,8.522081e+01,1.495452e+02,6.783225e+01,8.776602e+01,6.583733e+01
26675,AGIS_Os05g037120,-5.036873e-02, 0.6354443682, 9.226795e-03,9.257615e-01,0.9720653106,Not_significant,1.289583e+00,1.809377e+00,1.160053e+00,1.485160e+00,1.309976e+00,1.257857e+00,6.829183e-01,3.121158e+00
26676,AGIS_Os05g037130, 6.681900e-01, 1.2314838441, 2.464590e+00,1.538240e-01,0.4877761990,Not_significant,9.847729e-01,1.028861e+00,2.305234e+00,3.282985e+00,1.871394e+00,2.577073e+00,3.590829e+00,2.853630e+00
26677,AGIS_Os05g037140,-1.658605e-02, 1.4557122209, 1.260886e-03,9.725248e-01,0.9898618756,Not_significant,2.883978e+00,1.951289e+00,3.554522e+00,2.266823e+00,1.434735e+00,3.574155e+00,2.202962e+00,3.770868e+00
26678,AGIS_Os05g037150, 2.339966e-01, 3.7798817957, 9.975627e-01,3.462061e-01,0.6664165649,Not_significant,1.334133e+01,9.703228e+00,1.293905e+01,1.434352e+01,1.900505e+01,1.352964e+01,1.352619e+01,1.322352e+01
26682,AGIS_Os05g037190,-7.295759e-02,-1.5507075074, 1.859331e-03,9.666394e-01,0.9879065464,Not_significant,3.751516e-01,0.000000e+00,1.784697e-01,5.862473e-01,2.911057e-01,5.062108e-01,0.000000e+00,4.968374e-01
26683,AGIS_Os05g037200,-4.943536e-01, 0.9151720754, 1.032466e+00,3.383635e-01,0.6604387430,Not_significant,3.165341e+00,1.791638e+00,1.635972e+00,1.797825e+00,2.266466e+00,2.178241e+00,1.409896e+00,5.860133e-01
26685,AGIS_Os05g037220, 6.184845e-01, 2.5772020727, 4.207833e+00,7.318965e-02,0.3634182679,Not_significant,4.337690e+00,2.962412e+00,5.725903e+00,6.018805e+00,7.423196e+00,6.243267e+00,8.459375e+00,6.293274e+00
26688,AGIS_Os05g037250, 4.976299e-01, 4.6021218161, 4.717095e+00,6.052441e-02,0.3366072200,Not_significant,1.882792e+01,2.137548e+01,1.973578e+01,1.901395e+01,2.023185e+01,3.216740e+01,3.905852e+01,2.360615e+01
26689,AGIS_Os05g037260,-1.046560e-02,-0.2113873453, 2.567376e-04,9.875956e-01,0.9955101431,Not_significant,5.392804e-01,1.028861e+00,9.369660e-01,5.862473e-01,2.287259e-01,1.487953e+00,8.371257e-01,9.554565e-01
