gene_id	E_1	E_2	E_3	J3_1	J3_2	J3_3	J4_1	J4_2	J4_3	pJ2_1	pJ2_2	pJ2_3	ppJ2_1	ppJ2_2	ppJ2_3	RF_1	RF_2	RF_3	RM_1	RM_2	RM_3
Hg_chrom1_TN10gene_2150	-0.55808978352345	-0.740303410865833	-0.662207993934758	0.74903069984633	0.734941295251282	0.415117043327429	0.139869474871666	0.404419582492237	0.270632680895499	-0.0617282988881183	-0.0818019837248158	-0.00537976919188665	-0.354998047946127	-0.567013214742663	-0.346675351445302	-0.0870713906287222	-0.00940126915939388	0.115708921936672	0.236245049659457	0.187999161741752	0.22070660402871
Hg_chrom1_TN10gene_2149	0.433410457029906	0.374410149441157	0.37559463324599	0.0566260303134847	-0.0879462395730748	-0.05120554691492	-0.266616897992922	-0.190831275739562	-0.258551065313693	0.00150283394223472	0.142755823401629	0.208525871469176	0.466464361992918	0.344819236386519	0.352269744343829	-0.881838703897714	-0.989021237270871	-0.894590329426084	0.331741414630502	0.227828963676174	0.304651776255357
Hg_chrom1_TN10gene_2148	-0.233645724081656	-0.18240096678498	-0.261188772824527	0.663539362467633	0.441878268671825	0.5408491640548	0.531578625117415	0.576745165842809	0.544510246747379	-0.237653213075664	-0.149244699006033	-0.278631112854262	-0.608073196951072	-0.329244039799141	-0.348558399429161	0.0233382768505912	0.165823209189444	0.263348867960127	-0.408091413107107	-0.359560001353818	-0.35531964763457
Hg_chrom1_TN10gene_2147	0.356649493171222	0.354089302295749	0.313661316909846	0.0567616742162524	-0.126586232804183	-0.0322160558207027	-0.0878413047849449	-0.0847284647488067	-0.0578362857400574	-0.280611684121016	-0.349482629135064	-0.255324976840837	-0.139883699195842	-0.157640802952255	-0.16459417228668	0.740768204239037	0.775860523948532	0.640750675141646	-0.64275988193528	-0.443269901631881	-0.415765097924774
Hg_chrom1_TN10gene_2146	-1.15570258528372	-1.15298245701938	-1.11336280259171	-0.0885507689809977	-0.14445632700505	-0.0500271039556974	0.140972996321022	0.37178455921257	0.12525372646947	-0.0476299426318008	-0.000439601771892839	0.0257706145441698	-0.204277281274125	-0.189118900573096	-0.331346238747772	0.143453023531547	0.099163131088142	0.0589405835605241	1.17613556363526	1.01777399665418	1.31864581481835
Hg_chrom1_TN10gene_2145	-1.25407072647674	-1.21732578093411	-1.21544149383671	-0.471084456084848	-0.551834269602196	-0.542776905543741	-0.223709901627922	-0.0786330045574815	-0.100807145522568	-0.119407635374857	-0.106281382614325	-0.0457904073614035	0.35483892606644	0.398316877098779	0.200433512136261	0.553200592871994	0.54725209142925	0.433976801912284	1.18305492690746	1.00740239203096	1.24868698908343
Hg_chrom1_TN10gene_2144	-1.037472276228	-1.20289126789769	-1.10653306058962	0.84386922555146	0.49773138256904	0.466547233252621	0.940192873534288	1.22609945453641	0.971209277510855	-0.732312138746014	-0.671115837483173	-0.611720371356746	-0.886849834855293	-0.909797354424794	-0.945732828375068	0.129829002599745	0.137640984321202	0.154964394600567	0.588937021929539	1.24955700001612	0.897847119534505
Hg_chrom1_TN10gene_2143	-0.506586338063474	-0.635896087398772	-0.514094268205557	0.76460794530893	0.595561204932139	0.606481871153759	0.449735929760395	0.487251300700018	0.420877911816836	-0.0321109927338856	-0.117319335758508	0.0245785056499646	-0.49689105503145	-0.381741475256105	-0.402152103783775	-0.0808459430623305	-0.0676471926182369	-0.242110501273371	-0.000110706433471108	0.0853803043814363	0.0430310259154592
Hg_chrom1_TN10gene_2142	-1.28924544313119	-0.964970704520955	-1.17474536711129	0.53752911287895	0.309408254548108	0.537452502146653	1.19854189177344	1.53456711258184	1.11132606834564	-0.598569546043473	-0.578321675983899	-0.341295427057478	-1.23026214644146	-1.30692756515361	-1.14489893405028	0.116382913612362	-0.0208092818396413	-0.0479824180665478	0.720740311298076	1.51077814940287	1.12130219281189
Hg_chrom1_TN10gene_2141	-0.95427792132674	-0.724957978824992	-0.776752745265972	0.330768614028011	0.20108561289131	0.0414940321710517	0.358367488445063	0.726744257422796	0.474464917341022	-0.268565427603914	-0.277576274825389	-0.198404744277745	-0.273415610899605	-0.402706944925642	-0.263471446168225	0.34906157028762	0.381773211432353	0.278374083494247	0.0221668514458884	0.566418251961297	0.409410203197586
