,gene,E_1,E_2,E_3,ppJ2_1,ppJ2_2,ppJ2_3,pJ2_1,pJ2_2,pJ2_3,J3_1,J3_2,J3_3,J4_1,J4_2,J4_3,RF_1,RF_2,RF_3,RM_1,RM_2,RM_3,cluster,membership
8485,Hg_chrom3_TN10gene_4316,-1.071234933105,-0.995412296846712,-0.958503618681975,0.312663347807168,0.288716881917439,-0.0568111301704359,-1.07813701384932,-1.24414100202915,-1.21924856953025,-0.41286832372224,-0.690753301100933,-0.429148602401032,0.295706639171699,-0.645825545608382,0.139015931175577,0.950827354199441,1.00609561446835,1.13720173718417,0.908664340059748,2.0938087476793,1.66938374338253,17,0.994255281866452
8486,Hg_chrom3_TN10gene_4339,-0.433288610149958,-0.37868175345768,-0.671137869354035,-0.0639485384038586,0.213406305542137,0.0554420444574637,-0.305818700488799,-0.560874738558925,-0.728805052519396,-0.911406475386731,-0.760429792083992,-0.538962114251412,-1.07918779856957,-1.36534323209681,-0.812862387570548,1.81061982960268,1.49695976361814,2.09503149228542,0.999147763888195,1.12621229445786,0.813927569039818,17,0.999928796763972
8487,Hg_chrom3_TN10gene_4389,-0.575674777817861,-0.555975465416069,-0.547815650967289,0.578780542626132,0.571159090593816,0.254830123970821,-1.53679219919642,-1.70644391493578,-1.75828757272156,-0.413414839962449,-0.81295665675612,-0.651704553137079,0.438403483958195,0.0768919514890635,0.215644797510869,1.59331290917471,1.59370737358351,1.5289083654229,0.557064878590884,0.376757378991243,0.773604734998489,17,0.863330107091869
8488,Hg_chrom3_TN10gene_4453,-0.998834940248127,-0.789745391316609,-1.01927259654727,-0.0290072085583451,-0.0555485548006628,-0.372567714929841,-1.11574643001746,-0.960891201020194,-1.0697096281797,-0.899653094587535,-0.885522989653701,-0.978882880997632,0.610082357296207,0.739691444904159,0.376997762169191,0.990696322615219,0.826641769414012,0.944391143238826,2.04883786679304,1.18259380941789,1.45545015500853,17,0.561665008288878
8489,Hg_chrom3_TN10gene_4465,-1.11442312046975,-1.21612699023962,-0.922264726853333,0.427920318925933,0.457392606136872,0.106986457049557,-0.565379896540921,-0.674407890874672,-0.752880946241819,-1.16774854321282,-1.42892580271521,-1.19999197313367,0.734113996875625,0.435343179707964,0.0126263627654072,1.01564626392192,0.653200510603564,0.783833535339464,2.06860075780059,1.12486540171538,1.22162049943955,17,0.426095013130709
8490,Hg_chrom3_TN10gene_4498,-0.277150601926981,0.656407983073438,0.0982359136554603,-1.23862965603206,-0.110822405013059,-0.528442175174126,-0.474902169679556,-0.496564808029887,-0.511552814073505,-0.60023113143347,-0.348086526101688,-0.256786575510683,-1.40609587689167,-0.634924231212237,-1.03631234505895,1.66063345824195,2.37369092462846,1.92336580988332,0.822523372303489,-0.00620396562672182,0.391847819978473,17,0.589491648355229
8491,Hg_chrom3_TN10gene_4584,0.541970603295179,-0.0702634586125209,0.0569070459758097,-1.30316605373186,-1.16594309277242,-0.998378813402394,-0.0321777659363163,-0.126057979300753,-0.702851373238784,0.0879504577872325,-0.308349296055061,0.0434705372132818,-1.41811691224216,-0.758377878261365,-1.16631808092508,1.93121821256392,1.64844929748126,1.66671099087148,1.15353129696378,0.232972522994928,0.686819739331844,17,0.985492749075924
8492,Hg_chrom3_TN10gene_4594,-0.597835709251685,0.39631000223834,-0.66710326866643,0.561184998941879,-0.022696518164124,0.191839502185862,-0.623126910340409,-0.748505899132375,-1.03211988951879,0.314122332453433,0.264991550957534,-1.17791233341473,-1.53117800088812,-1.57749325957087,-0.439008729359525,1.45558898035437,0.966067255059878,0.558029237908539,0.142852452774009,2.20154321447476,1.36445099095846,17,0.992352560498166
8493,Hg_chrom3_TN10gene_4603,-1.06248275002209,-0.945720516355824,-0.739610748685719,-1.04085750517936,-1.07083147146586,-0.797756799647127,-0.00841857962491116,-0.26694700162201,-0.620225069759923,-0.243555674043663,-0.245862436215955,-0.513996467342339,-0.827587532552285,-0.328140088053568,-0.0532849947849656,1.43761818891633,1.52631524656489,1.31564309792145,1.43894274768664,1.73388585386823,1.31287250039806,17,0.999999536885067
8494,Hg_chrom3_TN10gene_4608,-1.31426574080877,-1.52700442710008,-1.24738713382901,0.0896921472727931,0.211174592455583,-0.212993963517128,0.390036964544996,0.125793335092595,0.0335534246638887,-0.990399791544389,-0.733637459597001,-0.558187614656083,-0.716214148969646,-0.554153135756729,-0.297667710474951,1.41125319671985,1.34440749991761,1.73350672507285,-0.18619440152649,1.35150005145485,1.64718759058526,17,0.851291381226978
8495,Hg_chrom3_TN10gene_4673,0.595975051774116,0.711139492955609,0.626119643149209,-0.658286574029048,-0.915464496473197,-1.05173602814981,-0.90776708423941,-0.820950051016345,-1.05135468432408,-0.899400332717368,-1.02925714178162,-0.889861410102993,-0.343846082610859,0.000397424907238713,-0.363645908026122,1.88992387281894,1.79124830997408,1.74302599494827,0.20866701881994,0.506799364711256,0.858273619412179,17,0.824158244632093
8496,Hg_chrom3_TN10gene_4683,0.302588901400253,-1.45449115262547,-0.447938680242491,-1.43036066107899,-0.248389789192837,-1.15126293301156,-0.839745093435543,-0.238607394602413,-1.05908393172921,0.00249258180332158,-0.400495704895318,-0.850174088547593,0.519694255591641,0.0470794125456243,0.351670950202703,1.41883754207832,1.01049289606052,1.93740332721811,-0.11548657350969,1.91244148013577,0.733334655834863,17,0.921732077894442
8497,Hg_chrom3_TN10gene_4715,0.0674908512000616,0.00409458234442977,0.056891119704578,0.257340736316799,0.295153222896725,0.341886847529433,-1.02454186328572,-0.934081019738822,-1.17491508733334,-1.32840401555941,-1.38527491418002,-1.20741900076542,-0.807055733357712,-0.400013127547516,-0.500400178787788,1.19263292515632,1.12227644623468,1.3381885836215,1.06933563485694,1.66557536707705,1.35123862361724,17,0.998551668207492
8498,Hg_chrom3_TN10gene_4865,0.198532565875701,0.264717133570749,0.535841480878968,-0.296320070662356,-0.0971468002324679,-0.347291349208998,-0.801356419195407,-1.07736011010082,-0.783916452205054,-0.576542112909326,-0.931514097132943,-0.75295639876097,-0.401614677528121,-0.669984061587486,-1.45208635232211,0.346206469299564,0.498937227470455,0.411619943501438,1.60226429837535,2.20061182343391,2.12935795943992,17,0.630566364592755
8499,Hg_chrom3_TN10gene_4930,-0.994589514576826,-1.03712258132429,-1.0441426047555,-1.09401961115152,-0.808174453407727,-0.758634462902938,-0.769537164906698,-0.642709118222038,-1.20206053469164,0.561234617766114,-0.206047521137808,0.0725247601234394,0.354889139959786,0.173813361705707,-0.424077602161519,1.00945103586206,1.41511983123777,1.13584879311709,0.643224275548448,1.73374538832193,1.88126396559617,17,0.988191336319038
8500,Hg_chrom3_TN10gene_4931,-0.347587651408411,-0.480484957753379,0.298151920535562,-0.746973875688703,-0.749095852059657,-0.999863914829908,-0.970855068425594,-0.771649426456716,-0.910523840993948,-0.536580892413043,-0.307074330221893,0.113065910424291,-0.761410316797977,-0.751052340948245,-0.705423082999556,1.55075112985686,1.36516104357062,1.07890048831192,1.00847383464255,1.71056204420452,1.91350917945071,17,0.999999854567981
8501,Hg_chrom3_TN10gene_4987,0.0884803941408355,0.108183128087961,0.0696018264355498,-0.199358495825235,-0.367139477214048,-0.272776467289667,-1.19671628730382,-1.32256910981272,-1.2553919661931,-1.24193395451871,-1.06097152893434,-1.10478006361913,-0.0853782641272431,-0.0286266407412585,0.181383336066311,1.23682000275676,1.22753212301436,1.46238194661398,2.12812022205671,0.783726739003611,0.849412537403205,17,0.99988298440992
8502,Hg_chrom3_TN10gene_5009,-0.582686849804353,-0.391605588021463,-0.17725668563372,-1.2738028475298,-0.722834670170796,-0.948248247188934,-0.701602319103985,-0.331655374050009,-0.329246487373646,-0.864864061627331,-0.468493819792958,-0.304963145997406,-0.335767472778961,-0.687033223376368,-0.615152162127893,0.876786022253494,1.32927051706269,1.04863174945868,1.91251754061833,1.92323326635383,1.64477385883058,17,0.999990938152726
8503,Hg_chrom3_TN10gene_5113,-0.788635206268187,-0.686893727332756,-0.585374586234939,-0.656107640624065,-0.269425858076823,-0.579502532599378,-0.272871025135093,-0.104611268556976,-0.40154328740145,-0.540147977690506,-0.810609761139897,-0.942778215491117,-0.234907256925045,-0.695723593590074,-0.57423321485268,0.484442582701445,0.745083218220494,0.559174458712941,2.49060288775919,1.94433827923629,1.91972372528863,17,0.535577847937596
8504,Hg_chrom3_TN10gene_5119,-0.653238916833622,-1.08606947283241,-0.639096680542869,0.751031616839225,0.0350326544701316,-0.710148477667109,-0.290255268989041,-0.657884562452184,-0.778702655402558,-0.845898925427803,-0.832461922128894,-1.49159012745229,0.0828575144204139,-0.509603689685218,-0.506055589559626,1.57299544513615,1.0475339153351,1.78495156183578,1.47991268129749,0.836479040336828,1.41021185930251,17,0.999958606590825
8505,Hg_chrom3_TN10gene_5120,0.0348912568216625,-0.619512230688771,-0.786788707897156,-0.387674207601198,-0.309468301897737,-0.353715434698984,-0.443873919433357,-0.382802399260378,-1.0825777959093,-0.615945180075814,-0.587458580164271,-0.650579412159551,-0.972092928422043,-0.688149744608765,-0.888634027870731,1.78950965493584,1.55233945843493,2.10511154504749,1.24587977963737,0.829010109322278,1.21253106648848,17,0.999999675920987
8506,Hg_chrom3_TN10gene_5239,0.0151313695258898,0.325545451382342,-0.457192478853475,0.233244853765581,-0.255329070357619,-0.53567615369699,-1.30419923493891,-1.52971912289316,-1.26745801889452,-0.223911531915539,-0.765087410818354,-0.174166293742041,-0.418932782164513,-1.01243214936126,-0.524664063154034,1.44552048344423,1.61373524766656,1.56077326759979,1.17507657015154,0.427686931286795,1.67205413596769,17,0.999967545156256
8507,Hg_chrom3_TN10gene_5245,-0.759306456855926,-0.751931626448697,-0.587193679790097,-0.758381309021074,-0.704652560757068,-0.783490626568903,-0.540415228092792,-0.553716039238762,-0.706459786058786,-0.384737858519996,-0.521916950303333,-0.510264573689974,-0.74834774395613,-0.470035297466858,-0.352959198319125,1.52333512332778,1.64148648457159,1.89831510586524,1.38882897133913,1.3363448426839,1.34549840729989,17,0.999999999975118
8508,Hg_chrom3_TN10gene_5247,0.405182480289921,0.557527390590053,0.407232134285746,-0.65723306574261,-0.49479396307548,-0.873466033263216,-0.549610627626064,-0.543557053069847,-0.481207629598966,-0.860362948151004,-0.671708106276137,-0.906952598742339,-1.06637782749658,-1.11718823790633,-1.20755970537878,1.45710992337661,1.69811803926818,1.41282301439526,1.49307391719579,0.961527001495307,1.03742389543049,17,0.999791190839369
8509,Hg_chrom3_TN10gene_5248,-1.33346620324495,-1.02510862027888,-1.10648860937805,-1.11339628416636,-0.666774463998912,-0.968187194760203,-0.376643540273388,-0.461734563484237,-0.526722870034268,-0.191147887323455,-0.0973671080617283,0.0189622958495339,-0.391595264149627,-0.125829262649645,-0.165581302513779,1.44381363897747,1.55200233928049,1.8517316358125,1.1775390549393,1.27281865258201,1.23317555687617,17,0.999985690410342
8510,Hg_chrom3_TN10gene_5250,-0.581288691703446,-0.494038214307206,-0.674190707515204,-0.534848102317928,-0.382888069208197,-0.637623923013607,-0.631386297221411,-0.722300673076075,-0.752656847501345,-0.685983806646652,-0.713554344852479,-0.398507379549035,-0.731087162561017,-0.559315087692007,-0.541207712014349,1.10080008430739,1.28955050317868,1.10946252379443,1.8480460817076,1.75016337379014,1.94285445240171,17,0.999999920201723
8511,Hg_chrom3_TN10gene_5251,0.296583278891241,0.0833996716660474,0.233531406395441,-0.864087466633744,-0.739688514509325,-0.703733784451138,-0.730321946697774,-0.722026188270462,-0.773295425065979,-0.759003814729927,-0.740451041450172,-0.547093808860876,-0.759017166536786,-0.813893522518108,-0.91822218192348,1.73136887314814,2.05638513398575,1.53016908952218,1.22753125902857,0.981313035170607,0.930553113839793,17,0.999998918986534
8512,Hg_chrom3_TN10gene_5282,-0.0161072579337783,0.11888757206669,-0.0472694093710985,-0.264737659631772,-0.398775327511646,-0.530829657417139,-1.01002565555308,-1.17323704427035,-1.0551915814427,-0.950205366973971,-1.14405262030049,-0.897038981693287,-0.150082675445488,-0.342356263309794,0.129545892910187,1.81247754556515,1.7882513060295,1.75108494989923,1.63494559311617,0.753089708018215,-0.0083730667505455,17,0.999597619089051
8513,Hg_chrom3_TN10gene_5284,-1.17784207783618,-0.761658308181591,-1.20122241527947,-1.04679125734528,-0.573464102934302,-0.485575326520387,-0.0272027922564628,0.0434774994457329,0.0611410116970891,0.400282744673689,-0.481705941051111,-0.386605125013064,-0.626436415484576,-0.299621961194045,-0.923902769685572,0.787173746473673,0.829968084215837,0.487393450831317,1.51164433668073,1.00754774272543,2.86339987603855,17,0.871490079134002
8514,Hg_chrom3_TN10gene_5315,0.298278452872166,0.220563565566186,-0.415187768691895,-0.584567104819227,-0.50845605275786,-1.21500871373397,1.12388911392349,0.279007739280927,1.33390979376986,-0.27101056683395,0.510268381521471,0.733473932720725,-2.17595360651308,-1.6713616730475,-1.7361832856063,1.05276203342276,0.614768391109719,0.687573701322275,0.772591467689827,0.28677862829342,0.663863570510959,17,0.453940875716257
8515,Hg_chrom3_TN10gene_5340,-0.925925887918573,-1.02402203189887,-1.22104737247276,-0.386101441166126,-0.512965544037696,-0.225007918568211,-1.52564466167015,-1.10537751427032,-1.10682918292083,-0.0577484593873477,-0.37727601040217,-0.287025052572643,0.0691228657470646,0.730555667722672,0.129281587023912,1.22960527299869,1.25369579517533,0.954202094011214,1.25756017175283,1.33590002917971,1.79504759367428,17,0.994421737663172
8516,Hg_chrom3_TN10gene_5363,-0.408951082727885,-0.260563431569828,-0.613021650647751,0.462016093532378,0.645298778923696,0.142441839012464,-1.02626076106545,-0.841100877266701,-0.124266183708866,-0.545985497850752,-0.860343857298092,-0.12427956796472,-1.35467373143226,-0.636152112827497,-1.615284015672,1.92495947037071,1.52602803992694,1.38389804073926,0.0641527003414095,0.607566752946059,1.65452105423889,17,0.976021102008092
8517,Hg_chrom3_TN10gene_5464,-0.450151364854042,-0.411337223223969,-0.599170043974647,-1.2885120158969,-1.22437769614747,-1.17999679389309,-0.756828361405059,-0.952864668565699,-0.917391561148221,0.152623977487507,-0.0148303891080227,0.11344713562821,0.0543972278204479,0.0853604885896621,0.0568689164103724,1.89901931190643,2.16548812648481,1.73529013199321,0.763053757362989,0.102364469600827,0.66754657493266,17,0.856101145605583
8518,Hg_chrom3_TN10gene_5468,-0.701515605559905,-0.69565761751325,-1.1167641767144,-0.426930097363931,-0.423279303564112,-0.0803905248033461,-0.7672045478056,-1.01786708806638,-1.04670871639287,-0.358123410119855,-0.299723321702769,-0.369049852903545,-0.631998443042234,-0.730160945758364,-0.163273006491268,1.44475066209968,1.75113444809298,1.38313455272795,1.64604821890879,0.97813942695118,1.62543934902125,17,0.999999991382041
8519,Hg_chrom3_TN10gene_5490,0.682260635730339,0.568518718242041,0.447316770696044,-0.428455126172837,-0.473600231647925,-0.392866218383739,-0.697388561662081,-0.615330521218484,-0.704499691605524,-1.10542734278257,-0.722657086116425,-0.592060056129405,-0.977620110642063,-1.39048906580517,-1.35012240475098,1.26779038777861,1.33174444216542,0.892310172979409,1.43169647511419,1.57698544786602,1.25189336634512,17,0.956528830009117
8520,Hg_chrom3_TN10gene_5565,0.252696809753409,0.459717535360589,-0.177489201427709,-1.02906463149025,-0.674744534968559,-1.31281882625715,-1.46779854703306,-1.61972534588221,-1.66276802945818,0.0988133734326328,-0.106933492742429,-0.361285079153948,0.238380137167524,0.375963622093783,0.433765580056152,0.882157090695612,0.696761994415558,2.04738832392076,0.769981059160965,1.07200114054549,1.08500102181102,17,0.949861382321032
8521,Hg_chrom3_TN10gene_5594,-0.951045845632003,-1.16392179319384,-0.586011042722264,-1.0095467545232,-0.0679842968984007,-0.537685801295574,-0.518190970828356,-0.525825595563531,-0.744251892295032,-0.0552266096654654,-0.586457518530981,-0.351820688127159,-0.501159727419328,-0.580213095689428,-0.618889232285836,1.61180796617559,1.72812951077526,1.93164163548918,1.34294262284676,1.23428888909238,0.949420240291238,17,0.99999984159879
8522,Hg_chrom3_TN10gene_5595,-1.30368393280857,-1.25503132052902,-1.18709010870299,-0.742165410602087,-0.91173355397944,-0.930243765026115,-0.224013490813588,-0.506829975269433,-0.448190315703214,-0.0204162252473952,-0.307195442824729,-0.108993780668052,-0.565380289436338,0.0732827775667232,-0.0719252034485874,1.34777585268684,1.56611302533082,1.29244640925908,1.35115800667384,1.45206511482597,1.50005162871629,17,0.999923051440029
8523,Hg_chrom3_TN10gene_5597,-1.74494238415944,-1.11766108616337,-1.44467372474857,-0.523550913056188,-0.520469123451659,-0.197193937826435,-0.185863868856598,-0.947732650223892,-0.41459902307757,-0.811909435096654,-0.292841040543879,-0.275123205016691,0.0868830285561627,0.379895913414932,0.685851102606113,1.23636757110309,1.5317336657037,0.898506937456001,2.09146981684645,1.10322790379226,0.462624452742238,17,0.810725713390068
8524,Hg_chrom3_TN10gene_5645,-0.619279266625894,-0.548354570332471,-0.64870286439085,0.0922880541587114,0.179859040588113,-0.0216823007321854,-0.817558199704185,-0.846848610972682,-0.929489763274104,-0.623663344294866,-0.832866992265923,-0.87207058507719,-0.642971563322044,-0.700339771679861,-0.6062552258926,1.9106358322518,1.90746551465119,1.68948156815919,1.11603759552529,0.430257787672505,1.38405766555806,17,0.999991916820314
8525,Hg_chrom3_TN10gene_5656,-1.49338189810995,-1.09241528983041,-0.865234184025806,-0.191761872619768,-0.185101968349391,-0.157595542546136,-0.360184780317849,-0.68218406469356,-0.808219658886781,-1.25348549157509,-0.699059753104852,-0.667453367185323,0.0418054958603645,0.354740506952595,0.48262505593221,1.42646985027933,1.2278033243522,0.82890703197703,2.43980723526889,1.01121802317767,0.642701347444633,17,0.988798453145081
8526,Hg_chrom3_TN10gene_5658,-1.0005669852864,-1.22348131253528,-1.28614356117771,-0.872613595449556,-0.91630622708222,-0.704180842361976,-0.288755854700308,-0.581852882168266,-0.35836133647112,-0.143324489473789,-0.115757427754723,-0.0900671521611828,-0.549099856251239,-0.304884325613423,-0.242941081881944,1.46555546189444,1.68203909829124,1.23963092483181,1.29122996238668,1.38983985010885,1.61004163285613,17,0.999994318996879
8527,Hg_chrom3_TN10gene_5659,-0.867006243685899,-0.220802716962211,-0.537219630453797,-0.705558033599221,-0.330626480790146,-0.835656022734587,-0.554276535621004,-0.494865535051531,-0.439546058297499,-1.07543589440635,-0.492886042712202,-0.463670529532669,-0.468205217666044,-0.688362361330229,-0.655060767433016,1.9068719892321,2.07690433053696,1.45395189850678,0.915339472757745,1.51774276769954,0.958367611543288,17,0.999999955069525
8528,Hg_chrom3_TN10gene_5663,-1.04629547700023,-0.82376063684035,-0.693874189859499,-0.408144384499949,-0.274544429235751,-0.450671551391065,-0.781553790413848,-0.67727238815383,-0.724071872548878,-0.257117033780908,-0.398292654958204,-0.456765666763635,-0.474885862773871,-0.833036305263875,-0.410705182306539,1.87838980831026,1.9696593925663,1.88719072857426,1.36336974706308,0.637710138075107,0.97467161120142,17,0.999998734609651
8529,Hg_chrom3_TN10gene_5690,0.280737862839328,-0.303039339573286,0.438334440105707,-0.373249935774198,-0.388277887081185,0.151680718762499,-0.391302306037687,-0.715567009887748,-0.902168537586034,-0.116784849752625,-0.079826993795418,-0.297021325297371,-1.25636873709937,-1.84988511061749,-1.6926983677031,1.47176740026472,1.51039504172857,1.43140633816016,1.11229383059004,0.670186030782876,1.2993887369716,17,0.998702082060895
8530,Hg_chrom3_TN10gene_5695,-0.665492759494146,-0.45437396841509,-0.669201374786267,-1.54674340477861,-0.916538478134758,-1.25423834632141,-0.699127918650835,-0.26427628008809,-0.295424987753418,-0.377082126777441,0.0311462904712696,0.465092934272939,-0.0510926643335041,-0.398962972333871,0.135254215275155,1.68822664834724,2.31694659132959,-0.0150841891732469,0.0998286872714939,0.905695944599817,1.96544815947319,17,0.990559318077308
8531,Hg_chrom3_TN10gene_5715,-0.932234524463979,-0.767480936630656,-1.11752145338904,0.392548702918419,0.0178761832375097,-0.199978891447283,-0.431326051967747,-0.593833850765249,-0.493916165882699,-0.862261384405755,-0.669509135466927,-0.739223652185977,-0.812670941641722,-0.846458030579126,-0.5830177908571,1.20404860551454,1.39185459961175,1.07554169431742,1.68868388807406,1.42726680939828,1.85161232661128,17,0.99998626163795
8532,Hg_chrom3_TN10gene_5716,0.480906305118721,-0.0515360235471297,0.101536736325233,-0.532166902838038,-0.460338905853101,-0.691415444622954,-0.755464654376837,-1.08262569467038,-1.16631698991673,-0.654607291099877,-0.540056944506058,-0.691399515190086,-0.718526641674371,-0.646187820380963,-0.435747672771153,2.07502953999328,2.25999234171112,1.642297910841,0.832248997896746,0.615956424212033,0.418422245349548,17,0.993912838632734
8533,Hg_chrom3_TN10gene_5720,-0.0457246371141504,-0.0944510977053531,-0.178536954185846,-0.795737289554425,-0.653097089333839,-0.734014310676563,-0.520460095049342,-0.738614160678198,-0.946401353974508,-0.761822831084032,-0.486424620426923,-0.538362921982495,-0.865782294865246,-0.721467883852022,-0.725622725700807,1.7104905040477,2.06500125047401,1.55452875573231,1.35761016723449,1.21522789187394,0.903661696821308,17,0.999999996507688
8534,Hg_chrom3_TN10gene_5732,0.364780081016938,0.216232267367819,0.0860391770330589,-0.921983349892266,-1.02566688642032,-1.12344667239228,-0.388917557252021,-0.858141210707051,-1.05894609984779,-1.01145451491316,-0.705570603113361,-0.328298193873968,-0.945253552421167,-0.291755902775341,-0.302788212687402,1.3922395782405,1.24301747391732,0.85979937648793,1.71109790863419,1.44687511203503,1.64214178156335,17,0.999994545046053
8535,Hg_chrom3_TN10gene_5748,-0.934768719985638,-0.976472152780509,-0.928863597519933,-1.26753387190814,-1.30901623573174,-1.34734076894004,-0.50573164344953,-0.548902644423543,-0.634426221320949,-0.157236138481651,-0.302052250502848,-0.213590151175339,0.47346004763448,0.450688250173373,0.535561122762939,1.07859579013925,1.14907248668744,1.09612611648726,1.93593079797288,1.13076936925944,1.27573041510281,17,0.91541454091644
8536,Hg_chrom3_TN10gene_5767,0.232958911085976,0.146668027177316,0.205897506923826,-1.520211707031,-1.61352361611862,-1.38023260464059,0.128913557040865,0.015622988506542,0.0055738977868294,-0.244420179004264,-0.227545894828488,-0.461130054857344,-0.43051456566196,-0.629814138222338,-0.839310265536131,1.08606051069611,1.12974034512803,1.06849388635585,2.77130505076125,0.315504040407523,0.239964304030619,17,0.995040034561006
8537,Hg_chrom3_TN10gene_5800,-0.501575404763069,-0.0987192428465984,-0.483660361931303,-0.299718024466671,-0.454858778260062,-0.435327985838788,-0.719286218574987,-0.820014800633249,-0.632716014482662,-0.8376409557988,-0.946086867838234,-1.04686910313326,-0.766338960176952,-0.694262006947758,-0.0238774647682305,1.65033212534712,2.13704276619591,1.61680515059772,1.17713249669859,1.10030276383585,1.07933688778543,17,0.999999988895195
8538,Hg_chrom3_TN10gene_5808,-0.390270710116892,-0.489607262325774,-0.318520081392337,-0.876332042450851,-0.597002017743366,-0.808280358158208,-0.187572561070015,-0.509002211521726,-0.662279072993516,-0.581520762020077,-1.01220420775309,-0.808314035283783,-0.631091508362541,-0.168313605314082,-0.516063557582541,1.0818824425527,1.31341004639828,0.786672250793922,2.63321051444716,1.57268500285816,1.16851373703858,17,0.999970901606757
8539,Hg_chrom3_TN10gene_5811,-0.496025132282623,-0.580048882689889,-0.472176921455963,0.484771735362892,0.402414195798246,0.30643033123345,-0.606981344897892,-0.438953981610338,-0.595124628328148,-1.1671896499295,-1.21244401550583,-1.1834387999298,-1.04535731142597,-0.727324489135422,-0.650517612813591,1.04939577897523,0.90845484312283,0.923212692217596,1.83712982486504,1.50817845078363,1.75559491764606,17,0.996851255242942
8540,Hg_chrom3_TN10gene_5836,-1.40578179995758,-1.49582581751737,-1.34168125328555,-0.141405125544273,-0.332330092119895,-0.761633693288401,-0.444686317181861,-0.5657943158806,-0.413377849932343,-0.386588882481091,-0.263394380412833,0.0411567828131919,0.261113529493594,0.312262889425531,-0.0286613634435559,1.12932604344381,1.0768981038278,1.42998432393804,2.69366009820846,0.679897185745748,-0.0431380658508194,17,0.622679200455263
8541,Hg_chrom3_TN10gene_5899,-0.857309148762452,-0.779959592139655,-0.827844999111779,0.113555549876698,0.148104947263868,-0.121506572744049,-1.64458010613319,-1.82622386849925,-1.80894203641987,0.00946321103110049,-0.0608020158830541,0.0288450148452969,0.357551202354642,0.122833545407774,0.187886718454729,0.950195409658335,0.993874100379422,0.943581784836824,1.46689143778727,1.07556786375046,1.52881755404687,17,0.966418296844626
8542,Hg_chrom3_TN10gene_5935,-0.799909676601355,-0.628093622550598,-1.06496091310603,0.554731733028332,1.03101956775859,0.563699297846879,-1.32849631480506,-0.922544409575002,-1.3105423570101,-1.62025424842759,-1.02591053762078,-0.85931128674529,0.768236342935015,0.64893282075364,0.312274169695145,0.779735733387708,1.12790444194855,1.18124168318895,1.5785579901809,0.548310085408017,0.46537950031006,17,0.585972617647966
8543,Hg_chrom3_TN10gene_6012,-0.662736673315178,-0.646687391327852,-0.856283770511304,-0.441332385379977,-0.635664006535803,-0.500081507994222,-0.60423812220912,-0.664034158086777,-0.746261410662713,-0.723666677544978,-0.428055838415065,-0.534004100056726,-0.214097753339243,-0.174716188997849,-0.155261451770332,2.12673043857219,2.17021892483268,2.14900396431158,0.0703200088064648,0.446261431175765,1.02458666844846,17,0.695715655742104
8544,Hg_chrom3_TN10gene_6022,-0.730484996844438,-0.782251672590566,-0.614452919625247,-0.834626319643934,-0.846062689553185,-0.603583322192844,-0.564314674672751,-0.962501322089491,-0.802000769321667,-0.793882041804209,-0.742262278176269,-0.754616035727972,0.27290705866053,0.458496568582056,0.658037335824457,1.87383354894057,1.88908256987061,2.02282148079808,0.573297237629033,0.539015181121841,0.743548060815397,17,0.8216158370284
8545,Hg_chrom3_TN10gene_6258,-0.509411811048906,-1.11498220543402,-0.353085481290063,-1.24941574495932,-0.878272482556977,-1.18516132186209,0.320142475756344,-0.0548124738370146,0.287038090567792,-0.19755098709396,-0.00669352527170466,0.293787139460245,-0.40478936354316,-1.00907546440252,-1.42622165712169,1.4694124093624,1.45660648866701,1.75101261365909,1.56387144240963,1.14115055455894,0.106451303979985,17,0.996867027197484
8546,Hg_chrom3_TN10gene_6345,-0.667443162117103,-0.773294692020846,-0.871991119804629,-1.07773792478368,-1.407361592663,-1.48002149300087,-0.570516860033193,-0.789627988049234,-0.634385614915256,-0.318733614672627,-0.233847808949329,-0.671469762202744,0.701739402680904,0.769299883615803,0.724534871100989,1.0396084136203,1.13854365489822,1.05396570659208,1.0527182871268,1.23288170141613,1.78313971216129,17,0.645844306154533
8547,Hg_chrom3_TN10gene_6409,-0.474056975326225,-1.01575252187798,-1.00491354536461,0.00316721225171107,0.879841795057335,1.00969266021118,0.192349204772583,-0.403064405320097,-0.463389707444611,-0.979663852707195,-0.562848161341953,-0.153301856172791,-1.57042980920604,-1.58106264903108,-0.868395812778034,1.08750178973148,0.897611660562154,1.35226799421107,0.858091587258325,1.25225630918267,1.54409908333212,17,0.822687462305867
8548,Hg_chrom3_TN10gene_6582,0.270811755836188,0.0617273890561668,0.528100347916378,-0.535881833754185,-0.582524123309189,-0.460127501312156,-0.723121329423219,-0.788307418800139,-0.578161807127174,-0.910954178434287,-1.09451801038099,-0.868533673304464,-0.162435563997588,-0.879858485427112,-0.839281222495896,1.68063335379979,2.22583931175244,2.03764795108374,0.366240388083806,0.934884064967292,0.317820585270588,17,0.921843988170343
8549,Hg_chrom3_TN10gene_6583,-1.31003538793374,-1.40258446973604,-1.18834102086446,0.0214180099211513,0.362058923948793,-0.349582194706948,-0.192224314164833,-0.256826631288468,-0.623076250814279,-0.880928645279787,-0.967074369591974,-1.17293237951779,-0.0628789970382663,0.0109632276298057,0.182262629714731,1.16757418340393,0.886040499962222,1.37247712742674,1.93810402455098,1.5548141409492,0.910771893429026,17,0.945438580792263
