effector,replicate,n_timepoints,duration_days,area_end_mm2,AUC,AGR_mean,AGR_max,RGR_mean,RGR_peak,RGR_final,time_to_10mm2,is_control
BM00042,8,12,28,46.096546170304975,597.7157598229676,1.467683904,3.6790959034269513,0.15644096844488953,0.5688408696883906,0.002967728,8.813999571994064,FALSE
BM00042,9,13,28,0,0.052952886,0.000294183,0.010590577,0.1383453766480047,4.980433559328169,0,,FALSE
BM00042,10,13,28,133.27076399221173,1090.5333355030305,4.841552955029803,15.637198996319135,0.16160549504805102,0.30439838449869366,0.048504678921526434,10.363429453118025,FALSE
BM00042,11,12,28,123.24530002431726,756.8812263250878,4.502495627078162,14.633071073339659,0.16305605941390391,0.25421588875699813,0.14678584946606765,13.853333770166739,FALSE
BM00042,12,13,28,0.067779694,1.857481329046957,0.006904468,0.1608708671430714,0.6242600593609188,6.340752217632012,0.3877169366018946,,FALSE
BM00044,1,12,28,0,0,0,0,0,0,0,,FALSE
BM00044,2,13,28,0,0.04210613,0,0.010526532,0,4.9774007150500195,0,,FALSE
BM00044,3,3,4,2.298221311,5.766176687158447,0.2836256015506479,0.5730515373121404,0.17012866285832418,0.3452666440541352,0.3452666440541352,,FALSE
BM00044,4,11,25,124.13875278049466,709.9353429714045,5.103706911,16.99605337373945,0.19113486964152182,0.27113802054234737,0.14718115170347046,11.581603323185927,FALSE
BM00044,5,12,28,57.33501471104023,579.0627244129087,1.7163709723084108,4.7435562830672575,0.20467585186585663,0.7399931360591504,0.045754425835510926,11.26651515089106,FALSE
BM00044,6,12,28,43.52248551028245,438.8845437490779,1.5185235904501349,4.397620054,0.749747613,5.695428650389497,0.033552933,12.963379612272082,FALSE
BM00044,7,3,4,0,0,0,0,0,0,0,,FALSE
BM00044,8,13,28,0,0.075189518,-0.00041772,0.010025269006397932,-0.14321495,3.4371587913462562,0,,FALSE
BM00044,10,12,28,184.01538801184972,1586.2846375510612,7.138220681561204,14.229079127973606,0.1735043033097616,0.26919540548642473,0.053439852,9.148234408395057,FALSE
BM00044,12,12,28,151.48625444866167,1185.5479251843394,4.853645454604398,14.53606718676238,0.20593456965455006,0.4088894306975702,0.085722931,10.275073027671858,FALSE
BM00045,1,13,28,142.92704946055454,1477.155430367866,5.0656585461772226,12.01389799,0.1808904611631216,0.4061148463153549,0.026490541,8.441255629029564,FALSE
BM00045,2,1,0,0.483401959,0,,,,,,,FALSE
BM00045,3,12,28,140.41085305913688,1191.010568141824,4.364309129440311,10.207427413992665,0.18415082966457091,0.3775058396346185,0.069849503,10.644405854047026,FALSE
BM00045,4,11,25,87.42375404425795,771.7994404872034,3.2755063296299114,6.899522250363132,0.28790754309744954,0.999909534,0.048803225632447766,9.008224519131982,FALSE
BM00045,5,13,28,6.2188090346508345,73.62757682228741,0.18207515086414383,0.8200417241388959,0.44273895557636633,4.196572003035176,0.065922704,,FALSE
BM00045,6,12,28,163.19849787254955,2056.7008568090805,6.511115070712296,14.043294172510706,0.17788148375788454,0.3711204891931055,-0.030072826,7.578718081,FALSE
BM00045,7,12,28,118.8446689956654,946.7427369252626,4.061746537991349,12.725514095478896,0.2246223902431356,0.5455482978354367,0.074148045,12.119185648001096,FALSE
BM00045,8,13,28,116.49137650577704,1249.9388811295955,4.065523987350985,10.931871940505317,0.2573504975978089,1.1171364257126988,0.029824040448848937,10.250103690730947,FALSE
BM00045,9,13,28,60.97767392955223,433.91219681279784,2.082204852960263,6.506598865318591,0.278333368,1.3471148227417888,0.12860996275404327,15.84259236817213,FALSE
BM00045,10,1,0,1.6912696838430532,0,,,,,,,FALSE
BM00045,11,13,28,171.06270013095175,1417.999221816769,5.920626793431189,16.189186832401234,0.1870958917117899,0.311237524,0.074576379,9.039805868656615,FALSE
BM00045,12,12,28,205.21645032309868,1656.6248856151096,7.0106207743264655,16.977582294717635,0.20762468201109463,0.44668055932007944,0.067618643,9.502606042667237,FALSE
BM00046,1,11,28,96.06113746976996,809.3181806,3.133751354293434,8.489373428299437,0.22343263035329733,0.7910490400488674,0.07153734,11.788571802657472,FALSE
BM00046,2,1,0,0.5333571110519751,0,,,,,,,FALSE
BM00046,3,13,28,164.5160588053251,1952.0497932867486,5.7440375666087755,15.177128484660376,0.16690468806397793,0.29546134628023335,0.014365312832487653,6.427422893919927,FALSE
