BXY_0049200	GO:0005515,GO:0016279,GO:0018023,GO:0018026
BXY_0049300	GO:0005515
BXY_0049400	GO:0005272,GO:0006814,GO:0016020
BXY_0049500	GO:0004930,GO:0004983,GO:0005886,GO:0007186,GO:0008188,GO:0016020,GO:0042923,GO:0043005
BXY_0049600	GO:0005886,GO:0016020,GO:0051180,GO:0055085,GO:0090482
BXY_0049700	GO:0005215,GO:0005524,GO:0005789,GO:0006874,GO:0015662,GO:0016020,GO:0016887,GO:0019829,GO:0055085,GO:0140358
BXY_0049900	GO:0004181,GO:0006508,GO:0008270,GO:0035609,GO:0035610
BXY_0050500	GO:0006103
BXY_0050600	GO:0005789,GO:0008654,GO:0010945,GO:0019915,GO:0034389
BXY_0050800	GO:0000978,GO:0000981,GO:0003677,GO:0006355,GO:0006357,GO:0045944
BXY_0051000	GO:0005216,GO:0005262,GO:0005515,GO:0005886,GO:0006811,GO:0016020,GO:0055085,GO:0098703
BXY_0051100	GO:0016020,GO:0022857,GO:0055085
BXY_0051200	GO:0016020,GO:0022857,GO:0055085
BXY_0051300	GO:0016020,GO:0022857,GO:0055085
BXY_0051400	GO:0008168,GO:0016279
BXY_0051500	GO:0009986
BXY_0051600	GO:0009986
BXY_0051700	GO:0009986
BXY_0051800	GO:0009986
BXY_0051900	GO:0009986
BXY_0052000	GO:0009986
BXY_0052200	GO:0004553,GO:0004568,GO:0005576,GO:0005975,GO:0006032,GO:0008061
BXY_0052300	GO:0005515
BXY_0052500	GO:0005744,GO:0008320,GO:0030150
BXY_0053200	GO:0000978,GO:0003700,GO:0006355,GO:0008270,GO:0043565
BXY_0053300	GO:0016020
BXY_0053400	GO:0016311,GO:0016791
BXY_0053600	GO:0006811,GO:0006884,GO:0008511,GO:0015377,GO:0015379,GO:0016020,GO:0022857,GO:0035725,GO:0055064,GO:0055075,GO:0055078,GO:0055085,GO:1902476,GO:1990573
BXY_0054000	GO:0003333,GO:0005774,GO:0015179,GO:0016020
BXY_0054300	GO:0004930,GO:0005886,GO:0007186,GO:0016020
BXY_0054500	GO:0030145,GO:0070006
BXY_0054600	GO:0000398,GO:0003676,GO:0003723,GO:0005634
BXY_0054700	GO:0000398,GO:0003676,GO:0003723,GO:0005634
BXY_0054800	GO:0003723,GO:0003725,GO:0003726,GO:0004000,GO:0005730,GO:0005737,GO:0006382,GO:0006396,GO:0008251
BXY_0055100	GO:0000014,GO:0000729,GO:0000793,GO:0003676,GO:0003690,GO:0003697,GO:0005634,GO:0006303,GO:0015074,GO:0031297,GO:0035861,GO:0042800,GO:0044547,GO:0044774,GO:0046975
BXY_0055200	GO:0004672,GO:0004707,GO:0005524,GO:0006468
BXY_0055300	GO:0016405
BXY_0055400	GO:0004930,GO:0004983,GO:0005886,GO:0007186,GO:0008188,GO:0016020,GO:0042923,GO:0043005
BXY_0055500	GO:0016020
BXY_0055600	GO:0005886,GO:0006811,GO:0006884,GO:0007268,GO:0015377,GO:0015379,GO:0016020,GO:0022857,GO:0055064,GO:0055075,GO:0055085,GO:1902476,GO:1990573
BXY_0055700	GO:0003676
BXY_0055800	GO:0004497,GO:0005506,GO:0016705,GO:0020037
BXY_0056000	GO:0030145,GO:0070006
BXY_0056100	GO:0055085
BXY_0056200	GO:0004888,GO:0005216,GO:0005230,GO:0006811,GO:0016020,GO:0034220
BXY_0056600	GO:0004144,GO:0005789,GO:0006629,GO:0008374,GO:0019432
BXY_0056800	GO:0016311,GO:0016791
BXY_0057600	GO:0003677
BXY_0057700	GO:0000977,GO:0000981,GO:0003677,GO:0006357
BXY_0058000	GO:0006508,GO:0008234
BXY_0058200	GO:0001676,GO:0004467,GO:0005324,GO:0005789,GO:0005886,GO:0015245,GO:0044539
BXY_0058500	GO:0005272,GO:0005886,GO:0006814,GO:0015280,GO:0016020,GO:0035725
BXY_0058600	GO:0005272,GO:0005886,GO:0006814,GO:0015280,GO:0016020,GO:0035725
BXY_0058700	GO:0005272,GO:0005886,GO:0006814,GO:0015280,GO:0016020,GO:0035725
BXY_0058800	GO:0005272,GO:0005886,GO:0006814,GO:0015280,GO:0016020,GO:0035725
BXY_0058900	GO:0004888,GO:0007606,GO:0016020
BXY_0059000	GO:0004888,GO:0007606,GO:0016020
BXY_0059100	GO:0005272,GO:0005886,GO:0006814,GO:0015280,GO:0016020,GO:0035725
BXY_0059300	GO:0007157,GO:0042803,GO:0043005,GO:0046982,GO:0048666,GO:0050839
BXY_0059500	GO:0004190,GO:0005764,GO:0006508,GO:0008219
