GeneID	pho2HPmock_1	phoHPmock_2	pho2HPmock_3	pho2HPmock_4	pho2HPmyc_1	pho2HPmyc_2	pho2HPmyc_3	pho2HPmyc_4
AGIS_Os09g003110	0	0	0	0	0	0	0	0
AGIS_Os09g003120	0	0	0	0	0	0	0	0
AGIS_Os09g003130	0	0	0	0	0	0	0	0
AGIS_Os09g003140	0	0	0	0	0	0	0	0
AGIS_Os09g003150	0	0	0	0	0	0	0	0
AGIS_Os09g003160	0	0	0	0	0	0	0	0
AGIS_Os09g003170	0	0	0	0	0	0	0	0
AGIS_Os09g003180	0	0	0	0	0	0	0	0
AGIS_Os09g003190	0	0	0	0	0	0	0	0
AGIS_Os09g003200	0	0	0	0	0	0	0	0
AGIS_Os09g003210	0	0	0	0	0	0	0	0
AGIS_Os09g003220	0	0	0	0	0	0	0	0
AGIS_Os09g003230	0	0	0	0	0	0	0	0
AGIS_Os09g003240	0	0	0	0	0	0	0	0
AGIS_Os09g003250	0	0	0	0	0	0	0	0
AGIS_Os09g003260	0	0	0	0	0	0	0	0
AGIS_Os09g003270	0	0	0	0	0	0	0	0
AGIS_Os09g003280	0	0	0	0	0	0	0	0
AGIS_Os09g003290	0	0	0	0	0	0	0	0
AGIS_Os09g003300	0	0	0	0	0	0	0	0
AGIS_Os09g003310	0	0	0	0	0	0	0	0
AGIS_Os09g003320	0	0	0	0	0	0	0	0
AGIS_Os09g003330	0	0	0	0	0	0	0	0
AGIS_Os09g003340	0	0	0	0	0	0	0	0
AGIS_Os09g003350	0	0	0	0	0	0	0	0
AGIS_Os09g003360	0	0	0	0	0	0	0	0
AGIS_Os09g003370	0	0	0	0	0	0	0	0
AGIS_Os09g003380	0	0	0	0	0	0	0	0
AGIS_Os09g003390	0	0	0	0	0	0	0	0
AGIS_Os09g003400	0	0	0	0	0	0	0	0
AGIS_Os09g003410	0	0	0	0	0	0	0	0
AGIS_Os09g003420	0	0	0	0	0	0	0	0
AGIS_Os09g003430	0	0	0	0	0	0	0	0
AGIS_Os09g003440	0	0	0	0	0	0	0	0
AGIS_Os09g003450	0	0	0	0	0	0	0	0
AGIS_Os09g003460	0	0	0	0	0	0	0	0
AGIS_Os09g003470	0	0	0	0	0	0	0	0
AGIS_Os09g003480	0	0	0	0	0	0	0	0
AGIS_Os09g003490	0	0	0	0	0	0	0	0
AGIS_Os09g003500	0	0	0	0	0	0	0	0
AGIS_Os09g003510	0	0	0	0	0	0	0	0
AGIS_Os09g003520	0	0	0	0	0	0	0	0
AGIS_Os09g003530	0	0	0	0	0	0	0	0
AGIS_Os09g003540	0	0	0	0	0	0	0	0
AGIS_Os09g003550	0	0	0	0	0	0	0	0
AGIS_Os09g003560	0	0	0	0	0	0	0	0
AGIS_Os09g003570	0	0	0	0	0	0	0	0
AGIS_Os09g003580	0	0	0	0	0	0	0	0
AGIS_Os09g003590	0	0	0	0	0	0	0	0
AGIS_Os09g003600	0	0	0	0	0	0	0	0
AGIS_Os09g003610	0	0	0	0	0	0	0	0
AGIS_Os09g003620	0	0	0	0	0	0	0	0
AGIS_Os09g003630	0	0	0	0	0	0	0	0
AGIS_Os09g003640	0	0	0	0	0	0	0	0
AGIS_Os09g003650	0	0	0	0	0	0	0	0
AGIS_Os09g003660	0	0	0	0	0	0	0	0
AGIS_Os09g003670	0	0	0	0	0	0	0	0
AGIS_Os09g003680	0	0	0	0	0	0	0	0
AGIS_Os09g003690	0	0	0	0	0	0	0	0
AGIS_Os09g003700	0	0	0	0	0	0	0	0
AGIS_Os09g003710	0	0	0	0	0	0	0	0
AGIS_Os09g003720	0	0	0	0	0	0	0	0
AGIS_Os09g003730	0	0	0	0	0	0	0	0
AGIS_Os09g003740	0	0	0	0	0	0	0	0
AGIS_Os09g003750	0	0	0	0	0	0	0	0
AGIS_Os09g003760	0	0	0	0	0	0	0	0
AGIS_Os09g003770	0	0	0	0	0	0	0	0
AGIS_Os09g003780	0	0	0	0	0	0	0	0
AGIS_Os09g003790	0	0	0	0	0	0	0	0
AGIS_Os09g003800	0	0	0	0	0	0	0	0
AGIS_Os09g003810	0	0	0	0	0	0	0	0
AGIS_Os09g003820	0	0	0	0	0	0	0	0
AGIS_Os09g003830	0	0	0	0	0	0	0	0
AGIS_Os09g003840	0	0	0	0	0	0	0	0
AGIS_Os09g003850	0	0	0	0	0	0	0	0
AGIS_Os09g003860	0	0	0	0	0	0	0	0
AGIS_Os09g003870	0	0	0	0	0	0	0	0
AGIS_Os09g003880	0	0	0	0	0	0	0	0
AGIS_Os09g003890	0	0	0	0	0	0	0	0
AGIS_Os09g003900	0	0	0	0	0	0	0	0
AGIS_Os09g003910	0	0	0	0	0	0	0	0
AGIS_Os09g003920	0	0	0	0	0	0	0	0
AGIS_Os09g003930	0	0	0	0	0	0	0	0
AGIS_Os09g003940	0	0	0	0	0	0	0	0
AGIS_Os09g003950	0	0	0	0	0	0	0	0
AGIS_Os09g003960	0	0	0	0	0	0	0	0
AGIS_Os09g003970	0	0	0	0	0	0	0	0
AGIS_Os09g003980	0	0	0	0	0	0	0	0
AGIS_Os09g003990	0	0	0	0	0	0	0	0
AGIS_Os09g004000	0	0	0	0	0	0	0	0
AGIS_Os09g004010	0	0	0	0	0	0	0	0
AGIS_Os09g004020	0	0	0	0	0	0	0	0
AGIS_Os09g004030	0	0	0	0	0	0	0	0
AGIS_Os09g004040	0	0	0	0	0	0	0	0
AGIS_Os09g004050	0	0	0	0	0	0	0	0
AGIS_Os09g004060	0	0	0	0	0	0	0	0
AGIS_Os09g004070	0	0	0	0	0	0	0	0
AGIS_Os09g004080	0	0	0	0	0	0	0	0
AGIS_Os09g004090	0	0	0	0	0	0	0	0
AGIS_Os09g004100	0	0	0	0	0	0	0	0
AGIS_Os09g004110	0	0	0	0	0	0	0	0
AGIS_Os09g004120	0	0	0	0	0	0	0	0
AGIS_Os09g004130	0	0	0	0	0	0	0	0
AGIS_Os09g004140	0	0	0	0	0	0	0	0
AGIS_Os09g004150	0	0	0	0	0	0	0	0
AGIS_Os09g004160	0	0	0	0	0	0	0	0
AGIS_Os09g004170	0	0	0	0	0	0	0	0
AGIS_Os09g004180	0	0	0	0	0	0	0	0
AGIS_Os09g004190	0	0	0	0	0	0	0	0
AGIS_Os09g004200	0	0	0	0	0	0	0	0
AGIS_Os09g004210	0	0	0	0	0	0	0	0
AGIS_Os09g004220	0	0	0	0	0	0	0	0
AGIS_Os09g004230	0	0	0	0	0	0	0	0
AGIS_Os09g004240	0	0	0	0	0	0	0	0
AGIS_Os09g004250	0	0	0	0	0	0	0	0
AGIS_Os09g004260	0	0	0	0	0	0	0	0
AGIS_Os09g004270	0	0	0	0	0	0	0	0
AGIS_Os09g004280	0	0	0	0	0	0	0	0
AGIS_Os09g004290	0	0	0	0	0	0	0	0
AGIS_Os09g004300	0	0	0	0	0	0	0	0
AGIS_Os09g004310	0	0	0	0	0	0	0	0
AGIS_Os09g004320	0	0	0	0	0	0	0	0
AGIS_Os09g004330	0	0	0	0	0	0	0	0
AGIS_Os09g004340	0	0	0	0	0	0	0	0
AGIS_Os09g004350	0	0	0	0	0	0	0	0
AGIS_Os09g004360	0	0	0	0	0	0	0	0
AGIS_Os09g004370	0	0	0	0	0	0	0	0
AGIS_Os09g004380	0	0	0	0	0	0	0	0
AGIS_Os09g004390	0	0	0	0	0	0	0	0
AGIS_Os09g004400	0	0	0	0	0	0	0	0
AGIS_Os09g004410	0	0	0	0	0	0	0	0
AGIS_Os09g004420	0	0	0	0	0	0	0	0
AGIS_Os09g004430	0	0	0	0	0	0	0	0
AGIS_Os09g004440	0	0	0	0	0	0	0	0
AGIS_Os09g004450	0	0	0	0	0	0	0	0
AGIS_Os09g004460	0	0	0	0	0	0	0	0
AGIS_Os09g004470	0	0	0	0	0	0	0	0
AGIS_Os09g004480	0	0	0	0	0	0	0	0
AGIS_Os09g004490	0	0	0	0	0	0	0	0
AGIS_Os09g004500	0	0	0	0	0	0	0	0
AGIS_Os09g004510	0	0	0	0	0	0	0	0
AGIS_Os09g004520	0	0	0	0	0	0	0	0
AGIS_Os09g004530	0	0	0	0	0	0	0	0
AGIS_Os09g004540	0	0	0	0	0	0	0	0
AGIS_Os09g004550	0	0	0	0	0	0	0	0
AGIS_Os09g004560	0	0	0	0	0	0	0	0
AGIS_Os09g004570	0	0	0	0	0	0	0	0
AGIS_Os09g004580	0	0	0	0	0	0	0	0
AGIS_Os09g004590	0	0	0	0	0	0	0	0
AGIS_Os09g004600	0	0	0	0	0	0	0	0
AGIS_Os09g004610	0	0	0	0	0	0	0	0
AGIS_Os09g004620	0	0	0	0	0	0	0	0
AGIS_Os09g004630	0	0	0	0	0	0	0	0
AGIS_Os09g004640	0	0	0	0	0	0	0	0
AGIS_Os09g004650	0	0	0	0	0	0	0	0
AGIS_Os09g004660	0	0	0	0	0	0	0	0
AGIS_Os09g004670	0	0	0	0	0	0	0	0
AGIS_Os09g004680	0	0	0	0	0	0	0	0
AGIS_Os09g004690	0	0	0	0	0	0	0	0
AGIS_Os09g004700	0	0	0	0	0	0	0	0
AGIS_Os09g004710	0	0	0	0	0	0	0	0
AGIS_Os09g004720	0	0	0	0	0	0	0	0
AGIS_Os09g004730	0	0	0	0	0	0	0	0
AGIS_Os09g004740	0	0	0	0	0	0	0	0
AGIS_Os09g004750	0	0	0	0	0	0	0	0
AGIS_Os09g004760	0	0	0	0	0	0	0	0
AGIS_Os09g004770	0	0	0	0	0	0	0	0
AGIS_Os09g004780	0	0	0	0	0	0	0	0
AGIS_Os09g004790	0	0	0	0	0	0	0	0
AGIS_Os09g004800	0	0	0	0	0	0	0	0
AGIS_Os09g004810	0	0	0	0	0	0	0	0
AGIS_Os09g004820	0	0	0	0	0	0	0	0
AGIS_Os09g004830	0	0	0	0	0	0	0	0
AGIS_Os09g004840	0	0	0	0	0	0	0	0
AGIS_Os09g004850	0	0	0	0	0	0	0	0
AGIS_Os09g004860	0	0	0	0	0	0	0	0
AGIS_Os09g004870	0	0	0	0	0	0	0	0
AGIS_Os09g004880	0	0	0	0	0	0	0	0
AGIS_Os09g004890	0	0	0	0	0	0	0	0
AGIS_Os09g004900	0	0	0	0	0	0	0	0
AGIS_Os09g004910	0	0	0	0	0	0	0	0
AGIS_Os09g004920	0	0	0	0	0	0	0	0
AGIS_Os09g004930	0	0	0	0	0	0	0	0
AGIS_Os09g004940	0	0	0	0	0	0	0	0
AGIS_Os09g004950	0	0	0	0	0	0	0	0
AGIS_Os09g004960	0	0	0	0	0	0	0	0
AGIS_Os09g004970	0	0	0	0	0	0	0	0
AGIS_Os09g004980	0	0	0	0	0	0	0	0
AGIS_Os09g004990	0	0	0	0	0	0	0	0
AGIS_Os09g005000	0	0	0	0	0	0	0	0
AGIS_Os09g005010	0	0	0	0	0	0	0	0
AGIS_Os09g005020	0	0	0	0	0	0	0	0
AGIS_Os09g005030	0	0	0	0	0	0	0	0
AGIS_Os09g005040	0	0	0	0	0	0	0	0
AGIS_Os09g005050	0	0	0	0	0	0	0	0
AGIS_Os09g005060	0	0	0	0	0	0	0	0
AGIS_Os09g005070	0	0	0	0	0	0	0	0
AGIS_Os09g005080	0	0	0	0	0	0	0	0
AGIS_Os09g005090	0	0	0	0	0	0	0	0
AGIS_Os09g005100	0	0	0	0	0	0	0	0
AGIS_Os09g005110	0	0	0	0	0	0	0	0
AGIS_Os09g005120	0	0	0	0	0	0	0	0
AGIS_Os09g005130	0	0	0	0	0	0	0	0
AGIS_Os09g005140	0	0	0	0	0	0	0	0
AGIS_Os09g005150	0	0	0	0	0	0	0	0
AGIS_Os09g005160	0	0	0	0	0	0	0	0
AGIS_Os09g005170	0	0	0	0	0	0	0	0
AGIS_Os09g005180	0	0	0	0	0	0	0	0
AGIS_Os09g005190	0	0	0	0	0	0	0	0
AGIS_Os09g005200	0	0	0	0	0	0	0	0
AGIS_Os09g005210	0	0	0	0	0	0	0	0
AGIS_Os09g005220	0	0	0	0	0	0	0	0
AGIS_Os09g005230	0	0	0	0	0	0	0	0
AGIS_Os09g005240	0	0	0	0	0	0	0	0
AGIS_Os09g005250	0	0	0	0	0	0	0	0
AGIS_Os09g005260	0	0	0	0	0	0	0	0
AGIS_Os09g005270	0	0	0	0	0	0	0	0
AGIS_Os09g005280	0	0	0	0	0	0	0	0
AGIS_Os09g005290	0	0	0	0	0	0	0	0
AGIS_Os09g005300	0	0	0	0	0	0	0	0
AGIS_Os09g005310	0	0	0	0	0	0	0	0
AGIS_Os09g005320	0	0	0	0	0	0	0	0
AGIS_Os09g005330	0	0	0	0	0	0	0	0
AGIS_Os09g005340	0	0	0	0	0	0	0	0
AGIS_Os09g005350	0	0	0	0	0	0	0	0
AGIS_Os09g005360	0	0	0	0	0	0	0	0
AGIS_Os09g005370	0	0	0	0	0	0	0	0
AGIS_Os09g005380	0	0	0	0	0	0	0	0
AGIS_Os09g005390	0	0	0	0	0	0	0	0
AGIS_Os09g005400	0	0	0	0	0	0	0	0
AGIS_Os09g005410	0	0	0	0	0	0	0	0
AGIS_Os09g005420	0	0	0	0	0	0	0	0
AGIS_Os09g005430	0	0	0	0	0	0	0	0
AGIS_Os09g005440	0	0	0	0	0	0	0	0
AGIS_Os09g005450	0	0	0	0	0	0	0	0
AGIS_Os09g005460	0	0	0	0	0	0	0	0
AGIS_Os09g005470	0	0	0	0	0	0	0	0
AGIS_Os09g005480	0	0	0	0	0	0	0	0
AGIS_Os09g005490	0	0	0	0	0	0	0	0
AGIS_Os09g005500	0	0	0	0	0	0	0	0
AGIS_Os09g005510	0	0	0	0	0	0	0	0
AGIS_Os09g005520	0	0	0	0	0	0	0	0
AGIS_Os09g005530	0	0	0	0	0	0	0	0
AGIS_Os09g005540	0	0	0	0	0	0	0	0
AGIS_Os09g005550	0	0	0	0	0	0	0	0
AGIS_Os09g005560	0	0	0	0	0	0	0	0
AGIS_Os09g005570	0	0	0	0	0	0	0	0
AGIS_Os09g005580	0	0	0	0	0	0	0	0
AGIS_Os09g005590	0	0	0	0	0	0	0	0
AGIS_Os09g005600	0	0	0	0	0	0	0	0
AGIS_Os09g005610	0	0	0	0	0	0	0	0
AGIS_Os09g005620	0	0	0	0	0	0	0	0
AGIS_Os09g005630	0	0	0	0	0	0	0	0
AGIS_Os09g005640	0	0	0	0	0	0	0	0
AGIS_Os09g005650	0	0	0	0	0	0	0	0
AGIS_Os09g005660	0	0	0	0	0	0	0	0
AGIS_Os09g005670	0	0	0	0	0	0	0	0
AGIS_Os09g005680	0	0	0	0	0	0	0	0
AGIS_Os09g005690	0	0	0	0	0	0	0	0
AGIS_Os09g005700	0	0	0	0	0	0	0	0
AGIS_Os09g005710	0	0	0	0	0	0	0	0
AGIS_Os09g005720	0	0	0	0	0	0	0	0
AGIS_Os09g005730	0	0	0	0	0	0	0	0
AGIS_Os09g005740	0	0	0	0	0	0	0	0
AGIS_Os09g005750	0	0	0	0	0	0	0	0
AGIS_Os09g005760	0	0	0	0	0	0	0	0
AGIS_Os09g005770	0	0	0	0	0	0	0	0
AGIS_Os09g005780	0	0	0	0	0	0	0	0
AGIS_Os09g005790	0	0	0	0	0	0	0	0
AGIS_Os09g005800	0	0	0	0	0	0	0	0
AGIS_Os09g005810	0	0	0	0	0	0	0	0
AGIS_Os09g005820	0	0	0	0	0	0	0	0
AGIS_Os09g005830	0	0	0	0	0	0	0	0
AGIS_Os09g005840	0	0	0	0	0	0	0	0
AGIS_Os09g005850	0	0	0	0	0	0	0	0
AGIS_Os09g005860	0	0	0	0	0	0	0	0
AGIS_Os09g005870	0	0	0	0	0	0	0	0
AGIS_Os09g005880	0	0	0	0	0	0	0	0
AGIS_Os09g005890	0	0	0	0	0	0	0	0
AGIS_Os09g005900	0	0	0	0	0	0	0	0
AGIS_Os09g005910	0	0	0	0	0	0	0	0
AGIS_Os09g005920	0	0	0	0	0	0	0	0
AGIS_Os09g005930	0	0	0	0	0	0	0	0
AGIS_Os09g005940	0	0	0	0	0	0	0	0
AGIS_Os09g005950	0	0	0	0	0	0	0	0
AGIS_Os09g005960	0	0	0	0	0	0	0	0
AGIS_Os09g005970	0	0	0	0	0	0	0	0
AGIS_Os09g005980	0	0	0	0	0	0	0	0
AGIS_Os09g005990	0	0	0	0	0	0	0	0
AGIS_Os09g006000	0	0	0	0	0	0	0	0
AGIS_Os09g006010	0	0	0	0	0	0	0	0
AGIS_Os09g006020	0	0	0	0	0	0	0	0
AGIS_Os09g006030	0	0	0	0	0	0	0	0
AGIS_Os09g006040	0	0	0	0	0	0	0	0
AGIS_Os09g006050	0	0	0	0	0	0	0	0
AGIS_Os09g006060	0	0	0	0	0	0	0	0
AGIS_Os09g006070	0	0	0	0	0	0	0	0
AGIS_Os09g006080	0	0	0	0	0	0	0	0
AGIS_Os09g006090	0	0	0	0	0	0	0	0
AGIS_Os09g006100	0	0	0	0	0	0	0	0
AGIS_Os09g006110	0	0	0	0	0	0	0	0
AGIS_Os09g006120	0	0	0	0	0	0	0	0
AGIS_Os09g006130	0	0	0	0	0	0	0	0
AGIS_Os09g006140	0	0	0	0	0	0	0	0
AGIS_Os09g006150	0	0	0	0	0	0	0	0
AGIS_Os09g006160	0	0	0	0	0	0	0	0
AGIS_Os09g006170	0	0	0	0	0	0	0	0
AGIS_Os09g006180	0	0	0	0	0	0	0	0
AGIS_Os09g006190	0	0	0	0	0	0	0	0
AGIS_Os09g006200	0	0	0	0	0	0	0	0
AGIS_Os09g006210	0	0	0	0	0	0	0	0
AGIS_Os09g006220	0	0	0	0	0	0	0	0
AGIS_Os09g006230	0	0	0	0	0	0	0	0
AGIS_Os09g006240	0	0	0	0	0	0	0	0
AGIS_Os09g006250	0	0	0	0	0	0	0	0
AGIS_Os09g006260	0	0	0	0	0	0	0	0
AGIS_Os09g006270	0	0	0	0	0	0	0	0
AGIS_Os09g006280	0	0	0	0	0	0	0	0
AGIS_Os09g006290	0	0	0	0	0	0	0	0
AGIS_Os09g006300	0	0	0	0	0	0	0	0
AGIS_Os09g006310	0	0	0	0	0	0	0	0
AGIS_Os09g006320	0	0	0	0	0	0	0	0
AGIS_Os09g006330	0	0	0	0	0	0	0	0
AGIS_Os09g006340	0	0	0	0	0	0	0	0
AGIS_Os09g006350	0	0	0	0	0	0	0	0
AGIS_Os09g006360	0	0	0	0	0	0	0	0
AGIS_Os09g006370	0	0	0	0	0	0	0	0
AGIS_Os09g006380	0	0	0	0	0	0	0	0
AGIS_Os09g006390	0	0	0	0	0	0	0	0
AGIS_Os09g006400	0	0	0	0	0	0	0	0
AGIS_Os09g006410	0	0	0	0	0	0	0	0
AGIS_Os09g006420	0	0	0	0	0	0	0	0
AGIS_Os09g006430	0	0	0	0	0	0	0	0
AGIS_Os09g006440	0	0	0	0	0	0	0	0
AGIS_Os09g006450	0	0	0	0	0	0	0	0
AGIS_Os09g006460	0	0	0	0	0	0	0	0
AGIS_Os09g006470	0	0	0	0	0	0	0	0
AGIS_Os09g006480	0	0	0	0	0	0	0	0
AGIS_Os09g006490	0	0	0	0	0	0	0	0
AGIS_Os09g006500	0	0	0	0	0	0	0	0
AGIS_Os09g006510	0	0	0	0	0	0	0	0
AGIS_Os09g006520	0	0	0	0	0	0	0	0
AGIS_Os09g006530	0	0	0	0	0	0	0	0
AGIS_Os09g006540	0	0	0	0	0	0	0	0
AGIS_Os09g006550	0	0	0	0	0	0	0	0
AGIS_Os09g006560	0	0	0	0	0	0	0	0
AGIS_Os09g006570	0	0	0	0	0	0	0	0
AGIS_Os09g006580	0	0	0	0	0	0	0	0
AGIS_Os09g006590	0	0	0	0	0	0	0	0
AGIS_Os09g006600	0	0	0	0	0	0	0	0
AGIS_Os09g006610	0	0	0	0	0	0	0	0
AGIS_Os09g006620	0	0	0	0	0	0	0	0
AGIS_Os09g006630	0	0	0	0	0	0	0	0
AGIS_Os09g006640	0	0	0	0	0	0	0	0
AGIS_Os09g006650	0	0	0	0	0	0	0	0
AGIS_Os09g006660	0	0	0	0	0	0	0	0
AGIS_Os09g006670	0	0	0	0	0	0	0	0
AGIS_Os09g006680	0	0	0	0	0	0	0	0
AGIS_Os09g006690	0	0	0	0	0	0	0	0
AGIS_Os09g006700	0	0	0	0	0	0	0	0
AGIS_Os09g006710	0	0	0	0	0	0	0	0
AGIS_Os09g006720	0	0	0	0	0	0	0	0
AGIS_Os09g006730	0	0	0	0	0	0	0	0
AGIS_Os09g006740	0	0	0	0	0	0	0	0
AGIS_Os09g006750	0	0	0	0	0	0	0	0
AGIS_Os09g006760	0	0	0	0	0	0	0	0
AGIS_Os09g006770	0	0	0	0	0	0	0	0
AGIS_Os09g006780	0	0	0	0	0	0	0	0
AGIS_Os09g006790	0	0	0	0	0	0	0	0
AGIS_Os09g006800	0	0	0	0	0	0	0	0
AGIS_Os09g006810	0	0	0	0	0	0	0	0
AGIS_Os09g006820	0	0	0	0	0	0	0	0
AGIS_Os09g006830	0	0	0	0	0	0	0	0
AGIS_Os09g006840	0	0	0	0	0	0	0	0
AGIS_Os09g006850	0	0	0	0	0	0	0	0
AGIS_Os09g006860	0	0	0	0	0	0	0	0
AGIS_Os09g006870	0	0	0	0	0	0	0	0
AGIS_Os09g006880	0	0	0	0	0	0	0	0
AGIS_Os09g006890	0	0	0	0	0	0	0	0
AGIS_Os09g006900	0	0	0	0	0	0	0	0
AGIS_Os09g006910	0	0	0	0	0	0	0	0
AGIS_Os09g006920	0	0	0	0	0	0	0	0
AGIS_Os09g006930	0	0	0	0	0	0	0	0
AGIS_Os09g006940	0	0	0	0	0	0	0	0
AGIS_Os09g006950	0	0	0	0	0	0	0	0
AGIS_Os09g006960	0	0	0	0	0	0	0	0
AGIS_Os09g006970	0	0	0	0	0	0	0	0
AGIS_Os09g006980	0	0	0	0	0	0	0	0
AGIS_Os09g006990	0	0	0	0	0	0	0	0
AGIS_Os09g007000	0	0	0	0	0	0	0	0
AGIS_Os09g007010	0	0	0	0	0	0	0	0
AGIS_Os09g007020	0	0	0	0	0	0	0	0
AGIS_Os09g007030	0	0	0	0	0	0	0	0
AGIS_Os09g007040	0	0	0	0	0	0	0	0
AGIS_Os09g007050	0	0	0	0	0	0	0	0
AGIS_Os09g007060	0	0	0	0	0	0	0	0
AGIS_Os09g007070	0	0	0	0	0	0	0	0
AGIS_Os09g007080	0	0	0	0	0	0	0	0
AGIS_Os09g007090	0	0	0	0	0	0	0	0
AGIS_Os09g007100	0	0	0	0	0	0	0	0
AGIS_Os09g007110	0	0	0	0	0	0	0	0
AGIS_Os09g007120	0	0	0	0	0	0	0	0
AGIS_Os09g007130	0	0	0	0	0	0	0	0
AGIS_Os09g007140	0	0	0	0	0	0	0	0
AGIS_Os09g007150	0	0	0	0	0	0	0	0
AGIS_Os09g007160	0	0	0	0	0	0	0	0
AGIS_Os09g007170	0	0	0	0	0	0	0	0
AGIS_Os09g007180	0	0	0	0	0	0	0	0
AGIS_Os09g007190	0	0	0	0	0	0	0	0
AGIS_Os09g007200	0	0	0	0	0	0	0	0
AGIS_Os09g007210	0	0	0	0	0	0	0	0
AGIS_Os09g007220	0	0	0	0	0	0	0	0
AGIS_Os09g007230	0	0	0	0	0	0	0	0
AGIS_Os09g007240	0	0	0	0	0	0	0	0
AGIS_Os09g007250	0	0	0	0	0	0	0	0
AGIS_Os09g007260	0	0	0	0	0	0	0	0
AGIS_Os09g007270	0	0	0	0	0	0	0	0
AGIS_Os09g007280	0	0	0	0	0	0	0	0
AGIS_Os09g007290	0	0	0	0	0	0	0	0
AGIS_Os09g007300	0	0	0	0	0	0	0	0
AGIS_Os09g007310	0	0	0	0	0	0	0	0
AGIS_Os09g007320	0	0	0	0	0	0	0	0
AGIS_Os09g007330	0	0	0	0	0	0	0	0
AGIS_Os09g007340	0	0	0	0	0	0	0	0
AGIS_Os09g007350	0	0	0	0	0	0	0	0
AGIS_Os09g007360	0	0	0	0	0	0	0	0
AGIS_Os09g007370	0	0	0	0	0	0	0	0
AGIS_Os09g007380	0	0	0	0	0	0	0	0
AGIS_Os09g007390	0	0	0	0	0	0	0	0
AGIS_Os09g007400	0	0	0	0	0	0	0	0
AGIS_Os09g007410	0	0	0	0	0	0	0	0
AGIS_Os09g007420	0	0	0	0	0	0	0	0
AGIS_Os09g007430	0	0	0	0	0	0	0	0
AGIS_Os09g007440	0	0	0	0	0	0	0	0
AGIS_Os09g007450	0	0	0	0	0	0	0	0
AGIS_Os09g007460	0	0	0	0	0	0	0	0
AGIS_Os09g007470	0	0	0	0	0	0	0	0
AGIS_Os09g007480	0	0	0	0	0	0	0	0
AGIS_Os09g007490	0	0	0	0	0	0	0	0
AGIS_Os09g007500	0	0	0	0	0	0	0	0
AGIS_Os09g007510	0	0	0	0	0	0	0	0
AGIS_Os09g007520	0	0	0	0	0	0	0	0
AGIS_Os09g007530	0	0	0	0	0	0	0	0
AGIS_Os09g007540	0	0	0	0	0	0	0	0
AGIS_Os09g007550	0	0	0	0	0	0	0	0
AGIS_Os09g007560	0	0	0	0	0	0	0	0
AGIS_Os09g007570	0	0	0	0	0	0	0	0
AGIS_Os09g007580	0	0	0	0	0	0	0	0
AGIS_Os09g007590	0	0	0	0	0	0	0	0
AGIS_Os09g007600	0	0	0	0	0	0	0	0
AGIS_Os09g007610	0	0	0	0	0	0	0	0
AGIS_Os09g007620	0	0	0	0	0	0	0	0
AGIS_Os09g007630	0	0	0	0	0	0	0	0
AGIS_Os09g007640	0	0	0	0	0	0	0	0
AGIS_Os09g007650	0	0	0	0	0	0	0	0
AGIS_Os09g007660	0	0	0	0	0	0	0	0
AGIS_Os09g007670	0	0	0	0	0	0	0	0
AGIS_Os09g007680	0	0	0	0	0	0	0	0
AGIS_Os09g007690	0	0	0	0	0	0	0	0
AGIS_Os09g007700	0	0	0	0	0	0	0	0
AGIS_Os09g007710	0	0	0	0	0	0	0	0
AGIS_Os09g007720	0	0	0	0	0	0	0	0
AGIS_Os09g007730	0	0	0	0	0	0	0	0
AGIS_Os09g007740	0	0	0	0	0	0	0	0
AGIS_Os09g007750	0	0	0	0	0	0	0	0
AGIS_Os09g007760	0	0	0	0	0	0	0	0
AGIS_Os09g007770	0	0	0	0	0	0	0	0
AGIS_Os09g007780	0	0	0	0	0	0	0	0
AGIS_Os09g007790	0	0	0	0	0	0	0	0
AGIS_Os09g007800	0	0	0	0	0	0	0	0
AGIS_Os09g007810	0	0	0	0	0	0	0	0
AGIS_Os09g007820	0	0	0	0	0	0	0	0
AGIS_Os09g007830	0	0	0	0	0	0	0	0
AGIS_Os09g007840	0	0	0	0	0	0	0	0
AGIS_Os09g007850	0	0	0	0	0	0	0	0
AGIS_Os09g007860	0	0	0	0	0	0	0	0
AGIS_Os09g007870	0	0	0	0	0	0	0	0
AGIS_Os09g007880	0	0	0	0	0	0	0	0
AGIS_Os09g007890	0	0	0	0	0	0	0	0
AGIS_Os09g007900	0	0	0	0	0	0	0	0
AGIS_Os09g007910	0	0	0	0	0	0	0	0
AGIS_Os09g007920	0	0	0	0	0	0	0	0
AGIS_Os09g007930	0	0	0	0	0	0	0	0
AGIS_Os09g007940	0	0	0	0	0	0	0	0
AGIS_Os09g007950	0	0	0	0	0	0	0	0
AGIS_Os09g007960	0	0	0	0	0	0	0	0
AGIS_Os09g007970	0	0	0	0	0	0	0	0
AGIS_Os09g007980	0	0	0	0	0	0	0	0
AGIS_Os09g007990	0	0	0	0	0	0	0	0
AGIS_Os09g008000	0	0	0	0	0	0	0	0
AGIS_Os09g008010	0	0	0	0	0	0	0	0
AGIS_Os09g008020	0	0	0	0	0	0	0	0
AGIS_Os09g008030	0	0	0	0	0	0	0	0
AGIS_Os09g008040	0	0	0	0	0	0	0	0
AGIS_Os09g008050	0	0	0	0	0	0	0	0
AGIS_Os09g008060	0	0	0	0	0	0	0	0
